"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1835","ENSG00000232344","AC087163.2","17",18010643,18011822,"ribosomal protein S2 (RPS2) pseudogene",1.34891431648028,-4.2782774855486,1.5217000161505,-2.81151175668087,0.00493092886805838,0.0130189478189501
"2127","ENSG00000285327","XKR5","CHR_HG76_PATCH",6811203,6835487,"XK related 5 [Source:HGNC Symbol;Acc:HGNC:20782]",7.42609211864105,-4.27129310406195,1.15796319667686,-3.68862595661051,0.000225468400277154,0.000768647386875335
"412","ENSG00000114315","HES1","3",194136148,194138732,"hes family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:5192]",53.9026540210519,-4.27116271366254,0.740363442375525,-5.76900812384539,7.97394609432573e-09,5.14342105058474e-08
"2109","ENSG00000283984","AL593848.2","CHR_HG2030_PATCH",133350829,133351541,"",2.40311468395552,-4.26701071983671,1.25613635508574,-3.39693274743685,0.000681457126989718,0.00213792311695167
"1903","ENSG00000248144","ADH1C","4",99336497,99352746,"alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]",3.7125745183307,-4.2634822182367,1.15890927238144,-3.67887488679391,0.000234265148601913,0.000795329791518816
"129","ENSG00000074211","PPP2R2C","4",6320578,6563600,"protein phosphatase 2 regulatory subunit Bgamma [Source:HGNC Symbol;Acc:HGNC:9306]",20.1135816337913,-4.25410411644038,1.13011307526926,-3.76431722589069,0.000167004766878208,0.000582216108203467
"1899","ENSG00000244242","IFITM10","11",1732406,1750595,"interferon induced transmembrane protein 10 [Source:HGNC Symbol;Acc:HGNC:40022]",28.300441741278,-4.25104424522183,1.10992292144729,-3.83003554848536,0.00012812474838034,0.000455108164451324
"1405","ENSG00000177494","ZBED2","3",111592900,111595346,"zinc finger BED-type containing 2 [Source:HGNC Symbol;Acc:HGNC:20710]",25.1772374617549,-4.25003618493249,0.942509341593368,-4.50927751840375,6.50487711723346e-06,2.83830302311981e-05
"1751","ENSG00000214110","LDHAP4","9",14921337,14922334,"lactate dehydrogenase A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:6539]",2.57574981423344,-4.22939691223346,1.58452730956032,-2.66918524326794,0.0076035502034735,0.0191928550204412
"1823","ENSG00000229703","LYPD9P","1",248691760,248716755,"LY6/PLAUR domain containing 9, pseudogene [Source:HGNC Symbol;Acc:HGNC:53735]",3.279472966726,-4.21980698462527,1.18101661173061,-3.57302932296756,0.000352875228771998,0.00116053093447733
"1300","ENSG00000171724","VAT1L","16",77788564,77980107,"vesicle amine transport 1 like [Source:HGNC Symbol;Acc:HGNC:29315]",451.012021419204,-4.2126691865398,0.674509129466014,-6.2455332367033,4.22356706688962e-10,3.15405833530675e-09
"1996","ENSG00000267127","AC090360.1","18",80034346,80097088,"novel transcript",5.34696706957988,-4.21232515599732,1.28109665522231,-3.28806194195109,0.00100879641471779,0.00306314882318174
"1592","ENSG00000187867","PALM3","19",14053365,14059159,"paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]",27.7343801214666,-4.20612266841383,0.642668728854856,-6.54477568234655,5.95847533933335e-11,4.87012703273503e-10
"289","ENSG00000104415","CCN4","8",133191039,133231690,"cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]",832.755740296155,-4.17823113319591,0.510411150061498,-8.18601069489271,2.70027747628068e-16,3.57808584268117e-15
"2026","ENSG00000273707","CDKN1C","CHR_HSCHR11_1_CTG7",2883205,2885904,"cyclin dependent kinase inhibitor 1C [Source:HGNC Symbol;Acc:HGNC:1786]",3.75254652620155,-4.15031087730312,1.86737068946603,-2.22254258392043,0.0262466595149491,0.0580274237917322
"1664","ENSG00000198104","OR2T6","1",248375746,248391811,"olfactory receptor family 2 subfamily T member 6 [Source:HGNC Symbol;Acc:HGNC:15018]",1.29284744765742,-4.14949495610169,1.51632601360701,-2.73654538592986,0.00620880296779878,0.0160194149826189
"1568","ENSG00000186451","SPATA12","3",57060664,57075432,"spermatogenesis associated 12 [Source:HGNC Symbol;Acc:HGNC:23221]",1.42037371709282,-4.13377738853522,1.4089489296067,-2.93394409241586,0.00334684487349029,0.009157364263438
"155","ENSG00000079841","RIMS1","6",71886703,72403143,"regulating synaptic membrane exocytosis 1 [Source:HGNC Symbol;Acc:HGNC:17282]",152.441675916312,-4.12632629019696,0.659073634362078,-6.26079708709765,3.83014638684423e-10,2.87387155138799e-09
"106","ENSG00000068615","REEP1","2",86213993,86338083,"receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]",6.60122846597897,-4.12360716441831,0.998372686187594,-4.13032850504434,3.62245235571444e-05,0.000140292179935368
"473","ENSG00000119919","NKX2-3","10",99532942,99536524,"NK2 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:7836]",3.32178313099823,-4.1211338182667,1.98351732942162,-2.07768984779598,0.0377379347131593,0.0797597611800239
"2023","ENSG00000273340","MICE","6",29741731,29748969,"MHC class I polypeptide-related sequence E (pseudogene) [Source:HGNC Symbol;Acc:HGNC:7094]",2.231290128404,-4.11850051493553,1.88690795164973,-2.18267166203562,0.0290599982401447,0.0635143303043742
"925","ENSG00000151090","THRB","3",24117153,24495756,"thyroid hormone receptor beta [Source:HGNC Symbol;Acc:HGNC:11799]",2.5760501534771,-4.09398665005657,1.68146723172074,-2.43477040338572,0.0149012414482936,0.0349857460140385
"1956","ENSG00000258986","TMEM179","14",104474678,104605647,"transmembrane protein 179 [Source:HGNC Symbol;Acc:HGNC:20137]",1.71621397806699,-4.08263687948597,1.29991045527797,-3.14070624088715,0.0016854099202755,0.00488950155048507
"1738","ENSG00000213023","SYT3","19",50621307,50639881,"synaptotagmin 3 [Source:HGNC Symbol;Acc:HGNC:11511]",1.59908168079676,-4.04168193603517,1.58327438403048,-2.55273626403682,0.0106880393045057,0.0260671169188652
"1463","ENSG00000181656","GPR88","1",100538139,100542021,"G protein-coupled receptor 88 [Source:HGNC Symbol;Acc:HGNC:4539]",1.5718440642514,-4.03686105450661,1.57949377129941,-2.55579422208521,0.0105945751487801,0.025873027874058
"1949","ENSG00000256663","AC112777.1","12",20551590,20553012,"ubiquitin-like with PHD and ring finger domains 1 (UHRF1) pseudogene",4.97125381209716,-4.03412274959765,1.62071087840669,-2.48910697357913,0.0128064426316167,0.0306073530961305
"1265","ENSG00000170122","FOXD4","9",116231,118204,"forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]",1.49233552035957,-4.0286539131015,1.52212668279633,-2.64672708167784,0.00812749167615913,0.0203773791425619
"972","ENSG00000154479","CCDC173","2",169645425,169694405,"coiled-coil domain containing 173 [Source:HGNC Symbol;Acc:HGNC:25064]",1.78520727774221,-4.00475027947651,1.57195063863634,-2.5476310648982,0.0108457103703161,0.0264092585779261
"1951","ENSG00000257341","AL928654.3","14",105487199,105492267,"novel transcript",2.00376349968249,-3.99275178808267,1.36461764880067,-2.92591246463198,0.00343447559803677,0.00937211332323693
"879","ENSG00000147573","TRIM55","8",66126896,66175485,"tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]",3.80732876635306,-3.95729406646872,1.23796974916195,-3.19659997277609,0.00139057628824499,0.00411511813667302
"1212","ENSG00000167780","SOAT2","12",53103486,53124535,"sterol O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:11178]",5.52220951854998,-3.95221204311014,1.18139354462277,-3.34538144473451,0.000821694792115189,0.00253597132543952
"626","ENSG00000132622","HSPA12B","20",3732685,3753111,"heat shock protein family A (Hsp70) member 12B [Source:HGNC Symbol;Acc:HGNC:16193]",5.91465450084618,-3.95157696347195,1.04723897323262,-3.77332878595438,0.000161083778542486,0.000562530898865831
"1343","ENSG00000173825","TIGD3","11",65354751,65357613,"tigger transposable element derived 3 [Source:HGNC Symbol;Acc:HGNC:18334]",1.00532762942997,-3.94786538027186,1.40618944348878,-2.80749183444098,0.00499289456502856,0.0131672900667079
"1081","ENSG00000162745","OLFML2B","1",161983192,162023854,"olfactomedin like 2B [Source:HGNC Symbol;Acc:HGNC:24558]",1246.15177934097,-3.93002072736145,0.349775585287454,-11.2358348972003,2.7191112964397e-29,7.82852000922997e-28
"2035","ENSG00000274356","AL355987.5","9",136728953,136729855,"ral guanine nucleotide dissociation stimulator (RALGDS) pseudogene",2.67894506088788,-3.91764555226049,1.38709052830995,-2.82436183673881,0.00473748684877054,0.0125486164766698
"1136","ENSG00000164251","F2RL1","5",76818933,76835315,"F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]",525.280717004568,-3.91633552005544,0.538518797508348,-7.27242120084903,3.5310056576028e-13,3.58860113907783e-12
"1876","ENSG00000240089","BMS1P3","10",86992253,87000435,"BMS1, ribosome biogenesis factor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:23651]",3.45982543791989,-3.911152636398,1.2128794871245,-3.2246836375068,0.0012611194585877,0.00376024549550389
"919","ENSG00000150628","SPATA4","4",176184638,176195671,"spermatogenesis associated 4 [Source:HGNC Symbol;Acc:HGNC:17333]",3.35942578541097,-3.90974712002759,1.26494970661129,-3.09083206991804,0.00199596482366994,0.00572081696314458
"159","ENSG00000081059","TCF7","5",134114681,134151865,"transcription factor 7 [Source:HGNC Symbol;Acc:HGNC:11639]",522.695345165176,-3.87964863914905,0.395578113878635,-9.80754117337072,1.04483411643663e-22,2.11640855265164e-21
"534","ENSG00000125872","LRRN4","20",6040778,6054049,"leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]",10.738998907476,-3.87816112039396,0.890159282047064,-4.35670469163172,1.32035215361577e-05,5.50119894247349e-05
"1820","ENSG00000229156","CR769776.2","9",64462819,64463196,"novel pseudogene",2.49693533329776,-3.87515638334121,1.53669899870076,-2.52174068351547,0.0116775758198529,0.0282219555212409
"1922","ENSG00000251689","AC079140.5","4",269866,270175,"novel zinc finger protein pseudogene",0.995916092391675,-3.86225245091164,1.48984091441793,-2.59239252562787,0.00953109559742531,0.0235124310404375
"56","ENSG00000047617","ANO2","12",5531869,5946232,"anoctamin 2 [Source:HGNC Symbol;Acc:HGNC:1183]",1.4348997108334,-3.86220010347856,1.84127874151163,-2.09756405502613,0.0359436731690726,0.0764562992936411
"1257","ENSG00000169962","TAS1R3","1",1331280,1335314,"taste 1 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:15661]",16.2949824424549,-3.85686698742357,0.704851871645853,-5.47188301907697,4.45278734823335e-08,2.61690618840124e-07
"1970","ENSG00000260689","HNRNPA3P11","15",57246960,57247893,"heterogeneous nuclear ribonucleoprotein A3 pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:48757]",1.29225165520104,-3.84596026204714,1.4542854572534,-2.64457039219158,0.00817946917291285,0.0204951642312114
"1816","ENSG00000228507","DAP3P2","2",171491422,171491931,"death associated protein 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29762]",1.00079334710362,-3.83737741733699,1.49935979390879,-2.55934394994884,0.0104869926522206,0.025628619739851
"1900","ENSG00000244694","PTCHD4","6",47878028,48068689,"patched domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21345]",27.7728183058336,-3.83012818485284,0.6157071878259,-6.22069753380216,4.94949497830139e-10,3.66545150145232e-09
"1798","ENSG00000225693","LAGE3P1","9",33019682,33020165,"L antigen family member 3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49909]",1.78278179024221,-3.8283141209271,1.45975858132875,-2.62256661470856,0.00872702053843195,0.0217396031130534
"1940","ENSG00000254877","AP001636.2","11",58967596,58968291,"cAMP-dependent protein kinase type II-alpha regulatory subunit (PRKAR2A) pseudogene",2.66893993384774,-3.82431854804877,1.20967760462154,-3.161436182201,0.00156993215476062,0.00458303036747906
