"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"39","ENSG00000232716","AC016831.3","7",130840204,130843725,"zinc finger protein 131 (ZNF131) pseudogene",0.185392073574739,-16.9200934112966,4.30145754434806,-3.93357210593161,8.36927168811997e-05,0.024342200964375
"9","ENSG00000147873","IFNA5","9",21304326,21305312,"interferon alpha 5 [Source:HGNC Symbol;Acc:HGNC:5426]",0.185392073574739,-16.9200933793341,4.30145754434875,-3.93357209850036,8.36927194699191e-05,0.024342200964375
"23","ENSG00000205184","SLC10A5P1","8",81634357,81635662,"SLC10A5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48930]",0.185392073574739,-16.9200933350682,4.30145754434893,-3.93357208820929,8.36927230548725e-05,0.024342200964375
"64","ENSG00000268951","AL772155.3","9",63719864,63720441,"novel pseudogene",0.185392073574739,-16.9200933350682,4.30145754434893,-3.93357208820929,8.36927230548725e-05,0.024342200964375
"13","ENSG00000171956","FOXB1","15",60004234,60061730,"forkhead box B1 [Source:HGNC Symbol;Acc:HGNC:3799]",0.648958991406656,-16.9038008651079,4.29874735995696,-3.93226199393983,8.41502798914869e-05,0.024342200964375
"84","ENSG00000285558","AC112504.2","3",141738474,141807919,"novel protein",0.357482225638238,-16.878222414603,4.28668950622968,-3.93735594567195,8.23843583545875e-05,0.024342200964375
"50","ENSG00000249435","AC022137.2","19",53426019,53426499,"FSHD region gene 2 (FRG2) pseudogene",0.188835922193204,-16.8771277327706,4.3014518299915,-3.92358868582377,8.72396298219095e-05,0.0248276715048373
"18","ENSG00000186652","PRG2","11",57386780,57390650,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]",0.633527278134628,-16.8225154535322,4.2893627262346,-3.92191486876182,8.78480324109666e-05,0.0248276715048373
"17","ENSG00000184961","RPL7AP49","9",39983821,39984401,"ribosomal protein L7a pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:35507]",0.781517528821994,-16.7166903225481,4.32794324795395,-3.86250220135187,0.000112231553657398,0.0297749155355083
"22","ENSG00000198088","NUP62CL","X",107123427,107206433,"nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]",0.32838054083556,-16.6861691550181,4.29383400688969,-3.88607690195853,0.000101877245385894,0.0278328634394262
"53","ENSG00000254743","OR10V3P","11",59741325,59742049,"olfactory receptor family 10 subfamily V member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15138]",0.313750918698449,-16.6296366622928,4.3071909581446,-3.86090071786748,0.000112969803264147,0.0297749155355083
"3","ENSG00000108878","CACNG1","17",67044554,67056797,"calcium voltage-gated channel auxiliary subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:1405]",0.443217884440669,-16.4483976309129,4.30516899390693,-3.82061602092559,0.000133118765309852,0.0330618606205923
"14","ENSG00000176635","HORMAD2","22",30080174,30177075,"HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]",0.350903053244723,-16.4197071396711,4.32794324796884,-3.79388226668107,0.000148310016752353,0.0357705180268121
"48","ENSG00000248144","ADH1C","4",99336497,99352746,"alcohol dehydrogenase 1C (class I), gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:251]",0.308992337601971,-16.2828218459022,4.32241009025825,-3.76707010808623,0.000165174627502758,0.0369210340094347
"61","ENSG00000263639","MSMB","10",46033307,46046269,"microseminoprotein beta [Source:HGNC Symbol;Acc:HGNC:7372]",0.299020030560789,-16.1935471021754,4.29437116730257,-3.77087738141346,0.00016267459526137,0.0366958068650144
"56","ENSG00000256407","AL357673.1","1",54132686,54200073,"novel transcript",0.829947019734747,-16.1065360722222,4.31043833819043,-3.73663530446973,0.000186499113245047,0.0390799196863832
"85","ENSG00000285818","AL591893.1","1",152079557,152080903,"putative UPF0607 protein ENSP00000383783 [Source:NCBI gene;Acc:100131107]",0.296721510459453,-16.0953016678817,4.29445021259436,-3.74793067123678,0.000178299518768592,0.0387967129865675
"59","ENSG00000260410","AC040169.2","16",84119293,84121153,"polo-like kinase 1 (PLK1) pseudogene",0.364069272888341,-16.08780516637,4.30935454640107,-3.73322849005441,0.000189040957026286,0.0390799196863832
"30","ENSG00000227304","AC067942.1","4",82494786,82496278,"ribosomal protein S6 (RPS6) pseudogene",0.309159257956475,-16.078985063895,4.31435844052917,-3.7268542439239,0.000193884504096292,0.0397269348893303
"37","ENSG00000231759","CYP21A1P","CHR_HSCHR6_MHC_DBB_CTG1",31987818,31990633,"cytochrome P450 family 21 subfamily A member 1, pseudogene [Source:HGNC Symbol;Acc:HGNC:2599]",0.359887684056897,-15.8860910358658,4.3071959729909,-3.6882675261313,0.000225786186541398,0.043469495868271
"45","ENSG00000240366","RPL36AP45","15",75186651,75186968,"ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]",0.31707273075087,-15.8237629784931,4.32794324796474,-3.65618541461568,0.000255996224680368,0.0462705965852061
"40","ENSG00000233435","AGGF1P2","10",133640789,133642894,"angiogenic factor with G-patch and FHA domains 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:38052]",0.385218724394294,-15.7985431175866,4.32318887439095,-3.65437263478625,0.000257811604529577,0.0462705965852061
"38","ENSG00000231942","HNRNPA1P36","8",81807772,81808726,"heterogeneous nuclear ribonucleoprotein A1 pseudogene 36 [Source:HGNC Symbol;Acc:HGNC:48765]",0.385847806102856,-15.7104185451528,4.31693471825947,-3.63925321332796,0.000273429836159048,0.0476815093012672
"4","ENSG00000110848","CD69","12",9752486,9760901,"CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]",0.323676634961238,-15.6882127567891,4.31375628548152,-3.63678699457123,0.000276060031187201,0.0478011552593725
"55","ENSG00000255292","AP002884.3","11",112086903,112193805,"novel transcript",0.830224738764553,-15.0628523923063,4.30692679252543,-3.49735510212236,0.000469895898887198,0.0734612478325063
"25","ENSG00000214946","TBC1D26","17",15732247,15749192,"TBC1 domain family member 26 [Source:HGNC Symbol;Acc:HGNC:28745]",0.267396275892607,-14.9392734046723,4.31895299680181,-3.45900347045566,0.000542177918686658,0.0805244651544072
"24","ENSG00000214694","ARHGEF33","2",38889841,38975449,"Rho guanine nucleotide exchange factor 33 [Source:HGNC Symbol;Acc:HGNC:37252]",17.0232592094272,-2.17201757381336,0.57807167188607,-3.75734996099486,0.000171722264948341,0.0380388022572056
"8","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",17.9691199582043,-2.03303723421022,0.476223681303545,-4.26908050570958,1.96280421771602e-05,0.0149714822776318
"16","ENSG00000183160","TMEM119","12",108589851,108598320,"transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]",316.270796981055,-1.07896030096009,0.230841537898543,-4.67403011945928,2.95345989121319e-06,0.00330089417296136
"42","ENSG00000234539","ATF6B","CHR_HSCHR6_MHC_COX_CTG1",32063716,32076703,"activating transcription factor 6 beta [Source:HGNC Symbol;Acc:HGNC:2349]",648.911335653073,-0.997009974303124,0.235716631787327,-4.22969718658914,2.34006086338557e-05,0.0155506531105201
"15","ENSG00000176971","FIBIN","11",26994184,26996121,"fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]",332.057446520439,-0.60021767009787,0.170941828229813,-3.51123932810021,0.00044602265294268,0.0703530407865773
"20","ENSG00000196549","MME","3",155024124,155183729,"membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]",2213.67580153987,-0.575459099763869,0.126875209093275,-4.53563074990331,5.74315848937488e-06,0.00609457423981288
"11","ENSG00000154237","LRRK1","15",100919327,101078257,"leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]",1052.60561940251,-0.41226595790059,0.117257585672879,-3.51590010603422,0.000438265848199347,0.0703530407865773
"6","ENSG00000126070","AGO3","1",35930718,36072500,"argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421]",591.13549712711,-0.326868347529481,0.0854996961539601,-3.82303519466182,0.000131818955691127,0.0330618606205923
"5","ENSG00000122870","BICC1","10",58513140,58831437,"BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]",2167.23752669992,-0.284876313615688,0.0835215634629907,-3.41081155337711,0.000647698398537201,0.092590745483911
"2","ENSG00000100099","HPS4","22",26443423,26483837,"HPS4, biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]",572.80649160992,-0.278869688757222,0.0723867444507009,-3.85249662591397,0.000116919588304263,0.0299460295544294
"7","ENSG00000131653","TRAF7","16",2155698,2178129,"TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]",2158.48224066567,-0.23796084803181,0.0675697185095911,-3.52170844100873,0.000428775435317223,0.0693600684446045
