"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7","ENSG00000114547","ROPN1B","3",125969160,125983454,"rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]",0.296193880441776,17.0723526297897,4.28374097751264,3.98538397148905,6.73710922119302e-05,0.0233312734550273
"82","ENSG00000281429","FAM20C","CHR_HSCHR7_1_CTG1",196274,199037,"FAM20C, golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]",1.09305852420619,17.0473335706001,4.2967230465609,3.96751975537376,7.26244937315379e-05,0.0241309601604196
"72","ENSG00000260873","SNTB2","CHR_HSCHR16_2_CTG3_1",69187122,69187739,"syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]",0.298044678674681,16.9714118952872,4.29919085253733,3.94758280741848,7.89442166194001e-05,0.024342200964375
"19","ENSG00000154269","ENPP3","6",131628442,131747418,"ectonucleotide pyrophosphatase/phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:3358]",0.727396212228331,16.8079625365957,4.27208162950211,3.9343729812004,8.34141663336912e-05,0.024342200964375
"85","ENSG00000281948","CES1P1","CHR_HSCHR16_1_CTG3_1",55773402,55790834,"carboxylesterase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18546]",0.244129647845035,16.5829217541851,4.30003562096593,3.85646148448884,0.00011504021420537,0.0297749155355083
"87","ENSG00000284787","AC275440.1","CHR_HG708_PATCH",143711804,143712471,"",0.244129647845035,16.5829217541851,4.30003562096593,3.85646148448884,0.00011504021420537,0.0297749155355083
"13","ENSG00000132972","RNF17","13",24764169,24879921,"ring finger protein 17 [Source:HGNC Symbol;Acc:HGNC:10060]",0.244129647845035,16.5829187081134,4.3000356205593,3.85646077647062,0.000115040547253672,0.0297749155355083
"37","ENSG00000204420","MPIG6B","6",31718594,31726714,"megakaryocyte and platelet inhibitory receptor G6b [Source:HGNC Symbol;Acc:HGNC:13937]",1.05814879335772,16.5353109635575,4.09117244684287,4.04170471384496,5.30640273477863e-05,0.0217160124863467
"84","ENSG00000281887","GIMAP1-GIMAP5","7",150716668,150743646,"GIMAP1-GIMAP5 readthrough [Source:HGNC Symbol;Acc:HGNC:51257]",0.386796719560902,16.307911191826,4.29862584740873,3.79374985651673,0.000148389167021915,0.0357705180268121
"26","ENSG00000169885","CALML6","1",1915108,1917296,"calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]",0.364352841402064,16.2505471454251,4.29862422577342,3.78040654216553,0.000156572485240909,0.0366958068650144
"89","ENSG00000285779","AL358472.7","1",153959151,153975887,"novel protein",0.364352841402064,16.2505471176169,4.29862422577338,3.78040653569647,0.000156572489309345,0.0366958068650144
"58","ENSG00000237165","CDSN","CHR_HSCHR6_MHC_MCF_CTG1",31193614,31198966,"corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]",0.319829358882392,16.231454372454,4.29919192259957,3.77546633522688,0.000159708593981266,0.0366958068650144
"49","ENSG00000229767","DDR1","CHR_HSCHR6_MHC_APD_CTG1",30949136,30953340,"discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]",0.319829358882392,16.2314543517722,4.29919192259973,3.77546633041612,0.000159708597063784,0.0366958068650144
"64","ENSG00000250090","AL390198.2","20",25835985,25836832,"novel zinc finger pseudogene",0.318978897999787,16.2269417532451,4.29919310714762,3.77441565168752,0.000160383160982233,0.0366958068650144
"48","ENSG00000227587","ATP6V1G2","CHR_HSCHR6_MHC_COX_CTG1",31531911,31534293,"ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]",0.571707378341336,16.2185364999973,4.27107901536818,3.79729254402455,0.000146285113004653,0.0357705180268121
"47","ENSG00000227507","LTB","6",31580525,31582522,"lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]",0.285016794577989,16.083234943744,4.29862411350392,3.74148437245752,0.000182936554893222,0.0390799196863832
"79","ENSG00000275300","MCCC2","CHR_HSCHR5_2_CTG1_1",70802600,70819771,"methylcrotonoyl-CoA carboxylase 2 [Source:HGNC Symbol;Acc:HGNC:6937]",1.74134334271157,16.0392668069923,4.25262325164346,3.77161715437495,0.000162192975666411,0.0366958068650144
"75","ENSG00000268400","AC008763.2","19",7629796,7643048,"novel transcript",0.257864479707268,16.0130102243361,4.3000406156037,3.72392069187189,0.000196152568187643,0.0398594987322129
"46","ENSG00000227315","NEU1","CHR_HSCHR6_MHC_COX_CTG1",31845195,31850443,"neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]",0.975943990979198,15.9996099415698,4.27321727097685,3.744160178851,0.000180998161845138,0.039038445644283
"36","ENSG00000204352","C9orf129","9",93318199,93346414,"chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]",0.437272936716819,15.9593617103835,4.2916821788623,3.71867278266497,0.000200272282079737,0.0400349176567201
"41","ENSG00000214067","AL360182.1","10",110257064,110257843,"ribosomal protein L21 (RPL21) pseudogene",0.242901894268043,15.9308308504273,4.30004026726076,3.70480969020685,0.000211549502791324,0.0416126333970646
"83","ENSG00000281703","AC245690.2","CHR_HSCHR5_1_CTG1_1",69930714,69941207,"glucuronidase, beta (GUSB) pseudogene",0.855029407916014,15.9161483422779,4.26332267745272,3.73327321116299,0.000189007380453396,0.0390799196863832
"90","ENSG00000286015","CR589904.2","1",248681249,248748349,"novel protein",0.569940538381134,15.882583138291,4.26839025092141,3.72097727822859,0.000198453295636885,0.0399964724026206
"53","ENSG00000233737","AP003072.1","11",93221486,93221630,"chromosome 14 open reading frame 2 (C14orf2) pseudogene",0.183097235883776,15.8454549632853,4.30144853587132,3.68374858635281,0.00022982893327126,0.043469495868271
"43","ENSG00000225509","AIFM1P1","10",18735745,18738631,"apoptosis inducing factor, mitochondria associated 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44884]",0.183097235883776,15.8454549038272,4.30144853586979,3.6837485725313,0.000229828945739541,0.043469495868271
"61","ENSG00000239544","AL442663.1","14",72963645,72964008,"ribosomal protein S12 (RPS12) pseudogene",0.183097235883776,15.8454549038272,4.30144853586979,3.6837485725313,0.000229828945739541,0.043469495868271
"59","ENSG00000237378","AL445989.1","13",63746741,63751080,"keratin-associated protein 21-1-like [Source:NCBI gene;Acc:112267897]",0.183097235883776,15.8454548369268,4.30144853587272,3.68374855697579,0.000229828959772053,0.043469495868271
"15","ENSG00000143001","TMEM61","1",54980628,54992288,"transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]",0.191897615329435,15.7704063794676,4.30144425530102,3.66630495327992,0.000246080451074735,0.0451539550874235
"57","ENSG00000236146","AL353803.3","9",129380136,129380470,"novel pseudogene",0.191897615329435,15.7704063794676,4.30144425530102,3.66630495327992,0.000246080451074735,0.0451539550874235
"32","ENSG00000188801","ZNF322P1","9",97198303,97199511,"zinc finger protein 322 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14003]",0.191897615329435,15.7704062429233,4.30144425541432,3.66630492143953,0.000246080481699331,0.0451539550874235
"18","ENSG00000151962","RBM46","4",154781213,154828813,"RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]",0.191897615329435,15.7704056795856,4.30144425543848,3.66630479045415,0.000246080607683209,0.0451539550874235
"50","ENSG00000232101","AC108059.2","2",128151154,128151304,"coiled-coil domain containing 72 (CCDC72) pseudogene",0.193398359780451,15.6924424310696,4.30144005319428,3.64818345414723,0.000264101035741506,0.0463837350659733
"86","ENSG00000282881","TMEM275","1",46532166,46543969,"transmembrane protein 275 [Source:HGNC Symbol;Acc:HGNC:53938]",0.193398359780451,15.6924418481659,4.3014400533246,3.64818331852309,0.000264101175125167,0.0463837350659733
"17","ENSG00000151631","AKR1C6P","10",4871901,4891975,"aldo-keto reductase family 1 member C6, pseudogene [Source:HGNC Symbol;Acc:HGNC:44680]",0.193398359780451,15.692441301617,4.30144005353258,3.64818319128486,0.000264101305890526,0.0463837350659733
"12","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,15.4582387343388,4.29173415348932,3.60186306548618,0.00031594478393839,0.0539475718574801
"71","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,15.3372145487165,4.28740571630726,3.57727156316953,0.000347199415307405,0.0584721864628663
"23","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,15.214311722436,4.28946759037581,3.54689979627589,0.000389792817944927,0.0647582824839856
"65","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,15.1772096706769,4.29450712157725,3.53409814933612,0.000409169105602852,0.0675211407286102
"56","ENSG00000235324","BX649210.2","CHR_HSCHR6_MHC_SSTO_CTG1",32621929,32622868,"protein kinase interferon-inducible double stranded RNA dependent activator (PRKRA) pseudogene",0.621567008739871,15.0310042671944,4.28107019743996,3.51103896315056,0.000446358970339436,0.0703530407865773
"25","ENSG00000169862","CTNND2","5",10971836,11904446,"catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]",0.348359808038885,14.9806034322786,4.30277396068105,3.48161524848204,0.000498399255125957,0.0765915055314815
"55","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,14.9803990319757,4.28665317643752,3.4946608497087,0.00047466449623723,0.0734612478325063
"44","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,14.972458177708,4.28464123455925,3.49444850993415,0.00047504223220142,0.0734612478325063
"42","ENSG00000220793","RPL21P119","16",9156402,9156881,"ribosomal protein L21 pseudogene 119 [Source:HGNC Symbol;Acc:HGNC:35614]",1.33123433928356,14.8758056293289,4.30067063948729,3.45895021412342,0.000542285131979648,0.0805244651544072
"40","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,14.6514192404244,4.28942328235206,3.4157084241848,0.000636163246380457,0.0914735783742846
"78","ENSG00000275156","NCR1","CHR_HSCHR19_4_CTG3_1",54914255,54924255,"natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]",0.500557059528162,14.5898135291131,4.28465760000383,3.40512939215962,0.000661327107082192,0.093992548606572
"29","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",39.0163653575936,4.12008420790916,0.983418653019275,4.18955263382462,2.7950494729964e-05,0.0171811691105089
"8","ENSG00000115896","PLCL1","2",197804593,198572581,"phospholipase C like 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:9063]",19.5916477867094,3.19872978675414,0.932979539578714,3.42851011309264,0.00060690392366791,0.0887750086331428
"77","ENSG00000272693","AC073107.1","7",65647010,65770810,"nuclear protein 2, transcriptional regulator (NUPR2) pseudogene",11.4956308885942,3.064197629334,0.824748112634284,3.71531329674318,0.000202952074368551,0.0402434322949511
"22","ENSG00000156466","GDF6","8",96142333,96160806,"growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]",97.9713725369736,1.94135392432694,0.472004611426628,4.11299779139704,3.90554123720335e-05,0.0213594071924404
"6","ENSG00000112246","SIM1","6",100385015,100464929,"SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]",35.4837337584325,1.80455620124749,0.426522103714826,4.23086209490803,2.32797369367129e-05,0.0155506531105201
"45","ENSG00000227222","DHX16","CHR_HSCHR6_MHC_APD_CTG1",30723385,30736950,"DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]",57.4412933130394,1.7042026371297,0.497723981749954,3.42399140812519,0.000617085719127752,0.0892523744818422
"21","ENSG00000154898","CCDC144CP","17",20321164,20403557,"coiled-coil domain containing 144C, pseudogene [Source:HGNC Symbol;Acc:HGNC:29073]",47.3412851338264,1.69026926277494,0.4811836529561,3.51273209800657,0.00044352443776981,0.0703530407865773
"69","ENSG00000259529","AL136295.5","14",24147548,24166452,"novel transcript",28.1331511420945,1.66412585474824,0.481200825036717,3.45827722681329,0.000543641663235383,0.0805244651544072
"88","ENSG00000284845","AL136295.10","CHR_HG1_PATCH",24147547,24166451,"novel transcript",28.1331511420945,1.66412585474824,0.481200825036717,3.45827722681329,0.000543641663235383,0.0805244651544072
"20","ENSG00000154529","CNTNAP3B","9",41890314,42129510,"contactin associated protein like 3B [Source:HGNC Symbol;Acc:HGNC:32035]",167.859069204944,1.63072324764362,0.417347244325929,3.90735357622273,9.33125548716236e-05,0.026072376127085
"27","ENSG00000169946","ZFPM2","8",104590733,105804539,"zinc finger protein, FOG family member 2 [Source:HGNC Symbol;Acc:HGNC:16700]",92.9989891781902,1.52477833249985,0.368584167907208,4.13685248923583,3.52102298480634e-05,0.0208702601655798
"28","ENSG00000171345","KRT19","17",41523617,41528308,"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]",285.894825730866,1.44768075530067,0.308862060928153,4.68714335114609,2.77044918018408e-06,0.00324380021154124
"76","ENSG00000272398","CD24","6",106969831,106975627,"CD24 molecule [Source:HGNC Symbol;Acc:HGNC:1645]",106.526255989347,1.36629482284298,0.403376761660501,3.38714311954566,0.000706245349798957,0.09922948949061
"74","ENSG00000267228","AC012254.2","18",47108188,47176345,"novel transcript",72.3344239102799,1.33986920490509,0.358915962063077,3.73310007502428,0.000189137402093688,0.0390799196863832
"9","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",336.985512703455,1.09014058250435,0.272156996694848,4.00555780576405,6.18713001770781e-05,0.0222065363042753
"80","ENSG00000277111","PLEKHM1","CHR_HSCHR17_1_CTG5",45435832,45490687,"pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]",110.62720784437,0.951625480653163,0.269592827214423,3.52986201630757,0.00041577644912195,0.0681540755400701
"62","ENSG00000242612","DECR2","16",401858,412487,"2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]",126.66306748974,0.949037277994935,0.276925354277047,3.42705087611978,0.000610174738042994,0.0887750086331428
"4","ENSG00000105963","ADAP1","7",897900,955407,"ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486]",263.093948708829,0.806455350148739,0.232371509711055,3.47054314511937,0.000519406890918856,0.0793240784715082
"66","ENSG00000251705","RNA5-8SP6","Y",10200155,10200306,"RNA, 5.8S ribosomal pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:41960]",1436.35408765617,0.738804237569885,0.182206189755551,4.05477024990793,5.01836020653045e-05,0.0217160124863467
"3","ENSG00000104267","CA2","8",85463968,85481493,"carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]",706.417691813035,0.691877831190708,0.189129999996685,3.65821303443575,0.000253979901661501,0.0462582060892813
"10","ENSG00000125845","BMP2","20",6767686,6780246,"bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]",10839.974385535,0.656831450311854,0.116640460114018,5.63124879368436,1.78909420732051e-08,7.33170806159944e-05
"34","ENSG00000197467","COL13A1","10",69801867,69964275,"collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]",225.311033649901,0.655917368151017,0.183457516278419,3.57530932205351,0.000349814055251694,0.0585117550376099
"81","ENSG00000278318","ZNF229","19",44417519,44448578,"zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]",188.393251981175,0.651280998225532,0.16728220720861,3.89330705932967,9.88868558674992e-05,0.027319438337866
"73","ENSG00000262771","SSBP1","CHR_HSCHR7_1_CTG6",141744329,141752534,"single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]",406.265573525181,0.620347629872966,0.175938401644633,3.52593648728245,0.000421988156732948,0.0687142039586075
"68","ENSG00000258644","SYNJ2BP-COX16","14",70326064,70417074,"SYNJ2BP-COX16 readthrough [Source:HGNC Symbol;Acc:HGNC:48350]",154.708559761498,0.609619070468748,0.150892752276174,4.04008185464722,5.34325496202087e-05,0.0217160124863467
"16","ENSG00000143320","CRABP2","1",156699606,156705816,"cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]",379.071557492627,0.603240896599574,0.167069000316903,3.61072907275031,0.000305337487229329,0.0525009659859772
"11","ENSG00000125968","ID1","20",31605283,31606515,"inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]",1144.81460456948,0.558990121102747,0.161262889483658,3.46632832198752,0.000527618562458933,0.0800807729243225
"24","ENSG00000167515","TRAPPC2L","16",88856220,88862686,"trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]",348.622804985032,0.509280502338773,0.147495303356753,3.45285911312685,0.000554678619992128,0.0816672928644697
"39","ENSG00000213190","MLLT11","1",151057758,151068497,"MLLT11, transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]",910.555039154011,0.486513214004021,0.135187209018392,3.59881099355955,0.00031967540933568,0.0542081307913497
"5","ENSG00000112139","MDGA1","6",37630679,37699306,"MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]",1231.01770705713,0.415228916143281,0.087794798535695,4.72953891424969,2.25030320823114e-06,0.00276652276419937
"2","ENSG00000101160","CTSZ","20",58995185,59007254,"cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]",17840.7424100626,0.371386931644948,0.0990580650492909,3.74918419272724,0.000177410751481243,0.0387967129865675
"31","ENSG00000181751","C5orf30","5",103258763,103278660,"chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]",4534.61694623142,0.328833812506454,0.0687090303591948,4.78588928976857,1.70231879637661e-06,0.00232536747585045
"1","ENSG00000023909","GCLM","1",93885199,93909456,"glutamate-cysteine ligase modifier subunit [Source:HGNC Symbol;Acc:HGNC:4312]",2145.53347015688,0.226053613226955,0.0665225376283222,3.39815078146856,0.000678430170466215,0.0958692013300189
"30","ENSG00000176407","KCMF1","2",84971093,85059472,"potassium channel modulatory factor 1 [Source:HGNC Symbol;Acc:HGNC:20589]",1737.82195659133,0.201089432859178,0.0522931016431494,3.84542944557814,0.000120341488565932,0.0305047064006096
