"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"97","ENSG00000235028","HMGN1P30","18",58018794,58019061,"high mobility group nucleosome binding domain 1 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:39374]",0.247189431432986,16.6221861223164,4.30003695302691,3.86559145977005,0.00011082030966506,0.0218753509873645
"65","ENSG00000176115","AQP7P4","9",63127359,63143401,"aquaporin 7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32056]",0.29492302631855,16.5140327500208,4.27695602132317,3.86116496585155,0.000112847675876665,0.0218753509873645
"80","ENSG00000205184","SLC10A5P1","8",81634357,81635662,"SLC10A5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48930]",0.185392073574739,16.4574143293373,4.3014472182141,3.82601796429115,0.000130232790182036,0.0235583437458739
"115","ENSG00000268951","AL772155.3","9",63719864,63720441,"novel pseudogene",0.185392073574739,16.4574143293373,4.3014472182141,3.82601796429115,0.000130232790182036,0.0235583437458739
"40","ENSG00000147873","IFNA5","9",21304326,21305312,"interferon alpha 5 [Source:HGNC Symbol;Acc:HGNC:5426]",0.185392073574739,16.4574136024841,4.30144721768621,3.82601779578194,0.000130232879281022,0.0235583437458739
"95","ENSG00000232716","AC016831.3","7",130840204,130843725,"zinc finger protein 131 (ZNF131) pseudogene",0.185392073574739,16.4574104676866,4.30144721739254,3.82601706726574,0.000130233264483489,0.0235583437458739
"117","ENSG00000269547","AC011455.2","19",38915404,38949855,"novel protein",0.376143103451881,16.2446996419667,4.29862439473913,3.77904607386673,0.000157430296181319,0.0263289308410953
"132","ENSG00000282835","AC011455.3","CHR_HG26_PATCH",38915440,38949891,"novel protein",0.376143103451881,16.2446996419667,4.29862439473913,3.77904607386673,0.000157430296181319,0.0263289308410953
"81","ENSG00000206026","SMIM21","18",75409476,75427703,"small integral membrane protein 21 [Source:HGNC Symbol;Acc:HGNC:27598]",0.479324033313691,16.1783396135399,4.18606333678139,3.86481004035147,0.000111175689755921,0.0218753509873645
"106","ENSG00000254899","BX248516.1","CHR_HSCHR6_MHC_SSTO_CTG1",31520968,31537331,"ATPase H+ transporting lysosomal 13kDa V1 subunit G isoform 2 (ATP6V1G2) and HLA-B associated transcript 1 (BAT1) readthrough",0.344103628795342,16.1636873631113,4.29862421620254,3.76020013617067,0.000169777475157232,0.0276704842950526
"126","ENSG00000276612","FP565260.2","21",5116343,5133805,"novel protein",0.740399843584747,16.1142860419664,4.27698597641651,3.76767334071734,0.000164776121650694,0.0273785155895971
"137","ENSG00000285447","ZNF883","9",112997120,113050043,"zinc finger protein 883 [Source:NCBI gene;Acc:169834]",0.954426132193175,16.070524570404,4.27226141389434,3.76159673144979,0.000168832102600245,0.0276704842950526
"116","ENSG00000269307","AC010463.1","19",17267418,17282966,"novel transcript",0.835607725376223,16.0020922288624,4.2732599082172,3.74470370924348,0.000180606787533923,0.0289244763352819
"2","ENSG00000008196","TFAP2B","6",50818723,50847619,"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]",0.245732398459492,15.9348108713995,4.30004044390141,3.70573511558461,0.000210778496841633,0.0305281168265661
"88","ENSG00000227348","MTND5P25","2",201212283,201213081,"MT-ND5 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:42287]",0.245732398459492,15.9348080558433,4.30004044390161,3.70573446081009,0.00021077904142427,0.0305281168265661
"119","ENSG00000273944","RDH13","CHR_HSCHR19LRC_LRC_J_CTG3_1",55077480,55096373,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"121","ENSG00000274418","RDH13","CHR_HSCHR19LRC_PGF1_CTG3_1",54972739,54991632,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"123","ENSG00000274504","RDH13","CHR_HSCHR19LRC_LRC_T_CTG3_1",54988322,55007215,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"124","ENSG00000275474","RDH13","CHR_HSCHR19LRC_LRC_S_CTG3_1",55052029,55070922,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"125","ENSG00000276341","RDH13","CHR_HSCHR19LRC_LRC_I_CTG3_1",55049943,55068836,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"127","ENSG00000276826","RDH13","CHR_HSCHR19LRC_COX2_CTG3_1",54715159,54734052,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"129","ENSG00000278149","RDH13","CHR_HSCHR19LRC_COX1_CTG3_1",54973355,54992248,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"130","ENSG00000278284","RDH13","CHR_HSCHR19LRC_PGF2_CTG3_1",54782118,54801011,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9266369728514,4.30004085221391,3.70383387512505,0.000212365358571548,0.0305281168265661
"93","ENSG00000230635","CYP4F60P","9",42950566,42951630,"cytochrome P450 family 4 subfamily F member 60, pseudogene [Source:HGNC Symbol;Acc:HGNC:42468]",0.229402419196894,15.7526690749171,4.300040221541,3.66337714610303,0.000248911626997073,0.0338784624246966
"84","ENSG00000220868","MRPL35P1","6",13949095,13949666,"mitochondrial ribosomal protein L35 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29705]",0.229402419196894,15.752669036157,4.3000402215414,3.6633771370888,0.000248911635760628,0.0338784624246966
"47","ENSG00000161896","IP6K3","6",33721662,33746905,"inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]",1.10149472475947,15.7037942014142,3.45458289527617,4.54578589585669,5.4730650334761e-06,0.00311210640170192
"79","ENSG00000198211","AC092143.1","16",89919165,89936092,"novel protein (MC1R-TUBB3 readthrough)",0.724705638835931,15.6129381019431,4.28905143329229,3.64018439619377,0.000272442862297203,0.0363086872940668
"102","ENSG00000249435","AC022137.2","19",53426019,53426499,"FSHD region gene 2 (FRG2) pseudogene",0.188835922193204,15.5553155737093,4.30143987808493,3.61630431078693,0.000298839040945205,0.0380432506453031
"74","ENSG00000187902","SHISA7","19",55428740,55442863,"shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409]",0.188071551725941,15.5075242417651,4.30143984736011,3.60519379372058,0.000311920077941007,0.0384564212293015
"86","ENSG00000224442","AC017035.1","2",197028711,197030143,"ribosomal protein L4 (RPL4) pseudogene",0.188071551725941,15.5075242417651,4.30143984736011,3.60519379372058,0.000311920077941007,0.0384564212293015
"110","ENSG00000260240","APOOP5","16",59709993,59755026,"apolipoprotein O pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:48743]",0.188071551725941,15.5075242331698,4.30143984730236,3.60519379177075,0.000311920080282978,0.0384564212293015
"138","ENSG00000285558","AC112504.2","3",141738474,141807919,"novel protein",0.357482225638238,15.4347059879304,4.28664599635689,3.60064861923469,0.000317424323679422,0.0384940928640239
"89","ENSG00000229376","CICP3","1",722092,724903,"capicua transcriptional repressor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37742]",0.311713998904542,15.3880498692554,4.28900759072246,3.58778797746622,0.000333495302596805,0.0395068416798474
"113","ENSG00000265261","AC027575.1","18",76884935,76888724,"exportin, tRNA (nuclear export receptor for tRNAs) (XPOT) pseudogene",0.489635070215514,15.3828646063574,4.2712319950674,3.60150528562301,0.00031637998904521,0.0384940928640239
"136","ENSG00000285171","AL590764.2","X",71103987,71111575,"novel protein, IL2RG-CXorf65 readthrough",0.325118930834596,15.2126759588546,4.29403084634188,3.54274957568467,0.00039597853347442,0.0436737013557907
"34","ENSG00000143107","FNDC7","1",108712908,108742742,"fibronectin type III domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26668]",0.315431475980045,15.1858171749693,4.29352262268947,3.53691327832271,0.000404832571309898,0.0444586087325222
"85","ENSG00000221930","FAM45BP","X",130494965,130496588,"family with sequence similarity 45 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30886]",0.472981028140983,15.1620810303177,4.27973060525224,3.54276528800908,0.000395954942971441,0.0436737013557907
"108","ENSG00000258864","AC008575.1","5",112827213,112867582,"novel transcript",1.38993527828736,15.1057377190253,4.29849850237556,3.51418936418777,0.000441098243276993,0.0472927056913414
"82","ENSG00000213860","RPL21P75","7",20002765,20003247,"ribosomal protein L21 pseudogene 75 [Source:HGNC Symbol;Acc:HGNC:36460]",0.428109163462592,14.9027516097592,4.28541050066404,3.47755520911007,0.000506008831810851,0.0526331462942116
"131","ENSG00000278695","GSTT2B","CHR_HSCHR22_1_CTG7",23957418,23961206,"glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]",0.564913398537322,14.8864034555437,4.28347658538178,3.4753087028295,0.000510265781764103,0.0528610559667201
"104","ENSG00000251135","AC008565.1","5",121040090,121044032,"serum response factor binding protein 1 (SRFBP1) pseudogene",0.313896566849007,14.8735556823447,4.29398664124654,3.46381042257432,0.000532581704142767,0.0545108025824204
"118","ENSG00000269881","AC004754.1","16",249547,269943,"novel protein",0.742491232766542,14.7283028536101,4.28671637996335,3.43580063342937,0.000590805562651446,0.0590095107883813
"87","ENSG00000226896","OR2I1P","CHR_HSCHR6_MHC_APD_CTG1",29553320,29554267,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",0.487697386067072,14.7192347006462,4.28407977169662,3.43579846432619,0.000590810292619531,0.0590095107883813
"6","ENSG00000055118","KCNH2","7",150944961,150978315,"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",0.545392850889349,14.6119348189813,4.28384815381721,3.4109366845697,0.00064740123116195,0.0637568622580231
"94","ENSG00000230914","AC004840.1","7",2383698,2388652,"kinesin family member pseudogene",0.293213307486367,14.5925571676131,4.29666313993187,3.39625348610514,0.000683150618500307,0.0654698802478871
"105","ENSG00000253203","GUSBP3","5",69639459,69679259,"glucuronidase, beta pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37301]",0.860806402453705,14.5632824079534,3.83635465721047,3.79612515244947,0.000146975320841367,0.0254108412816818
"122","ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1",21372682,21387280,"CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]",0.315488880792824,14.5392761403593,4.28939931740915,3.3895832643395,0.000699989472775618,0.0668333232439646
"98","ENSG00000236060","HSPB1P1","9",72007881,72008136,"heat shock protein family B (small) member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5251]",0.371650725868916,14.4081450135562,4.30434105172087,3.34735208953663,0.00081587513638954,0.0756399021374476
"100","ENSG00000242583","AC008040.2","3",170062244,170062951,"SET domain containing (lysine methyltransferase) 8 (SETD8) pseudogene",0.700324635176428,14.2357513393444,3.83208752584201,3.7148815739057,0.000203298883075524,0.0305281168265661
"111","ENSG00000262829","AC242308.2","CHR_HSCHR12_2_CTG2",11115354,11116274,"novel taste receptor, type 2 family pseudogene",0.482229660148217,14.2207746045046,4.29808783581746,3.30862819647332,0.000937542516606023,0.0845480246885308
"99","ENSG00000239272","RPL21P10","14",77683202,77683989,"ribosomal protein L21 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:19795]",0.434190962293425,14.2118894505193,4.28617560079035,3.31575063044518,0.000913973448878178,0.0829317468435986
"112","ENSG00000263639","MSMB","10",46033307,46046269,"microseminoprotein beta [Source:HGNC Symbol;Acc:HGNC:7372]",0.299020030560789,14.2076518449387,4.29445174915954,3.30837384486139,0.000938394521320258,0.0845480246885308
"134","ENSG00000283909","AL593848.1","CHR_HG2030_PATCH",133391462,133391838,"",0.319170042490455,14.1867988091905,4.29371161389167,3.30408748535677,0.00095286092098459,0.0855501938461533
"139","ENSG00000285818","AL591893.1","1",152079557,152080903,"putative UPF0607 protein ENSP00000383783 [Source:NCBI gene;Acc:100131107]",0.296721510459453,14.1727925656003,4.29445168481234,3.30025661150724,0.000965964596967865,0.0858232712056032
"90","ENSG00000229473","RGS17P1","13",40992779,40993331,"regulator of G protein signaling 17 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39729]",0.304771627873299,14.029976966126,4.31307545700725,3.25289392823679,0.00114236131635868,0.098357028795074
"24","ENSG00000129991","TNNI3","19",55151767,55157773,"troponin I3, cardiac type [Source:NCBI gene;Acc:7137]",8.38726163266104,6.45179732626021,1.18064659315495,5.46463045221651,4.63872145116759e-08,8.47825746374831e-05
"53","ENSG00000166664","CHRFAM7A","15",30357766,30393849,"CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion [Source:HGNC Symbol;Acc:HGNC:15781]",2.70451551540585,5.47321894489809,1.68147504693274,3.25501050692489,0.00113388170890714,0.0983517463305624
"27","ENSG00000134571","MYBPC3","11",47331397,47352702,"myosin binding protein C, cardiac [Source:HGNC Symbol;Acc:HGNC:7551]",3.7947119916736,4.56814808538147,1.37184964562872,3.32991891636045,0.000868712775156967,0.0796084076353648
"36","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",17.9691199582043,3.31898301371291,0.575596205960521,5.76616555033469,8.109540238911e-09,2.07506915633255e-05
"96","ENSG00000233259","FABP3P2","13",42369259,42369657,"fatty acid binding protein 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:3558]",13.1656832518642,2.06931132810013,0.582677579581499,3.55138313299507,0.000383212134262556,0.0428193541113986
"77","ENSG00000197616","MYH6","14",23381982,23408273,"myosin heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:7576]",99.9114896335996,1.63811718260094,0.308018017920431,5.31825116485267,1.04769378433218e-07,0.000167552428459325
"25","ENSG00000131668","BARX1","9",93951627,93955355,"BARX homeobox 1 [Source:HGNC Symbol;Acc:HGNC:955]",525.692966225304,1.40677304623528,0.427249044144273,3.29263006088843,0.000992549783545894,0.0878801517694544
"11","ENSG00000101210","EEF1A2","20",63488014,63499185,"eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]",158.026146395337,1.35461548035398,0.349367564046458,3.87733613465572,0.000105606408861099,0.0213957375344865
"49","ENSG00000163673","DCLK3","3",36712422,36764349,"doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]",227.676219155336,1.29881752709074,0.2791752685674,4.65233734261521,3.28193596768268e-06,0.00204824823270889
"50","ENSG00000163701","IL17RE","3",9902612,9916402,"interleukin 17 receptor E [Source:HGNC Symbol;Acc:HGNC:18439]",61.7322732640838,1.18083882819509,0.302955857475853,3.89772568859874,9.71003153539573e-05,0.0203154499849674
"37","ENSG00000144476","ACKR3","2",236567787,236582354,"atypical chemokine receptor 3 [Source:HGNC Symbol;Acc:HGNC:23692]",340.704877266819,1.09612102287171,0.232031660305008,4.72401490999483,2.312334524467e-06,0.0017287281155536
"26","ENSG00000131941","RHPN2","19",32978592,33064888,"rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]",70.6066217002346,0.985589875008989,0.257666035084085,3.82506710551647,0.000130736470686029,0.0235583437458739
"73","ENSG00000187672","ERC2","3",55508311,56468467,"ELKS/RAB6-interacting/CAST family member 2 [Source:HGNC Symbol;Acc:HGNC:31922]",239.352039604872,0.91321098832729,0.214095607581977,4.26543542224529,1.99512717202576e-05,0.00810338318695163
"69","ENSG00000183160","TMEM119","12",108589851,108598320,"transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]",316.270796981055,0.898498359834393,0.230716502305196,3.89438272016556,9.84491088844753e-05,0.0203154499849674
"72","ENSG00000187479","C11orf96","11",43925342,43943883,"chromosome 11 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:38675]",73.984101742912,0.898063145373435,0.214565292761465,4.18550052441064,2.84538411702142e-05,0.0101121789981034
"67","ENSG00000176971","FIBIN","11",26994184,26996121,"fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]",332.057446520439,0.831696574057348,0.172046072817959,4.83415029727161,1.33715536346796e-06,0.00131596659386224
"10","ENSG00000095752","IL11","19",55364382,55370463,"interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966]",12365.4383376959,0.798416241159864,0.181725545335758,4.39352783167993,1.11525903916543e-05,0.0054845445946977
"64","ENSG00000173611","SCAI","9",124942608,125143506,"suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]",106.221831846253,0.779737928758252,0.233232532414922,3.34317824655394,0.000828246804038312,0.0762344576321306
"29","ENSG00000135678","CPM","12",68842197,68971570,"carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]",519.504883513909,0.778350420299496,0.221814373348375,3.50901706030133,0.000449766053699357,0.0477535841579218
"68","ENSG00000179304","AC234031.1","X",52891306,52908560,"family with sequence similarity 156 member B [Source:NCBI gene;Acc:727866]",228.533893343711,0.761114061053188,0.197039140836136,3.86275568307595,0.000112115121994413,0.0218753509873645
"16","ENSG00000109610","SOD3","4",24789912,24800842,"superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]",141.62239779802,0.754890382607937,0.181603136587184,4.15681357048329,3.22717125162083e-05,0.0108653760508518
"9","ENSG00000076944","STXBP2","19",7636881,7647873,"syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]",216.563338196829,0.731777395835316,0.204450869840986,3.57923346770039,0.000344603508270225,0.0402635368475731
"1","ENSG00000005073","HOXA11","7",27181510,27185223,"homeobox A11 [Source:HGNC Symbol;Acc:HGNC:5101]",66.0848997650881,0.725722235100318,0.213311905747411,3.40216469660943,0.00066854335794786,0.0647980584968554
"83","ENSG00000214944","ARHGEF28","5",73626158,73941993,"Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]",1073.2891631661,0.720925684806283,0.221009781225466,3.26196280005735,0.0011064366207958,0.0966262807266997
"76","ENSG00000196549","MME","3",155024124,155183729,"membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]",2213.67580153987,0.678670252139974,0.126962066401335,5.34545688626913,9.01892644698998e-08,0.000153850859950386
"59","ENSG00000171408","PDE7B","6",135851701,136195574,"phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]",175.265918022765,0.673689126339001,0.189163470305401,3.56141238713449,0.000368865197326188,0.0419489896408111
"4","ENSG00000019991","HGF","7",81699008,81770438,"hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]",424.546799052612,0.671375699954997,0.195428005423877,3.43541192317245,0.000591653751211696,0.0590095107883813
"78","ENSG00000197635","DPP4","2",161992245,162074215,"dipeptidyl peptidase 4 [Source:HGNC Symbol;Acc:HGNC:3009]",3037.77725840404,0.654765902752056,0.192177556289981,3.40708829580529,0.000656598825450242,0.0641261478840488
"20","ENSG00000121440","PDZRN3","3",73382431,73624941,"PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]",1579.91635106506,0.632990067368417,0.194639176240355,3.25212056275225,0.00114547422936267,0.098357028795074
"12","ENSG00000103196","CRISPLD2","16",84819985,84920768,"cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]",2009.21165525144,0.631954022116634,0.150179402580242,4.20799398092542,2.57647727895709e-05,0.00983983591253045
"13","ENSG00000103313","MEFV","16",3242028,3256627,"MEFV, pyrin innate immunity regulator [Source:HGNC Symbol;Acc:HGNC:6998]",643.588856386986,0.612063003015428,0.157690101485407,3.88142944452394,0.000103844280768345,0.0212573396504033
"75","ENSG00000188501","LCTL","15",66547179,66565979,"lactase like [Source:HGNC Symbol;Acc:HGNC:15583]",740.165124209188,0.609870112159668,0.175950687261301,3.4661422564037,0.000527983844443208,0.0544760105306968
"52","ENSG00000166348","USP54","10",73497538,73625953,"ubiquitin specific peptidase 54 [Source:HGNC Symbol;Acc:HGNC:23513]",342.90993777931,0.606372551596682,0.145491729188607,4.16774585729623,3.07626637247568e-05,0.0104954005251877
"45","ENSG00000158270","COLEC12","18",316737,500722,"collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]",1048.84285021726,0.599362386476248,0.174489750530036,3.43494322535051,0.000592677984704314,0.0590095107883813
"38","ENSG00000145040","UCN2","3",48561718,48563781,"urocortin 2 [Source:HGNC Symbol;Acc:HGNC:18414]",134.988996236722,0.591643761838562,0.166211559000151,3.55958253082762,0.000371444791064359,0.0419928236605532
"44","ENSG00000154217","PITPNC1","17",67377281,67697261,"phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]",195.240667199783,0.587873786743989,0.161955581853366,3.62984578868203,0.00028359059517402,0.0370230415781267
"21","ENSG00000122861","PLAU","10",73909177,73917496,"plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]",5560.03002318398,0.581649294426918,0.135305844000722,4.29877437092675,1.71745199820608e-05,0.00753746905632712
"28","ENSG00000135245","HILPDA","7",128455849,128458418,"hypoxia inducible lipid droplet associated [Source:HGNC Symbol;Acc:HGNC:28859]",806.054148330133,0.540927587886244,0.132780573882845,4.07384583503544,4.62430985255633e-05,0.0133561746432374
"39","ENSG00000147324","MFHAS1","8",8783354,8893630,"malignant fibrous histiocytoma amplified sequence 1 [Source:HGNC Symbol;Acc:HGNC:16982]",626.709658859613,0.538344634853907,0.143775263495177,3.7443481011041,0.000180862756512627,0.0289244763352819
"57","ENSG00000169372","CRADD","12",93677375,93894840,"CASP2 and RIPK1 domain containing adaptor with death domain [Source:HGNC Symbol;Acc:HGNC:2340]",158.423258499708,0.527140992049813,0.1563650473782,3.37122010889567,0.000748360396172044,0.0704984665249184
"55","ENSG00000168209","DDIT4","10",72273924,72276036,"DNA damage inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]",5373.30761292504,0.515185621633583,0.104266706002263,4.94103670660125,7.77082757317692e-07,0.000795359743769804
"32","ENSG00000138378","STAT4","2",191029576,191151596,"signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]",2218.35279087564,0.49421986461802,0.146616294352968,3.3708386015283,0.000749397486899242,0.0704984665249184
"63","ENSG00000173599","PC","11",66848417,66958439,"pyruvate carboxylase [Source:HGNC Symbol;Acc:HGNC:8636]",337.06503574344,0.490150205090317,0.143675198815399,3.41151576007273,0.00064602766623365,0.0637568622580231
"71","ENSG00000186918","ZNF395","8",28345590,28402701,"zinc finger protein 395 [Source:HGNC Symbol;Acc:HGNC:18737]",2708.25908983054,0.484828242391089,0.134548249878416,3.6033782886749,0.00031410786450383,0.0384564212293015
"15","ENSG00000108846","ABCC3","17",50634777,50692253,"ATP binding cassette subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:54]",1520.92443902904,0.484475370181133,0.112887149492241,4.29167865749352,1.77327445129555e-05,0.00753746905632712
"60","ENSG00000172061","LRRC15","3",194355247,194369743,"leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]",7812.33431643453,0.475727467594304,0.142198204913345,3.34552372081075,0.000821273339727401,0.0758654953680315
"46","ENSG00000159164","SV2A","1",149903318,149917844,"synaptic vesicle glycoprotein 2A [Source:HGNC Symbol;Acc:HGNC:20566]",823.299364104499,0.469247848456356,0.127492553639933,3.68059023887476,0.000232694689573639,0.0328960868332059
"61","ENSG00000172164","SNTB1","8",120535745,120813273,"syntrophin beta 1 [Source:HGNC Symbol;Acc:HGNC:11168]",561.455628912832,0.458744633813185,0.123844983019766,3.70418423602971,0.000212072090758609,0.0305281168265661
"62","ENSG00000173210","ABLIM3","5",149141483,149260542,"actin binding LIM protein family member 3 [Source:HGNC Symbol;Acc:HGNC:29132]",869.302115641841,0.40775565875349,0.114576268786037,3.55881425598652,0.000372532865833421,0.0419928236605532
"23","ENSG00000124766","SOX4","6",21592768,21598619,"SRY-box 4 [Source:HGNC Symbol;Acc:HGNC:11200]",815.195773084906,0.406784097738344,0.121234865076006,3.35533922096847,0.00079267718558294,0.0740256343967017
