"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"119","ENSG00000235299","MRPL53P1","1",112625906,112626224,"mitochondrial ribosomal protein L53 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29725]",0.382337840591676,-19.9006176689016,4.27070299897749,-4.65979902457893,3.16518273734094e-06,0.002024767397077
"98","ENSG00000214676","RPL9P16","4",168755816,168756382,"ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]",0.383995841825681,-19.2524996399811,4.27058505372216,-4.50816443128817,6.53908907170043e-06,0.00341473900340144
"139","ENSG00000256861","AC048338.1","12",122207779,122266423,"novel transcript",3.24392896102721,-18.9975989822961,4.32794324794503,-4.38952127926273,1.13600462528911e-05,0.0054845445946977
"79","ENSG00000184961","RPL7AP49","9",39983821,39984401,"ribosomal protein L7a pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:35507]",0.781517528821994,-18.7906754423713,4.27503142248237,-4.39544732783745,1.10544867776584e-05,0.0054845445946977
"136","ENSG00000254274","TDGF1P5","8",54073114,54073566,"teratocarcinoma-derived growth factor 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:11705]",0.531175866860975,-18.4357624067549,4.2843047320028,-4.30309316446234,1.68429982858204e-05,0.00753746905632712
"106","ENSG00000227315","NEU1","CHR_HSCHR6_MHC_COX_CTG1",31845195,31850443,"neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]",0.975943990979198,-18.2115898977408,4.27397517254557,-4.26104251019644,2.0347552150507e-05,0.00813520569417457
"110","ENSG00000230419","AL845454.1","CHR_HSCHR6_MHC_QBL_CTG1",29878575,29879543,"HLA complex group 4 pseudogene 7",0.405387110384336,-18.0408166214374,4.29862690828347,-4.19687891188527,2.70618525547602e-05,0.0100356330894377
"159","ENSG00000285013","AC243837.4","CHR_HSCHR7_3_CTG4_4",144396023,144396316,"",0.644849518491627,-17.9605956509351,4.27696430802364,-4.19937936289081,2.67647579784564e-05,0.0100356330894377
"31","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,-17.9132838972238,4.28374365203502,-4.18168904404772,2.89351524419633e-05,0.010142365488835
"104","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-17.8643680156613,4.2820517457749,-4.1719178273098,3.02046572069971e-05,0.0104442806569276
"138","ENSG00000254974","AP001372.4","11",74485580,74486051,"ribosomal L24 domain containing 1 (RSL24D1) pseudogene",0.337822591986947,-17.8095161034277,4.29919670634999,-4.14252180578821,3.43507696208294e-05,0.0112235777114661
"101","ENSG00000224464","PGAM1P6","2",23872268,23873014,"phosphoglycerate mutase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42453]",0.259286882438742,-17.7900761338334,4.31940355848499,-4.11864182009269,3.81111990250236e-05,0.0117492694054495
"145","ENSG00000262248","AC027796.2","17",3619256,3619913,"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor pseudogene",0.519863808331106,-17.776623634365,4.28870370426641,-4.14498759069803,3.3983211307793e-05,0.0112235777114661
"151","ENSG00000275049","AC011295.1","CHR_HSCHR15_5_CTG8",82403250,82412947,"",0.352190134175297,-17.7579566725284,4.29863041632853,-4.1310731448496,3.61073659306105e-05,0.0113786267225731
"156","ENSG00000282204","TRBV9","CHR_HSCHR7_2_CTG6",142413602,142414123,"T cell receptor beta variable 9 [Source:HGNC Symbol;Acc:HGNC:12246]",0.348866799344735,-17.7482362898382,4.29863039328864,-4.12881189263171,3.64642563409018e-05,0.0113786267225731
"100","ENSG00000222383","RNA5SP203","6",10752791,10752926,"RNA, 5S ribosomal pseudogene 203 [Source:HGNC Symbol;Acc:HGNC:43103]",0.59884613275994,-17.703577829148,4.27713058482248,-4.13912492921531,3.48633073069271e-05,0.0112235777114661
"58","ENSG00000168004","HRASLS5","11",63461404,63491194,"HRAS like suppressor family member 5 [Source:HGNC Symbol;Acc:HGNC:24978]",0.403378173849709,-17.6517351106574,4.2948131122257,-4.11001239155427,3.95637885805884e-05,0.0119100967317658
"94","ENSG00000204420","MPIG6B","6",31718594,31726714,"megakaryocyte and platelet inhibitory receptor G6b [Source:HGNC Symbol;Acc:HGNC:13937]",1.05814879335772,-17.5592696034977,4.08927047542426,-4.29398586105407,1.75493655441865e-05,0.00753746905632712
"154","ENSG00000278673","AC136352.4","KI270727.1",20741,22392,"",0.519970895565696,-17.5570394155121,4.28408656006539,-4.09819903714646,4.16377174557573e-05,0.0123886734216037
"57","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-17.5392662079802,4.2840005836756,-4.09413254396241,4.23751864072168e-05,0.012463175514803
"123","ENSG00000237274","GTF3AP1","9",6195934,6197248,"general transcription factor IIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49744]",0.274442372057314,-17.4789492746879,4.30004292427917,-4.06483134761218,4.80672069252537e-05,0.0133797402267612
"132","ENSG00000249055","TBCAP3","4",98909537,98909848,"tubulin folding cofactor A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42632]",0.439304690580961,-17.428703199838,4.28788019876487,-4.06464322507385,4.81059911232619e-05,0.0133797402267612
"67","ENSG00000176635","HORMAD2","22",30080174,30177075,"HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]",0.350903053244723,-17.4216450858139,4.2972638445876,-4.05412507024823,5.03222891352939e-05,0.0135645323455333
"133","ENSG00000253333","AC146944.3","5",70495100,70500903,"glucuronidase, beta (GUSB) pseudogene",0.265815423212171,-17.4183375428878,4.30004332838278,-4.05073535606413,5.10569264138922e-05,0.0135645323455333
"109","ENSG00000229942","IFITM4P","CHR_HSCHR6_MHC_SSTO_CTG1",29748420,29748840,"interferon induced transmembrane protein 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:21669]",0.272426924858011,-17.4111874435494,4.30004314741821,-4.04907272942209,5.14209644175682e-05,0.0135645323455333
"118","ENSG00000235043","TECRP1","4",86949669,86950113,"trans-2,3-enoyl-CoA reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44050]",0.211024572142248,-17.3457898151147,4.30145152471917,-4.03254336714796,5.51764286396451e-05,0.0143383011243329
"131","ENSG00000248785","HIGD1AP14","4",109673843,109674124,"HIG1 hypoxia inducible domain family member 1A pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:43009]",0.205831779042985,-17.3043648887041,4.30145153966044,-4.02291290025091,5.74827586025699e-05,0.0143383011243329
"108","ENSG00000228615","AC093166.2","2",111742586,111744662,"centromere protein N (CENPN) pseudogene",0.205831779042985,-17.3043648705933,4.30145153965868,-4.02291289604215,5.7482759630163e-05,0.0143383011243329
"146","ENSG00000263017","AC036164.1","17",959034,959366,"chromosome 19 open reading frame 70 (C19orf70) pseudogene",0.205831779042985,-17.3043647449573,4.30145153966027,-4.02291286683286,5.74827667617691e-05,0.0143383011243329
"137","ENSG00000254931","MTATP6P15","11",103402588,103403422,"MT-ATP6 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52060]",0.205831779042985,-17.304364710341,4.30145153966032,-4.02291285878523,5.74827687266424e-05,0.0143383011243329
"149","ENSG00000272741","AC069257.3","3",196248230,196318222,"novel transcript",0.202693555192168,-17.2767089616495,4.30145159301498,-4.01648340985743,5.90730204497476e-05,0.0143383011243329
"126","ENSG00000242244","ATP5MC1P3","3",138889255,138889957,"ATP synthase membrane subunit c locus 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39506]",0.202693555192168,-17.2767088369248,4.30145159301352,-4.01648338086286,5.90730277142749e-05,0.0143383011243329
"76","ENSG00000182747","SLC35D3","6",136922301,136925660,"solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]",0.202693555192168,-17.2767087969896,4.30145159301298,-4.01648337157923,5.90730300402667e-05,0.0143383011243329
"73","ENSG00000180828","BHLHE22","8",64580367,64583628,"basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]",0.303905117161802,-17.2578239758273,4.32112085595014,-3.99383043222766,6.50143671688128e-05,0.0151235238828689
"90","ENSG00000201185","RNA5SP202","6",4427963,4428081,"RNA, 5S ribosomal pseudogene 202 [Source:HGNC Symbol;Acc:HGNC:43102]",0.222887668562165,-17.2166481058902,4.30145007020655,-4.00252189956571,6.26708648093795e-05,0.0147121292545174
"117","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,-17.1589699144894,4.28692219213832,-4.00263152570317,6.26418232005138e-05,0.0147121292545174
"102","ENSG00000226268","AC135977.1","11",49433480,49434438,"solute carrier family 25, member 33 (SLC25A33) pseudogene",0.52936178607373,-17.0973655821105,4.28404170571515,-3.9909428424335,6.58111411387388e-05,0.0151709502653878
"81","ENSG00000185352","HS6ST3","13",96090839,96839562,"heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]",0.326366941091891,-17.0901198366795,4.28784700282235,-3.98571120318203,6.72783023239133e-05,0.0153706892845026
"113","ENSG00000232578","AC093311.1","5",94592771,94594791,"FAST kinase domains 1 (FASTKD1) pseudogene",0.323930539226589,-17.0322411486529,4.2883408221516,-3.9717554772401,7.1344932383401e-05,0.0161412139928594
"158","ENSG00000284764","PINX1","CHR_HG76_PATCH",9112146,9226509,"PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:NCBI gene;Acc:54984]",0.204260356350152,-17.021525014786,4.30145289446965,-3.95715713559724,7.58470399529269e-05,0.0168762961592652
"143","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,-16.8927248835176,4.28729389262322,-3.94018355321603,8.14192875857435e-05,0.0177266091567587
"64","ENSG00000171711","DEFB4A","8",7894629,7896711,"defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]",0.302248300052141,-16.7823087473813,4.28954658001241,-3.9123735887565,9.13933811471033e-05,0.0194881153066007
"107","ENSG00000227587","ATP6V1G2","CHR_HSCHR6_MHC_COX_CTG1",31531911,31534293,"ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]",0.571707378341336,-16.7750583086142,4.32794324796021,-3.87598851175333,0.000106192694500539,0.0213957375344865
"124","ENSG00000240366","RPL36AP45","15",75186651,75186968,"ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]",0.31707273075087,-16.7452457960534,4.28954895925274,-3.90373112770589,9.47210070716078e-05,0.0200307531318041
"72","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-16.7033060839236,4.28838035563457,-3.89501506366543,9.81926272165422e-05,0.0203154499849674
"120","ENSG00000235324","BX649210.2","CHR_HSCHR6_MHC_SSTO_CTG1",32621929,32622868,"protein kinase interferon-inducible double stranded RNA dependent activator (PRKRA) pseudogene",0.621567008739871,-16.590352506197,4.30634533857285,-3.85253647857586,0.00011690055460154,0.0224906119634902
"1","ENSG00000048462","TNFRSF17","16",11965210,11968068,"TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]",0.291470551712165,-16.5378099816442,4.2955862679226,-3.84995410408603,0.000118139960242997,0.0225594425574463
"18","ENSG00000114547","ROPN1B","3",125969160,125983454,"rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]",0.296193880441776,-16.5305296090209,4.31289300451858,-3.83281699585452,0.000126684196738097,0.0235583437458739
"55","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,-16.5041479554363,4.29477514011368,-3.84284331938261,0.000121617113982032,0.0230170301090958
"142","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",2.1148858919434,-16.4582625823803,4.1457962462329,-3.96986769365117,7.19125525709695e-05,0.0161412139928594
"114","ENSG00000232724","TRIM80P","17",75074306,75079549,"tripartite motif containing 80, pseudogene [Source:HGNC Symbol;Acc:HGNC:51490]",0.324437440428706,-16.4317622339746,4.30719483042729,-3.81495680620151,0.000136206756049912,0.0243724368797563
"155","ENSG00000281703","AC245690.2","CHR_HSCHR5_1_CTG1_1",69930714,69941207,"glucuronidase, beta (GUSB) pseudogene",0.855029407916014,-16.3951039527185,4.30691232849475,-3.80669554015475,0.000140835947261459,0.0248531739208705
"115","ENSG00000233701","PRR23C","3",139042102,139044892,"proline rich 23C [Source:HGNC Symbol;Acc:HGNC:37173]",0.372043280814091,-16.3834548755506,4.30937658223445,-3.80181554406083,0.000143639651819196,0.0251743247311616
"39","ENSG00000139988","RDH12","14",67701886,67734452,"retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977]",0.355360609293396,-16.3721024791526,4.29525243824825,-3.81167410170419,0.000138028784211851,0.024526948127867
"144","ENSG00000262113","AC010614.1","CHR_HSCHR19_1_CTG3_1",34303449,34303913,"ribosomal protein L29 (RPL29) pseudogene",0.68637032181742,-16.3250265986497,4.30768760590678,-3.78974245399423,0.000150803557115742,0.0258683174772527
"125","ENSG00000240873","RPS29P22","17",28116239,28116406,"ribosomal protein S29 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:35799]",0.31152210847918,-16.3153457253245,4.29485608850544,-3.79881080741917,0.000145392021176025,0.0253081022983137
"96","ENSG00000212802","RPL15P3","6",12514110,12514724,"ribosomal protein L15 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:21538]",0.897450902875688,-16.2743607249953,3.78526128711891,-4.29940220517307,1.71259424873487e-05,0.00753746905632712
"134","ENSG00000253439","CDC42P5","5",173085342,173086210,"cell division cycle 42 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44429]",0.348295905746984,-16.1335199476764,4.31232628002931,-3.74125678346554,0.000183102321097719,0.0291007589580649
"34","ENSG00000134917","ADAMTS8","11",130404923,130428609,"ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]",0.490948818449818,-16.0890998598035,4.31293276933608,-3.73043140718379,0.00019115218086921,0.0300073742581678
"93","ENSG00000204352","C9orf129","9",93318199,93346414,"chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]",0.437272936716819,-15.945803406253,4.31847944783694,-3.69245786598337,0.000222097145347649,0.0317487248891377
"43","ENSG00000145708","CRHBP","5",76953045,76981158,"corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]",0.249951724148888,-15.6958739136365,4.32794324799031,-3.62663579771406,0.000287137841591728,0.0372958532520261
"128","ENSG00000242931","RPL7P49","17",76430417,76431124,"ribosomal protein L7 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:36912]",0.501061666646065,-15.6946241144949,4.3166873018599,-3.6358028777606,0.000277116184449157,0.0365566956338806
"122","ENSG00000236516","KLF2P4","2",131299220,131300444,"Kruppel like factor 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49283]",0.431902361733136,-15.6746386015727,4.28948492369339,-3.65420065122325,0.000257984460276738,0.0348775150017985
"157","ENSG00000284330","AC256236.2","CHR_HG926_PATCH",22801555,22808047,"",0.925858630867303,-15.6262805759427,4.3123942203578,-3.62357423219212,0.000290559761865416,0.0375497130636983
"78","ENSG00000184414","IRS3P","7",100570131,100571136,"insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]",0.296024306716124,-15.5026500637757,4.32794324796497,-3.58199014533408,0.000340986658515513,0.0402081410972117
"24","ENSG00000125823","CSTL1","20",23439685,23444930,"cystatin like 1 [Source:HGNC Symbol;Acc:HGNC:15958]",0.31037109180883,-15.4256092453595,4.32242753726172,-3.56873750048606,0.00035870559746349,0.0413448595851161
"60","ENSG00000169862","CTNND2","5",10971836,11904446,"catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]",0.348359808038885,-15.4137227000766,4.32794324797955,-3.56144288797509,0.000368822341793172,0.0419489896408111
"111","ENSG00000232230","TPM4P1","10",100114417,100115223,"tropomyosin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45234]",0.303164340671442,-15.3930938418492,4.30719103442998,-3.57381265859883,0.000351820692190076,0.0409199448716348
"86","ENSG00000196166","C8orf86","8",38510834,38560939,"chromosome 8 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33774]",0.434364624621851,-15.326261993375,4.31270648148575,-3.55374567204376,0.000379786294524386,0.0426226829135526
"152","ENSG00000275156","NCR1","CHR_HSCHR19_4_CTG3_1",54914255,54924255,"natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]",0.500557059528162,-15.1723037462408,4.31790681649118,-3.51380990629393,0.000441728804917562,0.0472927056913414
"97","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,-14.718676326717,4.32794324796461,-3.40084781232726,0.000671772158895605,0.0648653056672481
"61","ENSG00000170298","LGALS9B","17",20449395,20467539,"galectin 9B [Source:HGNC Symbol;Acc:HGNC:24842]",0.350757556196722,-14.5649240336025,4.31591471633418,-3.37470153858221,0.000738957856351618,0.0700313097345378
"3","ENSG00000073734","ABCB11","2",168915498,169031324,"ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",4.16839869753709,-6.2181775144915,1.43795881687101,-4.32430848612356,1.53011061088542e-05,0.00711863096569748
"66","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",39.0163653575936,-3.96507222197198,0.97919672918468,-4.04931113819536,5.13686133128564e-05,0.0135645323455333
"6","ENSG00000086967","MYBPC2","19",50432892,50466321,"myosin binding protein C, fast type [Source:HGNC Symbol;Acc:HGNC:7550]",5.7966330826137,-3.71817070068727,0.981471635371369,-3.78836286927476,0.000151643255494291,0.0258683174772527
"7","ENSG00000100362","PVALB","22",36800684,36819479,"parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]",10.629906840778,-3.71756420072629,0.71292361965083,-5.21453364463791,1.84280255459565e-07,0.000248177009299966
"150","ENSG00000274665","PVALB","CHR_HSCHR22_1_CTG5",36800684,36819479,"parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]",10.629906840778,-3.71756420072629,0.71292361965083,-5.21453364463791,1.84280255459565e-07,0.000248177009299966
"130","ENSG00000248746","ACTN3","11",66546395,66563334,"actinin alpha 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:165]",20.424118402661,-2.98295020214334,0.618295672394532,-4.82447206947282,1.40374586025288e-06,0.00133033515082039
"59","ENSG00000168530","MYL1","2",210290150,210315174,"myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]",20.3005570277424,-2.53894590557888,0.552566580564256,-4.59482349255764,4.33115728928851e-06,0.00251876483450714
"23","ENSG00000123572","NRK","X",105822539,105958610,"Nik related kinase [Source:HGNC Symbol;Acc:HGNC:25391]",489.757607089134,-2.44411763396652,0.700854216677765,-3.48734098448075,0.000487848933202982,0.051160157798352
"148","ENSG00000264424","MYH4","17",10443290,10469559,"myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]",101.915080058195,-2.41698865211913,0.25529634208113,-9.46738457909846,2.86938011417607e-21,7.34216983615374e-17
"69","ENSG00000177791","MYOZ1","10",73631654,73641757,"myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]",10.9270778661715,-2.16900597898661,0.599075128542364,-3.62059093366824,0.000293930921793556,0.0377944946073041
"49","ENSG00000156414","TDRD9","14",103928456,104052667,"tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]",102.815722033711,-2.12102369678544,0.602918719982573,-3.51792642438893,0.000434932934381058,0.0472927056913414
"37","ENSG00000137203","TFAP2A","6",10393186,10419659,"transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]",47.2264220059057,-1.95420228310536,0.505113596484346,-3.86883722138318,0.000109355615147419,0.0218608709405637
"99","ENSG00000215218","UBE2QL1","5",6448859,6496723,"ubiquitin conjugating enzyme E2 Q family like 1 [Source:HGNC Symbol;Acc:HGNC:37269]",57.7511204812383,-1.92314672472475,0.538671136767012,-3.57016850070539,0.000356751670411567,0.0413057092420415
"41","ENSG00000143318","CASQ1","1",160190575,160201886,"calsequestrin 1 [Source:HGNC Symbol;Acc:HGNC:1512]",22.3446782577246,-1.79525748128897,0.396183439517087,-4.5313794122168,5.85997839177363e-06,0.00325967667584138
"51","ENSG00000157782","CABP1","12",120640552,120667324,"calcium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:1384]",199.732687496104,-1.70243613943192,0.406638001368053,-4.18661348350229,2.83147394098127e-05,0.0101121789981034
"15","ENSG00000109061","MYH1","17",10492307,10518542,"myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]",87.5696130372966,-1.6426773524657,0.27073084183523,-6.06756637452283,1.29862955152275e-09,4.74704756633774e-06
"28","ENSG00000130595","TNNT3","11",1919703,1938706,"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]",58.4670671753126,-1.62955213248364,0.278728788194184,-5.84637181914764,5.02410376061371e-09,1.4284085225176e-05
"29","ENSG00000130598","TNNI2","11",1838981,1841680,"troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]",33.4420059758717,-1.61861573612629,0.326775406609287,-4.95329729039738,7.2966365633125e-07,0.000777943068258501
"87","ENSG00000196296","ATP2A1","16",28878405,28904509,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]",182.057874419896,-1.6038905116787,0.240515808643738,-6.66854507702836,2.58351703964457e-11,1.65267585026063e-07
"9","ENSG00000101470","TNNC2","20",45823214,45833745,"troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]",72.5253827816049,-1.55266488720784,0.258502029303611,-6.00639341745451,1.89695575955882e-09,6.06741299694888e-06
"30","ENSG00000131203","IDO1","8",39902275,39928790,"indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]",12082.6012864456,-1.53382332047415,0.325461940526283,-4.71275786653858,2.44386524437071e-06,0.00172873392329251
"80","ENSG00000185304","RGPD2","2",87755960,87825952,"RANBP2-like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:32415]",71.8050881803722,-1.4579469798905,0.413282009593531,-3.52772911969823,0.000419140843543936,0.045833230361548
"62","ENSG00000171345","KRT19","17",41523617,41528308,"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]",285.894825730866,-1.41982215310607,0.30892488052998,-4.59601101300187,4.30655946496694e-06,0.00251876483450714
"103","ENSG00000226642","ACTG1P12","3",12070195,12071360,"actin gamma 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:44496]",36.5961847305247,-1.30416083522199,0.320213936752671,-4.07277974359156,4.64553518543116e-05,0.0133561746432374
"12","ENSG00000104879","CKM","19",45306413,45322875,"creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]",75.9340777533919,-1.28736803452485,0.268559674452474,-4.79360141149064,1.63813590670769e-06,0.00145579399649716
"36","ENSG00000137033","IL33","9",6215786,6257983,"interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]",237.173709950459,-1.25370495102049,0.340943341557394,-3.67716508348188,0.000235840421126043,0.0330818637740481
"11","ENSG00000102349","KLF8","X",56232356,56291531,"Kruppel like factor 8 [Source:HGNC Symbol;Acc:HGNC:6351]",71.971343239227,-1.00305346281978,0.28012666338752,-3.58071399091411,0.000342656576655539,0.0402197086397337
"127","ENSG00000242612","DECR2","16",401858,412487,"2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]",126.66306748974,-0.934834355189559,0.276771703086217,-3.37763703718783,0.000731115138404695,0.0695456288531574
