"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"74","ENSG00000258864","AC008575.1","5",112827213,112867582,"novel transcript",1.38993527828736,-18.3554915244955,4.30172368067513,-4.26700850334829,1.98111611017106e-05,0.015047991939685
"19","ENSG00000156222","SLC28A1","15",84884654,84945798,"solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]",0.324624710961557,-18.3356265789255,4.31090848150332,-4.25330917081577,2.10634443367319e-05,0.0155547685470005
"72","ENSG00000253203","GUSBP3","5",69639459,69679259,"glucuronidase, beta pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37301]",0.860806402453705,-18.2953364501161,3.80061428318469,-4.81378405881948,1.48098836977478e-06,0.00296635580214777
"20","ENSG00000161896","IP6K3","6",33721662,33746905,"inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]",1.10149472475947,-17.9357713776079,3.46769727394057,-5.17224254619733,2.31301071224712e-07,0.000614913897850897
"65","ENSG00000242583","AC008040.2","3",170062244,170062951,"SET domain containing (lysine methyltransferase) 8 (SETD8) pseudogene",0.700324635176428,-17.9298719357278,3.80355983959143,-4.71397130369683,2.4293489087457e-06,0.00398278715136759
"48","ENSG00000229944","EIF4EP2","17",49424269,49424922,"eukaryotic translation initiation factor 4E pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32428]",1.16131086625963,-17.886733851315,4.29943071676093,-4.16025632918918,3.17890614864668e-05,0.0206124926736029
"38","ENSG00000214946","TBC1D26","17",15732247,15749192,"TBC1 domain family member 26 [Source:HGNC Symbol;Acc:HGNC:28745]",0.267396275892607,-17.8468278922135,4.30337686146316,-4.14716825106168,3.36612700498441e-05,0.0213067824827406
"99","ENSG00000285447","ZNF883","9",112997120,113050043,"zinc finger protein 883 [Source:NCBI gene;Acc:169834]",0.954426132193175,-17.7876864729874,4.27458095712335,-4.16127022775067,3.16482323670382e-05,0.0206124926736029
"50","ENSG00000230593","PPIAP40","11",3892398,3892887,"peptidylprolyl isomerase A pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:53664]",0.602238727799371,-17.5966176369975,3.97041451811193,-4.43193463975275,9.33913301687733e-06,0.0092843291848607
"17","ENSG00000151224","MAT1A","10",80271820,80289658,"methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]",0.966183886233805,-17.5648170982209,4.2011905644857,-4.1809141548358,2.90339470345899e-05,0.0197914738952454
"83","ENSG00000269307","AC010463.1","19",17267418,17282966,"novel transcript",0.835607725376223,-17.5002143532698,4.27632633589938,-4.09234772527929,4.2702765892447e-05,0.0252278451389045
"92","ENSG00000278695","GSTT2B","CHR_HSCHR22_1_CTG7",23957418,23961206,"glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]",0.564913398537322,-17.4458607869204,4.27797208144041,-4.07806793845328,4.54114981770498e-05,0.0262448843268884
"1","ENSG00000055118","KCNH2","7",150944961,150978315,"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",0.545392850889349,-17.4291010970666,4.32794324795629,-4.02710943709736,5.64667546380676e-05,0.0274354025363972
"25","ENSG00000168135","KCNJ4","22",38426327,38455199,"potassium voltage-gated channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]",0.314876906263315,-17.3906745785047,4.29919468796023,-4.04510049921832,5.23006829310624e-05,0.0274354025363972
"4","ENSG00000100101","Z83844.1","22",37686414,37726503,"novel transcript",0.247425639912182,-17.3454360836177,4.30004819516092,-4.03377713373946,5.48873782214273e-05,0.0274354025363972
"41","ENSG00000224200","FKBPL","CHR_HSCHR6_MHC_DBB_CTG1",32104478,32106062,"FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949]",0.2324231137334,-17.2577050917205,4.30004136460261,-4.01338118134949,5.98551382162869e-05,0.0274354025363972
"14","ENSG00000139574","NPFF","12",53506690,53507638,"neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]",0.2324231137334,-17.2577022238287,4.30004136453123,-4.01338051447094,5.98553073955627e-05,0.0274354025363972
"62","ENSG00000240821","RPL9P25","15",66379337,66379915,"ribosomal protein L9 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36112]",0.2324231137334,-17.2577022238287,4.30004136453123,-4.01338051447094,5.98553073955627e-05,0.0274354025363972
"42","ENSG00000226896","OR2I1P","CHR_HSCHR6_MHC_APD_CTG1",29553320,29554267,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",0.487697386067072,-17.2154873332763,4.27979536103265,-4.02250245187481,5.75830545883241e-05,0.0274354025363972
"3","ENSG00000086506","HBQ1","16",180459,181179,"hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]",0.253972071138523,-17.1686007293584,4.30004324433717,-3.99265769058675,6.53368549621017e-05,0.0277315829566058
"21","ENSG00000163012","ZSWIM2","2",186827835,186849208,"zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]",0.253972071138523,-17.1686003965202,4.30004324422842,-3.99265761328428,6.53368762690281e-05,0.0277315829566058
"36","ENSG00000206506","HLA-G","CHR_HSCHR6_MHC_QBL_CTG1",29824140,29828314,"major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]",0.214706508703883,-17.0056733468996,4.30004299962336,-3.95476820775726,7.66088879232616e-05,0.0285866708040313
"63","ENSG00000241942","RPS20P20","8",71895991,71896330,"ribosomal protein S20 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36674]",0.185569229934136,-16.9658956916926,4.30145752293722,-3.94422020936465,8.00600653840734e-05,0.0285866708040313
"98","ENSG00000285346","CTRB1","CHR_HSCHR16_5_CTG3_1",75221828,75224885,"chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]",0.185569229934136,-16.9658956916926,4.30145752293722,-3.94422020936465,8.00600653840734e-05,0.0285866708040313
"56","ENSG00000235363","SNRPGP10","1",205351247,205351471,"small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]",0.185569229934136,-16.9658956722951,4.30145752293746,-3.94422020485492,8.00600668905358e-05,0.0285866708040313
"64","ENSG00000242255","RPL39P34","19",52564076,52564231,"ribosomal protein L39 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36528]",0.185569229934136,-16.9658956722951,4.30145752293746,-3.94422020485492,8.00600668905358e-05,0.0285866708040313
"58","ENSG00000236616","BAK1P2","11",130546799,130547429,"BCL2 antagonist/killer 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:997]",0.185569229934136,-16.965895670369,4.30145752293878,-3.94422020440592,8.00600670405239e-05,0.0285866708040313
"81","ENSG00000266145","RHOT1P1","18",14222008,14222331,"ras homolog family member T1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23777]",0.185569229934136,-16.965895670369,4.30145752293878,-3.94422020440592,8.00600670405239e-05,0.0285866708040313
"80","ENSG00000265261","AC027575.1","18",76884935,76888724,"exportin, tRNA (nuclear export receptor for tRNAs) (XPOT) pseudogene",0.489635070215514,-16.9354517223296,4.29026027911751,-3.94741824983475,7.89984797115409e-05,0.0285866708040313
"57","ENSG00000235748","SEPT14P12","1",197138748,197139307,"septin 14 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:51699]",0.188926143757989,-16.9046776468311,4.30145095529142,-3.92999427926427,8.49478826384587e-05,0.0285866708040313
"67","ENSG00000244921","MTCYBP18","5",134923303,134924049,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",0.188926143757989,-16.9046776468311,4.30145095529142,-3.92999427926427,8.49478826384587e-05,0.0285866708040313
"54","ENSG00000234163","MTND4LP11","10",33023368,33023647,"MT-ND4L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42245]",0.188926143757989,-16.9046772823219,4.30145095528561,-3.92999419452859,8.49479125748036e-05,0.0285866708040313
"85","ENSG00000271264","MZT1P1","1",9780822,9781240,"mitotic spindle organizing protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50605]",0.188926143757989,-16.9046741962581,4.30145095520071,-3.929993477159,8.49481660153649e-05,0.0285866708040313
"68","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,-16.8899064255838,4.28921937896057,-3.93775765082848,8.22465993751757e-05,0.0285866708040313
"100","ENSG00000285558","AC112504.2","3",141738474,141807919,"novel protein",0.357482225638238,-16.8625195809108,4.28685177597787,-3.93354388304323,8.37025490345781e-05,0.0285866708040313
"40","ENSG00000221930","FAM45BP","X",130494965,130496588,"family with sequence similarity 45 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30886]",0.472981028140983,-16.8312813766373,4.29063194322012,-3.92279776018388,8.75266193491298e-05,0.0290861896924577
"59","ENSG00000236761","CTAGE9","6",131708684,131711017,"CTAGE family member 9 [Source:HGNC Symbol;Acc:HGNC:37275]",0.190479053353892,-16.6953240383833,4.30145865771508,-3.88131686641661,0.000103892371160791,0.0317468948461909
"49","ENSG00000230355","AC009474.2","2",66881087,66881222,"novel pseudogene",0.190479053353892,-16.6953240132254,4.30145865767969,-3.88131686059986,0.000103892373646095,0.0317468948461909
"71","ENSG00000253173","H2AFZP2","8",70103798,70104179,"H2A histone family member Z pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32279]",0.190479053353892,-16.6953240132254,4.30145865767969,-3.88131686059986,0.000103892373646095,0.0317468948461909
"76","ENSG00000259288","BUB1B-PAK6","15",40217428,40276396,"BUB1B-PAK6 readthrough [Source:HGNC Symbol;Acc:HGNC:52276]",0.190479053353892,-16.6953237257381,4.30145865766655,-3.88131679377688,0.000103892402197346,0.0317468948461909
"101","ENSG00000285585","AC069444.2","3",119703076,119807570,"novel protein",0.190479053353892,-16.6953235972217,4.30145865764975,-3.88131676391463,0.000103892414956502,0.0317468948461909
"46","ENSG00000229376","CICP3","1",722092,724903,"capicua transcriptional repressor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37742]",0.311713998904542,-16.4838336142055,4.29444121624546,-3.83841174769113,0.000123832705806402,0.0354463737188767
"93","ENSG00000283541","BX005040.4","9",61063752,61113954,"contactin associated protein-like 3B (CNTNAP3B) pseudogene",0.432788296159067,-16.4535929960925,4.30497635217626,-3.8219938160113,0.000132377010236636,0.0360122118464736
"102","ENSG00000285818","AL591893.1","1",152079557,152080903,"putative UPF0607 protein ENSP00000383783 [Source:NCBI gene;Acc:100131107]",0.296721510459453,-16.4502849270255,4.28900534131133,-3.83545452102326,0.000125332297520196,0.0354463737188767
"31","ENSG00000184414","IRS3P","7",100570131,100571136,"insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]",0.296024306716124,-16.3819007070975,4.2898107192959,-3.81879336386812,0.000134106036215945,0.0360122118464736
"44","ENSG00000227587","ATP6V1G2","CHR_HSCHR6_MHC_COX_CTG1",31531911,31534293,"ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]",0.571707378341336,-16.3723851375324,4.30208763451894,-3.80568378155857,0.000141412963214546,0.0368574865397911
"89","ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1",21372682,21387280,"CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]",0.315488880792824,-16.3624061414812,4.32794324796456,-3.78064249090524,0.000156424161737239,0.0388648256054627
"79","ENSG00000263639","MSMB","10",46033307,46046269,"microseminoprotein beta [Source:HGNC Symbol;Acc:HGNC:7372]",0.299020030560789,-16.3536407964151,4.28892813249887,-3.81299016705298,0.000137295576877276,0.0365000291128238
"66","ENSG00000244752","CRYBB2","22",25212564,25231870,"crystallin beta B2 [Source:HGNC Symbol;Acc:HGNC:2398]",0.472963293003962,-16.3045185869,4.3059178009135,-3.78653735179083,0.00015276114228506,0.0386776663585554
"77","ENSG00000259335","HNRNPMP1","15",44447577,44449344,"heterogeneous nuclear ribonucleoprotein M pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48745]",0.5542051611811,-16.1901005241349,4.30398214658165,-3.76165606007302,0.000168792052177361,0.0415494139549551
"52","ENSG00000232852","CICP4","20",64290187,64292998,"capicua transcriptional repressor pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:37753]",0.248946457927703,-16.09127456414,4.31978493047572,-3.7250175235849,0.000195301654629773,0.0455446884941449
"37","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,-16.087737250477,4.29480531292701,-3.74585949264202,0.000179777197887681,0.0438474936315962
"69","ENSG00000250741","NT5C1B-RDH14","2",18555545,18589564,"NT5C1B-RDH14 readthrough [Source:HGNC Symbol;Acc:HGNC:38831]",0.410531698393298,-16.0796019138625,4.3060157325966,-3.73421810611132,0.000188299263094159,0.0450985217059298
"35","ENSG00000206026","SMIM21","18",75409476,75427703,"small integral membrane protein 21 [Source:HGNC Symbol;Acc:HGNC:27598]",0.479324033313691,-16.0648454821995,4.20227824889895,-3.82288952103748,0.000131896885771037,0.0360122118464736
"78","ENSG00000262829","AC242308.2","CHR_HSCHR12_2_CTG2",11115354,11116274,"novel taste receptor, type 2 family pseudogene",0.482229660148217,-16.0268622341651,4.31105059019442,-3.7176233261142,0.000201105820483268,0.0460271305660454
"70","ENSG00000251135","AC008565.1","5",121040090,121044032,"serum response factor binding protein 1 (SRFBP1) pseudogene",0.313896566849007,-15.7627620444983,4.32794324796395,-3.6420907441228,0.000270432703519736,0.0544655562353954
"95","ENSG00000283909","AL593848.1","CHR_HG2030_PATCH",133391462,133391838,"",0.319170042490455,-15.4857731218253,4.32794324796386,-3.57809061593191,0.000346113463881896,0.0643456394216797
"60","ENSG00000239272","RPL21P10","14",77683202,77683989,"ribosomal protein L21 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:19795]",0.434190962293425,-15.415503793706,4.32125548854507,-3.56736689940457,0.000360586432756609,0.0661116573436859
"33","ENSG00000199415","RNA5SP370","12",104125236,104125356,"RNA, 5S ribosomal pseudogene 370 [Source:HGNC Symbol;Acc:HGNC:43270]",0.338244141759568,-15.0891033090253,4.32794324798243,-3.48643742407192,0.00048949988808053,0.0813334657788806
"29","ENSG00000176115","AQP7P4","9",63127359,63143401,"aquaporin 7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:32056]",0.29492302631855,-14.8802155088026,4.32123559086675,-3.4435094305557,0.000574216567446948,0.0930826063754703
"26","ENSG00000169862","CTNND2","5",10971836,11904446,"catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]",0.348359808038885,-14.8403252738812,4.31839227096454,-3.43653942085406,0.000589196604445755,0.0943601911397012
"32","ENSG00000188818","ZDHHC11","5",795606,850986,"zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]",6.04608673453927,-4.3658643793042,1.07878025599839,-4.04703771229449,5.18698870491551e-05,0.0274354025363972
"15","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",17.9691199582043,-3.16118749621778,0.576294500492233,-5.48536814687231,4.12609218165309e-08,0.000137574415480279
"34","ENSG00000204713","TRIM27","6",28903002,28923988,"tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]",41.4136026307738,-2.20718235423923,0.574139661491911,-3.84433005116531,0.000120882223527512,0.0353148781591088
"5","ENSG00000101210","EEF1A2","20",63488014,63499185,"eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]",158.026146395337,-1.40845517403525,0.34938083944647,-4.03128911209525,5.54717569743822e-05,0.0274354025363972
"53","ENSG00000233426","EIF3FP3","2",58251440,58252525,"eukaryotic translation initiation factor 3 subunit F pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37625]",74.3336398051799,-1.03780918950521,0.251251882137584,-4.13055289646314,3.61891810749806e-05,0.0223741716018223
"11","ENSG00000132561","MATN2","8",97868840,98036724,"matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]",306.933204612601,-0.852748377133806,0.222235944383733,-3.8371307553263,0.000124480200835901,0.0354463737188767
"12","ENSG00000132849","PATJ","1",61742406,62178675,"PATJ, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]",166.443082965309,-0.798409513487535,0.210612594552771,-3.79089159023434,0.000150107467130372,0.0383712212852014
"30","ENSG00000179304","AC234031.1","X",52891306,52908560,"family with sequence similarity 156 member B [Source:NCBI gene;Acc:727866]",228.533893343711,-0.761285894575092,0.197193859275296,-3.86059635615876,0.000113110624488347,0.0337870331687944
"2","ENSG00000076944","STXBP2","19",7636881,7647873,"syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]",216.563338196829,-0.73307589421117,0.203844134582779,-3.596256991704,0.000322828878731255,0.0625556534145363
"43","ENSG00000227097","RPS28P7","11",82689559,82689768,"ribosomal protein S28 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:35787]",184.235973588395,-0.711015509525068,0.148459393403529,-4.78929283775565,1.67370084755375e-06,0.00296635580214777
"22","ENSG00000164181","ELOVL7","5",60751791,60844274,"ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]",204.500536077494,-0.626401038724207,0.172374162873056,-3.63396130999933,0.000279102733497564,0.0557890689476145
"27","ENSG00000172061","LRRC15","3",194355247,194369743,"leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]",7812.33431643453,-0.615725162067347,0.142173981353793,-4.33078652088348,1.48577675623046e-05,0.0123092477952224
"91","ENSG00000278318","ZNF229","19",44417519,44448578,"zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]",188.393251981175,-0.591318460912503,0.166697513772941,-3.54725423030567,0.000389268756702264,0.0699237155197952
"18","ENSG00000154217","PITPNC1","17",67377281,67697261,"phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]",195.240667199783,-0.569532857820456,0.163118573434698,-3.49152672088848,0.000480268423572005,0.081234082387211
"88","ENSG00000274336","CDIP1","CHR_HSCHR16_3_CTG1",4512634,4526261,"cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234]",213.611343116958,-0.543388079901782,0.158746354351273,-3.42299564687561,0.000619350691686286,0.0980085603480947
"7","ENSG00000112139","MDGA1","6",37630679,37699306,"MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]",1231.01770705713,-0.334946187469922,0.0880070224403714,-3.8059029629921,0.000141287773261584,0.0368574865397911
"16","ENSG00000146278","PNRC1","6",89080751,89085160,"proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]",2635.81833575448,-0.320663724227674,0.0918924681617327,-3.48955393888539,0.000483827405659535,0.081234082387211
"24","ENSG00000167996","FTH1","11",61959718,61967634,"ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]",138621.371265536,-0.281483259762542,0.0707280171819845,-3.97979854345812,6.89736929175069e-05,0.0282102404032603
"10","ENSG00000119812","FAM98A","2",33583660,33599382,"family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]",2790.53832545884,-0.264285548391182,0.075725636781966,-3.49004062061743,0.000482947132831228,0.081234082387211
"9","ENSG00000118985","ELL2","5",95885098,95961851,"elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]",10452.111236329,-0.255981628619457,0.069239846930315,-3.69702765052447,0.000218138590714875,0.0491458850352114
"55","ENSG00000234851","RPL23AP42","3",161429127,161429597,"ribosomal protein L23a pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:35942]",4007.87434286672,-0.220513653909206,0.0564353461999135,-3.90736778911694,9.33070678819838e-05,0.0306243012301548
"8","ENSG00000116251","RPL22","1",6185020,6209389,"ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]",5623.36731965986,-0.196963236274077,0.0549248316420947,-3.58605079679704,0.000335723590574335,0.062853603207174
"28","ENSG00000172809","RPL38","17",74203582,74210655,"ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]",4648.09568144518,-0.196728057890432,0.0572044010306694,-3.43903710808822,0.000583787206181465,0.0940605022808136
