"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"92","ENSG00000277219","AC146335.2","CHR_HSCHR5_2_CTG1_1",70249980,70275822,"NLR family, apoptosis inhibitory protein (NAIP) pseudogene",2.02006104017162,-19.8419776186187,4.26866967405213,-4.64828134611392,3.3471217412134e-06,0.00468332797316622
"67","ENSG00000239959","ENPP7P2","3",75446769,75491202,"ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48685]",0.310909472518247,-19.6336736884547,4.32794324796742,-4.53649055996181,5.71980484846988e-06,0.00749144412761468
"43","ENSG00000214676","RPL9P16","4",168755816,168756382,"ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]",0.383995841825681,-19.2413017727372,4.27058505372216,-4.50554233920873,6.62036366988613e-06,0.00765227687669229
"76","ENSG00000254743","OR10V3P","11",59741325,59742049,"olfactory receptor family 10 subfamily V member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15138]",0.313750918698449,-19.1812695806993,4.28367316373827,-4.47776215586912,7.54295711890437e-06,0.00835539645858637
"53","ENSG00000231063","AC006994.1","2",210088226,210089064,"ribosomal protein L6 (RPL6) pseudogene",0.323586879279275,-19.0269764284852,4.30719826921088,-4.41748330103484,9.98567826041871e-06,0.00987259116752666
"8","ENSG00000105675","ATP4A","19",35550043,35563658,"ATPase H+/K+ transporting subunit alpha [Source:HGNC Symbol;Acc:HGNC:819]",0.406668930529013,-18.8056116124782,4.25794177441018,-4.41659670536082,1.00267053422313e-05,0.00987259116752666
"86","ENSG00000272104","Z84492.2","3",50350892,50367923,"novel protein",0.834491690631406,-18.5531705027932,4.30427032893197,-4.31041014735634,1.62952030785486e-05,0.0127414109953887
"34","ENSG00000186652","PRG2","11",57386780,57390650,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]",0.633527278134628,-18.4963578101379,4.27707591637482,-4.32453343634243,1.52855019922091e-05,0.0123140930443297
"54","ENSG00000231287","HCG4B","CHR_HSCHR6_MHC_APD_CTG1",29920067,29921057,"HLA complex group 4B [Source:HGNC Symbol;Acc:HGNC:22919]",2.41039393603121,-18.4099381985978,2.70647005323196,-6.80219541931135,1.03036697057897e-11,9.130768637614e-08
"66","ENSG00000239861","AP001486.1","11",103045237,103045712,"ribosomal protein L21 (RPL21) pseudogene",0.446204958947707,-18.3729586899829,4.30930347993582,-4.26355646000048,2.01198632059934e-05,0.0148579600925371
"47","ENSG00000227315","NEU1","CHR_HSCHR6_MHC_COX_CTG1",31845195,31850443,"neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]",0.975943990979198,-18.1669561485022,4.27397517254557,-4.25059936360884,2.13199227177741e-05,0.0153186525797845
"52","ENSG00000230419","AL845454.1","CHR_HSCHR6_MHC_QBL_CTG1",29878575,29879543,"HLA complex group 4 pseudogene 7",0.405387110384336,-18.0238962879205,4.29862690828347,-4.19294269367466,2.75359021823561e-05,0.0181498676170988
"14","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,-17.8991989915308,4.28374365203502,-4.17840105418718,2.93565660159958e-05,0.0181498676170988
"46","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-17.8551781931866,4.2820517457749,-4.16977170133553,3.04904919071438e-05,0.0184224938034413
"10","ENSG00000110848","CD69","12",9752486,9760901,"CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]",0.323676634961238,-17.8052476609654,4.29308547317583,-4.14742445083301,3.36236368002915e-05,0.0194068530804161
"78","ENSG00000254974","AP001372.4","11",74485580,74486051,"ribosomal L24 domain containing 1 (RSL24D1) pseudogene",0.337822591986947,-17.7925220552227,4.29919670634999,-4.13856896311416,3.49478827907622e-05,0.0194068530804161
"90","ENSG00000275049","AC011295.1","CHR_HSCHR15_5_CTG8",82403250,82412947,"",0.352190134175297,-17.7569091852758,4.29863041632853,-4.13082946554919,3.61456654612524e-05,0.0194068530804161
"93","ENSG00000282204","TRBV9","CHR_HSCHR7_2_CTG6",142413602,142414123,"T cell receptor beta variable 9 [Source:HGNC Symbol;Acc:HGNC:12246]",0.348866799344735,-17.7472777862311,4.29863039328864,-4.1285889137944,3.64996296415575e-05,0.0194068530804161
"28","ENSG00000168004","HRASLS5","11",63461404,63491194,"HRAS like suppressor family member 5 [Source:HGNC Symbol;Acc:HGNC:24978]",0.403378173849709,-17.634578914318,4.2948131122257,-4.10601775991581,4.02538545486088e-05,0.0201914853429201
"55","ENSG00000231395","ARL4AP4","3",23878981,23879498,"ADP ribosylation factor like GTPase 4A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52373]",0.4240527115688,-17.5539342018422,4.28299161760249,-4.09852172712596,4.15797212766766e-05,0.0204703127803787
"3","ENSG00000055118","KCNH2","7",150944961,150978315,"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",0.545392850889349,-17.5187248550208,4.32794324795629,-4.04781760095708,5.16974072423605e-05,0.0224162612610811
"26","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-17.51057264445,4.2840005836756,-4.08743470091365,4.3616938742923e-05,0.0210828421178292
"64","ENSG00000237274","GTF3AP1","9",6195934,6197248,"general transcription factor IIIA pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:49744]",0.274442372057314,-17.4620017150237,4.30004292427917,-4.06089009401015,4.88859820467393e-05,0.0224162612610811
"75","ENSG00000253333","AC146944.3","5",70495100,70500903,"glucuronidase, beta (GUSB) pseudogene",0.265815423212171,-17.376698413856,4.30004332838278,-4.04105193525835,5.32119711990208e-05,0.0224162612610811
"50","ENSG00000229942","IFITM4P","CHR_HSCHR6_MHC_SSTO_CTG1",29748420,29748840,"interferon induced transmembrane protein 4 pseudogene [Source:HGNC Symbol;Acc:HGNC:21669]",0.272426924858011,-17.3765275134915,4.30004314741821,-4.04101236145144,5.32209526457338e-05,0.0224162612610811
"62","ENSG00000235043","TECRP1","4",86949669,86950113,"trans-2,3-enoyl-CoA reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44050]",0.211024572142248,-17.3137187820504,4.30145152471917,-4.02508750419563,5.6954133262735e-05,0.0224162612610811
"72","ENSG00000248785","HIGD1AP14","4",109673843,109674124,"HIG1 hypoxia inducible domain family member 1A pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:43009]",0.205831779042985,-17.2859232844051,4.30145153966044,-4.01862560231693,5.85386016429205e-05,0.0224162612610811
"49","ENSG00000228615","AC093166.2","2",111742586,111744662,"centromere protein N (CENPN) pseudogene",0.205831779042985,-17.2859232239832,4.30145153965868,-4.01862558827173,5.85386051317581e-05,0.0224162612610811
"77","ENSG00000254931","MTATP6P15","11",103402588,103403422,"MT-ATP6 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:52060]",0.205831779042985,-17.2859230721531,4.30145153966032,-4.01862555297278,5.85386139000454e-05,0.0224162612610811
"82","ENSG00000263017","AC036164.1","17",959034,959366,"chromosome 19 open reading frame 70 (C19orf70) pseudogene",0.205831779042985,-17.2859230597029,4.30145153966027,-4.0186255500784,5.85386146190112e-05,0.0224162612610811
"32","ENSG00000182747","SLC35D3","6",136922301,136925660,"solute carrier family 35 member D3 [Source:HGNC Symbol;Acc:HGNC:15621]",0.202693555192168,-17.2579917832884,4.30145159301298,-4.0121320466145,6.01728242136468e-05,0.0224162612610811
"87","ENSG00000272741","AC069257.3","3",196248230,196318222,"novel transcript",0.202693555192168,-17.2579916316067,4.30145159301498,-4.01213201134974,6.01728332048462e-05,0.0224162612610811
"71","ENSG00000242244","ATP5MC1P3","3",138889255,138889957,"ATP synthase membrane subunit c locus 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39506]",0.202693555192168,-17.2579915990795,4.30145159301352,-4.01213200378919,6.01728351325054e-05,0.0224162612610811
"39","ENSG00000201185","RNA5SP202","6",4427963,4428081,"RNA, 5S ribosomal pseudogene 202 [Source:HGNC Symbol;Acc:HGNC:43102]",0.222887668562165,-17.1996354673843,4.30145007020655,-3.9985668057652,6.37271946281909e-05,0.0228944252593305
"98","ENSG00000285404","Z82190.2","22",31754899,31956243,"novel protein, DEPDC5-YWHAH readthrough",1.04405940665371,-17.1935196841671,4.28762368326534,-4.01003468454418,6.07098292570186e-05,0.0224162612610811
"61","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,-17.1432831149822,4.28692219213832,-3.99897230381761,6.36181234016316e-05,0.0228944252593305
"96","ENSG00000284764","PINX1","CHR_HG76_PATCH",9112146,9226509,"PIN2 (TERF1) interacting telomerase inhibitor 1 [Source:NCBI gene;Acc:54984]",0.204260356350152,-17.0048232976147,4.30145289446965,-3.95327432725759,7.70889692742868e-05,0.0262744903609861
"81","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,-16.8888404300263,4.28729389262322,-3.93927751467784,8.17273517000851e-05,0.0271590205618345
"56","ENSG00000231802","AC009502.2","2",219684030,219684795,"DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6) pseudogene",0.695778685392084,-16.6785485995144,3.81477217212785,-4.37209559233291,1.23059619567632e-05,0.0109051332873517
"30","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-16.677019336828,4.28838035563457,-3.88888530256321,0.00010070569376096,0.0322561550437966
"89","ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1",21372682,21387280,"CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]",0.315488880792824,-16.5867896558809,4.32794324796455,-3.83248779051844,0.000126853896960457,0.0354990615862499
"74","ENSG00000251038","AC090958.1","3",11909634,11910765,"novel pseudogene",0.325464813298622,-16.5127613383148,4.30719413815528,-3.8337629576611,0.000126197758175765,0.0354990615862499
"83","ENSG00000266695","AC090958.2","CHR_HSCHR3_1_CTG1",11911555,11912686,"novel pseudogene",0.325464813298622,-16.5127613383148,4.30719413815528,-3.8337629576611,0.000126197758175765,0.0354990615862499
"11","ENSG00000114547","ROPN1B","3",125969160,125983454,"rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]",0.296193880441776,-16.5118902317302,4.31289300451858,-3.82849521526059,0.00012892913710957,0.0355615284704453
"25","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,-16.4805722527703,4.29477514011368,-3.83735392776212,0.000124367166199518,0.0354990615862499
"58","ENSG00000232149","FERP1","X",123603139,123603931,"FER tyrosine kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26443]",0.662769763574099,-16.4734749008559,4.30462102582048,-3.82692803897086,0.000129752426617762,0.0355615284704453
"84","ENSG00000266953","AC092073.1","19",34396315,34409364,"novel protein, readthrough between GPI and PDCD2",0.305635222992748,-16.4638325398951,4.29525885669206,-3.83302452522606,0.000126577328564558,0.0354990615862499
"51","ENSG00000230201","ATP6V0CP1","17",4856757,4857374,"ATPase H+ transporting V0 subunit c pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31323]",0.318375233402001,-16.4259042721962,4.3122037129087,-3.80916704445682,0.00013943573478594,0.0370689900928421
"80","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",2.1148858919434,-16.4120549054074,4.1457962462329,-3.95872202362099,7.53518744208495e-05,0.0260159685906271
"60","ENSG00000232724","TRIM80P","17",75074306,75079549,"tripartite motif containing 80, pseudogene [Source:HGNC Symbol;Acc:HGNC:51490]",0.324437440428706,-16.3728482403041,4.30719483042729,-3.80127876376556,0.000143951236946675,0.0375190552375231
"37","ENSG00000198088","NUP62CL","X",107123427,107206433,"nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]",0.32838054083556,-16.3594223197317,4.28843283201342,-3.81477872233596,0.000136305015409477,0.0366027155016258
"48","ENSG00000227560","RPS15AP30","10",112987476,112987865,"ribosomal protein S15a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35495]",0.325027443055179,-16.2750101661191,4.31250325595507,-3.77391255151985,0.000160707113198376,0.0410807558113348
"15","ENSG00000134538","SLCO1B1","12",21131202,21239246,"solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]",0.316107830532481,-16.2546804292742,4.31324762769187,-3.76854793240158,0.000164199957506195,0.0415738654314496
"73","ENSG00000249141","AL159163.1","6",166858094,166956124,"novel protein",0.84205720617122,-16.1367322462829,4.30351266577855,-3.74966533144003,0.00017707072393192,0.0440937033873261
"68","ENSG00000240974","RPS27AP10","5",141588935,141589142,"ribosomal protein S27a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:36570]",0.452597501393542,-16.1149424925139,4.3126353304265,-3.73668099846509,0.000186465240058172,0.0458998000643195
"16","ENSG00000134917","ADAMTS8","11",130404923,130428609,"ADAM metallopeptidase with thrombospondin type 1 motif 8 [Source:HGNC Symbol;Acc:HGNC:224]",0.490948818449818,-16.0696228762568,4.31293276933608,-3.72591545838784,0.000194607627164926,0.0474646217264178
"1","ENSG00000006047","YBX2","17",7288263,7294639,"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]",0.551548997063251,-15.9116838392555,4.32105696616764,-3.6823591921695,0.000231085508281731,0.0525092032112398
"97","ENSG00000284964","AC242842.2","1",149607467,149608516,"poly(ADP-ribose) polymerase family member 8 (PARP8) pseudogene",0.447524919371794,-15.8515016304516,4.31406743235415,-3.67437502519555,0.000238432312125601,0.0525092032112398
"45","ENSG00000225991","RPL23AP34","2",28308161,28308570,"ribosomal protein L23a pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36035]",0.497785403965885,-15.7480756204236,4.31823831979064,-3.64687505741625,0.000265448915065612,0.0547051116823202
"95","ENSG00000283909","AL593848.1","CHR_HG2030_PATCH",133391462,133391838,"",0.319170042490455,-15.4868450266447,4.32794324796388,-3.57833828665168,0.000345785712693733,0.0608788951785621
"59","ENSG00000232230","TPM4P1","10",100114417,100115223,"tropomyosin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45234]",0.303164340671442,-15.3943153447928,4.30719103442998,-3.57409625478339,0.0003514396385787,0.0614672552079917
"57","ENSG00000232136","DUXAP7","20",18642782,18643634,"double homeobox A pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:32186]",0.382074262329051,-15.3574650322164,4.32079613769122,-3.5543137289561,0.000378966853739306,0.065420998744542
"70","ENSG00000241622","RARRES2P1","3",75658534,75659014,"retinoic acid receptor responder 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48700]",0.551192753672317,-15.1093339845874,4.32794324795479,-3.49111185589772,0.000481014823806467,0.0782773038573803
"63","ENSG00000235175","RPL26P37","Y",5793300,5793737,"ribosomal protein L26 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:36004]",0.252137250603656,-15.0020485557222,4.32640501648141,-3.46755527939987,0.000525215703288705,0.0841136112766881
"31","ENSG00000180921","FAM83H","8",143723933,143738234,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",74.7177580723219,-5.70238402247961,0.823780534525519,-6.92221263247506,4.44643150283632e-12,5.91041907514518e-08
"5","ENSG00000073734","ABCB11","2",168915498,169031324,"ATP binding cassette subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:42]",4.16839869753709,-5.47687937104693,1.24924076914767,-4.38416637233486,1.16430768335943e-05,0.0106734895731416
"88","ENSG00000273897","AC211476.3","7",73037371,73049246,"PMS2 postmeiotic segregation increased 2 (S. cerevisiae) (PMS2) pseudogene",9.74667655231832,-4.93346692619225,1.39423432681515,-3.53847759397933,0.000402441434156435,0.0681458950767442
"7","ENSG00000104967","NOVA2","19",45933734,45973865,"NOVA alternative splicing regulator 2 [Source:HGNC Symbol;Acc:HGNC:7887]",9.14892162009348,-3.51367588215166,0.971300226887372,-3.61749723194401,0.000297465510900647,0.0573972794265552
"4","ENSG00000058335","RASGRF1","15",78959947,79090773,"Ras protein specific guanine nucleotide releasing factor 1 [Source:HGNC Symbol;Acc:HGNC:9875]",4.82108833852701,-3.47628115113704,0.968014599917704,-3.59114537263443,0.000329227925275216,0.0587417744526283
"29","ENSG00000174469","CNTNAP2","7",146116002,148420998,"contactin associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13830]",16.0342005017242,-2.64706018175889,0.731348621870405,-3.61942321705495,0.000295260403578033,0.0573972794265552
"21","ENSG00000146966","DENND2A","7",140518420,140673993,"DENN domain containing 2A [Source:HGNC Symbol;Acc:HGNC:22212]",17.0954273714337,-2.07600396509536,0.536596915034705,-3.86883320967488,0.000109357414160317,0.0342031394759062
"40","ENSG00000203685","STUM","1",226548764,226609230,"stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]",234.48080225859,-1.38363986035966,0.33554909714669,-4.12350941225983,3.73143204931128e-05,0.0194510041237138
"9","ENSG00000106479","ZNF862","7",149838375,149867479,"zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]",93.9223700115577,-1.33765350666393,0.285848853103842,-4.67958325576347,2.87458613944023e-06,0.00424560402872325
"13","ENSG00000132359","RAP1GAP2","17",2755705,3037741,"RAP1 GTPase activating protein 2 [Source:HGNC Symbol;Acc:HGNC:29176]",470.228628749575,-1.03149945707109,0.30204894284865,-3.41500767174659,0.000637802151218562,0.0985812220357295
"69","ENSG00000241506","PSMC1P1","3",68635705,68637024,"proteasome 26S subunit, ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30147]",377.12499946516,-1.02656959825034,0.231740544948665,-4.42982300951153,9.431045730632e-06,0.00987259116752666
"17","ENSG00000137962","ARHGAP29","1",94148988,94275068,"Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]",847.10760584047,-0.756324553770054,0.178231295114766,-4.24350029708893,2.20060081452833e-05,0.0153955191195357
"19","ENSG00000143624","INTS3","1",153728050,153774808,"integrator complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:26153]",802.597036095658,-0.638075895023086,0.165941716288648,-3.84518076161862,0.0001204636033119,0.0354990615862499
"23","ENSG00000157036","EXOG","3",38496127,38542161,"exo/endonuclease G [Source:HGNC Symbol;Acc:HGNC:3347]",225.247674020542,-0.607498639118131,0.165855656892035,-3.6628153088175,0.000249458403091191,0.0525092032112398
"85","ENSG00000268173","AC007192.1","19",18153158,18178117,"novel protein, readthrough between PIK3R2 and IFI30",627.985681220224,-0.603528623474442,0.172431741160956,-3.50010166000167,0.000465080755785506,0.0772760743284854
"6","ENSG00000074590","NUAK1","12",106063340,106140033,"NUAK family kinase 1 [Source:HGNC Symbol;Acc:HGNC:14311]",597.069112197689,-0.58494095702331,0.145604650562106,-4.01732331189388,5.88629394167564e-05,0.0224162612610811
"99","ENSG00000286219","AC242843.1","1",149390614,149468030,"notch 2 N-terminal like C [Source:NCBI gene;Acc:100996717]",322.158996668159,-0.47975685238524,0.134552672080998,-3.56556911851172,0.000363067457163451,0.0630859369195447
"2","ENSG00000050344","NFE2L3","7",26152198,26187137,"nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]",1701.63106329244,-0.469037225403343,0.103648710115575,-4.52525868272107,6.03216765563263e-06,0.00749144412761468
"12","ENSG00000124208","TMEM189-UBE2V1","20",50081124,50153637,"TMEM189-UBE2V1 readthrough [Source:HGNC Symbol;Acc:HGNC:33521]",338.053803307932,-0.422970191502965,0.11918243159502,-3.5489307093533,0.000386798848498646,0.0663308951270406
"33","ENSG00000183386","FHL3","1",37996770,38005606,"four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]",573.14271864239,-0.374114285526056,0.101600547481227,-3.68220737782129,0.000231223199994945,0.0525092032112398
"20","ENSG00000145247","OCIAD2","4",48885019,48906937,"OCIA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28685]",1908.931232975,-0.27865861125415,0.0775211734028323,-3.59461291699138,0.000324874224295698,0.0587417744526283
"24","ENSG00000163453","IGFBP7","4",57030773,57110385,"insulin like growth factor binding protein 7 [Source:HGNC Symbol;Acc:HGNC:5476]",36086.2116557473,-0.266442352890559,0.0763784232310932,-3.4884505547385,0.000485828667913024,0.0782773038573803
"18","ENSG00000143570","SLC39A1","1",153959099,153968184,"solute carrier family 39 member 1 [Source:HGNC Symbol;Acc:HGNC:12876]",3478.11524092781,-0.133157969417833,0.0385132052792164,-3.45746266644007,0.00054528779016738,0.0868052449197592
