"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"19","ENSG00000163012","ZSWIM2","2",186827835,186849208,"zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]",0.253972071138523,15.9455762435885,4.30004046802124,3.70823864616469,0.000208705918611557,0.0495397039847163
"28","ENSG00000206506","HLA-G","CHR_HSCHR6_MHC_QBL_CTG1",29824140,29828314,"major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]",0.214706508703883,15.8264882252331,4.30003356433465,3.68054992791247,0.000232731481900228,0.0525092032112398
"48","ENSG00000242583","AC008040.2","3",170062244,170062951,"SET domain containing (lysine methyltransferase) 8 (SETD8) pseudogene",0.700324635176428,15.8083921481271,3.80363052794479,4.15613241927282,3.23680266123742e-05,0.0191223108331104
"31","ENSG00000224200","FKBPL","CHR_HSCHR6_MHC_DBB_CTG1",32104478,32106062,"FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949]",0.2324231137334,15.7764001539168,4.30004022612095,3.66889594615459,0.000243600194452935,0.0525092032112398
"13","ENSG00000139574","NPFF","12",53506690,53507638,"neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]",0.2324231137334,15.7764000426179,4.30004022612055,3.66889592027169,0.000243600219112077,0.0525092032112398
"45","ENSG00000240821","RPL9P25","15",66379337,66379915,"ribosomal protein L9 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36112]",0.2324231137334,15.7764000426179,4.30004022612055,3.66889592027169,0.000243600219112077,0.0525092032112398
"46","ENSG00000241942","RPS20P20","8",71895991,71896330,"ribosomal protein S20 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36674]",0.185569229934136,15.7406669054161,4.30144800350615,3.65938792996818,0.000252818377134617,0.0525092032112398
"70","ENSG00000285346","CTRB1","CHR_HSCHR16_5_CTG3_1",75221828,75224885,"chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]",0.185569229934136,15.7406669054161,4.30144800350615,3.65938792996818,0.000252818377134617,0.0525092032112398
"47","ENSG00000242255","RPL39P34","19",52564076,52564231,"ribosomal protein L39 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36528]",0.185569229934136,15.7406669022869,4.30144800350637,3.65938792924051,0.000252818377852459,0.0525092032112398
"43","ENSG00000236616","BAK1P2","11",130546799,130547429,"BCL2 antagonist/killer 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:997]",0.185569229934136,15.7406668539466,4.3014480035064,3.65938791800234,0.000252818388938869,0.0525092032112398
"57","ENSG00000266145","RHOT1P1","18",14222008,14222331,"ras homolog family member T1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23777]",0.185569229934136,15.7406668539466,4.3014480035064,3.65938791800234,0.000252818388938869,0.0525092032112398
"41","ENSG00000235363","SNRPGP10","1",205351247,205351471,"small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]",0.185569229934136,15.7406666667895,4.30144800350636,3.65938787449212,0.000252818431861527,0.0525092032112398
"71","ENSG00000285447","ZNF883","9",112997120,113050043,"zinc finger protein 883 [Source:NCBI gene;Acc:169834]",0.954426132193175,15.6900618214101,4.27458667581927,3.67054478276615,0.000242034058330867,0.0525092032112398
"58","ENSG00000267303","AC011511.4","19",10315471,10320678,"novel transcript",2.23671779325131,15.6830648989542,4.2219191367192,3.71467675980677,0.000203463607603737,0.0491734546195032
"36","ENSG00000230593","PPIAP40","11",3892398,3892887,"peptidylprolyl isomerase A pseudogene 40 [Source:HGNC Symbol;Acc:HGNC:53664]",0.602238727799371,15.6802450865038,3.97046177380246,3.94922454359435,7.84047777993093e-05,0.0263846964277802
"18","ENSG00000161896","IP6K3","6",33721662,33746905,"inositol hexakisphosphate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17269]",1.10149472475947,15.672489645571,3.46777064246653,4.51947122847304,6.19942715093184e-06,0.00749144412761468
"59","ENSG00000269307","AC010463.1","19",17267418,17282966,"novel transcript",0.835607725376223,15.5572939586532,4.2763400637739,3.63799270559501,0.000274771205272125,0.0561907114781497
"42","ENSG00000235748","SEPT14P12","1",197138748,197139307,"septin 14 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:51699]",0.188926143757989,15.5564900768293,4.30143969314405,3.61657751511067,0.000298523949947296,0.0573972794265552
"49","ENSG00000244921","MTCYBP18","5",134923303,134924049,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",0.188926143757989,15.5564900768293,4.30143969314405,3.61657751511067,0.000298523949947296,0.0573972794265552
"61","ENSG00000271264","MZT1P1","1",9780822,9781240,"mitotic spindle organizing protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50605]",0.188926143757989,15.5564899679466,4.30143969309521,3.61657748983864,0.000298523979079546,0.0573972794265552
"39","ENSG00000234163","MTND4LP11","10",33023368,33023647,"MT-ND4L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42245]",0.188926143757989,15.5564898876517,4.30143969309219,3.6165774711742,0.000298524000594929,0.0573972794265552
"44","ENSG00000236761","CTAGE9","6",131708684,131711017,"CTAGE family member 9 [Source:HGNC Symbol;Acc:HGNC:37275]",0.190479053353892,15.525272911101,4.30143988013938,3.60931998207957,0.00030700073297116,0.0573972794265552
"73","ENSG00000285585","AC069444.2","3",119703076,119807570,"novel protein",0.190479053353892,15.5252726592634,4.30143988023543,3.60931992345169,0.000307000802349791,0.0573972794265552
"35","ENSG00000230355","AC009474.2","2",66881087,66881222,"novel pseudogene",0.190479053353892,15.5252716891625,4.30143988048118,3.60931969771614,0.000307001069479238,0.0573972794265552
"51","ENSG00000253173","H2AFZP2","8",70103798,70104179,"H2A histone family member Z pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32279]",0.190479053353892,15.5252716891625,4.30143988048118,3.60931969771614,0.000307001069479238,0.0573972794265552
"55","ENSG00000259288","BUB1B-PAK6","15",40217428,40276396,"BUB1B-PAK6 readthrough [Source:HGNC Symbol;Acc:HGNC:52276]",0.190479053353892,15.5252715239149,4.30143988043939,3.60931965933441,0.000307001114899185,0.0573972794265552
"50","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,15.4669077785047,4.28915925390276,3.60604651469427,0.000310897432289786,0.0573972794265552
"72","ENSG00000285558","AC112504.2","3",141738474,141807919,"novel protein",0.357482225638238,15.4340060097057,4.28654362205535,3.60057131584846,0.000317518720332807,0.0582154150348116
"66","ENSG00000278695","GSTT2B","CHR_HSCHR22_1_CTG7",23957418,23961206,"glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]",0.564913398537322,15.4265918012772,4.27784953883547,3.60615577084479,0.000310766631387613,0.0573972794265552
"34","ENSG00000229376","CICP3","1",722092,724903,"capicua transcriptional repressor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37742]",0.311713998904542,15.1052041729109,4.29435155307953,3.51745868641769,0.000435700168367151,0.0728496162015139
"16","ENSG00000151224","MAT1A","10",80271820,80289658,"methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]",0.966183886233805,15.093212813212,4.20132492676715,3.59248881633775,0.0003275347154263,0.0587417744526283
"32","ENSG00000226896","OR2I1P","CHR_HSCHR6_MHC_APD_CTG1",29553320,29554267,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",0.487697386067072,15.0791137805411,4.27986609936085,3.52326765147932,0.000426260659532137,0.0717224027446953
"29","ENSG00000214946","TBC1D26","17",15732247,15749192,"TBC1 domain family member 26 [Source:HGNC Symbol;Acc:HGNC:28745]",0.267396275892607,14.7375030961581,4.30338703426821,3.42462878165552,0.000615639988397403,0.09684490586713
"56","ENSG00000265261","AC027575.1","18",76884935,76888724,"exportin, tRNA (nuclear export receptor for tRNAs) (XPOT) pseudogene",0.489635070215514,14.6752687627433,4.29002415026228,3.42078931230402,0.00062439683676618,0.0970736251779468
"26","ENSG00000188818","ZDHHC11","5",795606,850986,"zinc finger DHHC-type containing 11 [Source:HGNC Symbol;Acc:HGNC:19158]",6.04608673453927,4.36585649133604,1.07877352738187,4.04705564283891,5.1865915420815e-05,0.0224162612610811
"14","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",17.9691199582043,3.16118803737615,0.576289220891025,5.48541933942216,4.12489740906139e-08,0.000137075497024871
"27","ENSG00000204713","TRIM27","6",28903002,28923988,"tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]",41.4136026307738,2.20718421441225,0.574143744341352,3.84430595328405,0.000120894101639738,0.0354990615862499
"4","ENSG00000101210","EEF1A2","20",63488014,63499185,"eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]",158.026146395337,1.4084560252755,0.349384181918501,4.03125298215145,5.54802863212453e-05,0.0224162612610811
"38","ENSG00000233426","EIF3FP3","2",58251440,58252525,"eukaryotic translation initiation factor 3 subunit F pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37625]",74.3336398051799,1.03780910766826,0.251249896585505,4.13058521325629,3.61840937580015e-05,0.0194068530804161
"10","ENSG00000132561","MATN2","8",97868840,98036724,"matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]",306.933204612601,0.852748892467993,0.22223749485234,3.8371063039321,0.000124492591110498,0.0354990615862499
"11","ENSG00000132849","PATJ","1",61742406,62178675,"PATJ, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:28881]",166.443082965309,0.798409794616947,0.210612483084293,3.79089493141488,0.000150105447625701,0.0387432361663036
"25","ENSG00000179304","AC234031.1","X",52891306,52908560,"family with sequence similarity 156 member B [Source:NCBI gene;Acc:727866]",228.533893343711,0.761286188086672,0.197194118973545,3.8605927603186,0.000113112289190836,0.0345642552659583
"1","ENSG00000076944","STXBP2","19",7636881,7647873,"syntaxin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:11445]",216.563338196829,0.73307616593067,0.203844430007047,3.59625311275529,0.000322833690202424,0.0587417744526283
"33","ENSG00000227097","RPS28P7","11",82689559,82689768,"ribosomal protein S28 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:35787]",184.235973588395,0.711015710926568,0.148457457948677,4.7893566328771,1.67316888121196e-06,0.00296541298046799
"20","ENSG00000164181","ELOVL7","5",60751791,60844274,"ELOVL fatty acid elongase 7 [Source:HGNC Symbol;Acc:HGNC:26292]",204.500536077494,0.626401228456146,0.172373337183245,3.63397981783132,0.000279082702381044,0.056636745364886
"23","ENSG00000172061","LRRC15","3",194355247,194369743,"leucine rich repeat containing 15 [Source:HGNC Symbol;Acc:HGNC:20818]",7812.33431643453,0.615725426094686,0.142175255675309,4.33074956095624,1.4860261897636e-05,0.0123140930443297
"65","ENSG00000278318","ZNF229","19",44417519,44448578,"zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]",188.393251981175,0.591318829610999,0.166696313423387,3.54728198522979,0.000389227746466742,0.0663308951270406
"17","ENSG00000154217","PITPNC1","17",67377281,67697261,"phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045]",195.240667199783,0.569532890202872,0.163117348740615,3.49155313398655,0.000480220939305705,0.0782773038573803
"63","ENSG00000274336","CDIP1","CHR_HSCHR16_3_CTG1",4512634,4526261,"cell death inducing p53 target 1 [Source:HGNC Symbol;Acc:HGNC:13234]",213.611343116958,0.543388097299511,0.158745159286928,3.42302152544601,0.000619291730152313,0.0968462979182308
"6","ENSG00000112139","MDGA1","6",37630679,37699306,"MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]",1231.01770705713,0.334946268036727,0.0880063478121147,3.80593305328163,0.000141270594729023,0.0371849382264462
"15","ENSG00000146278","PNRC1","6",89080751,89085160,"proline rich nuclear receptor coactivator 1 [Source:HGNC Symbol;Acc:HGNC:17278]",2635.81833575448,0.320663820904016,0.0918923137525662,3.4895608545395,0.000483814886677348,0.0782773038573803
"21","ENSG00000167996","FTH1","11",61959718,61967634,"ferritin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:3976]",138621.371265536,0.281483344073974,0.0707276769252924,3.97981888152917,6.89677925196416e-05,0.0241251153175615
"9","ENSG00000119812","FAM98A","2",33583660,33599382,"family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]",2790.53832545884,0.2642856135799,0.0757250842853468,3.49006694510924,0.000482899561705426,0.0782773038573803
"8","ENSG00000118985","ELL2","5",95885098,95961851,"elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]",10452.111236329,0.255981692548036,0.0692393855509285,3.69705320911247,0.000218116638164078,0.0513153170406372
"40","ENSG00000234851","RPL23AP42","3",161429127,161429597,"ribosomal protein L23a pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:35942]",4007.87434286672,0.220513686129369,0.0564343800441318,3.90743525412926,9.32810266863686e-05,0.0306157542525569
"7","ENSG00000116251","RPL22","1",6185020,6209389,"ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]",5623.36731965986,0.196963272873421,0.0549239138930961,3.58611138413753,0.000335645641080433,0.0594875957874888
"24","ENSG00000172809","RPL38","17",74203582,74210655,"ribosomal protein L38 [Source:HGNC Symbol;Acc:HGNC:10349]",4648.09568144518,0.196728099434608,0.0572035005562829,3.43909197027279,0.000583668908309675,0.0923621305203138
