"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"142","ENSG00000284330","AC256236.2","CHR_HG926_PATCH",22801555,22808047,"",0.925858630867303,17.4264487452872,4.29698855765216,4.05550271113797,5.00265921834747e-05,0.0156465523905609
"104","ENSG00000236516","KLF2P4","2",131299220,131300444,"Kruppel like factor 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49283]",0.431902361733136,17.1583874362464,4.23461485381646,4.05193577894867,5.07956094506677e-05,0.015702340433093
"67","ENSG00000180828","BHLHE22","8",64580367,64583628,"basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]",0.303905117161802,16.8395741078019,4.27699984126806,3.93723982529053,8.24242207751188e-05,0.0195376797846951
"120","ENSG00000256861","AC048338.1","12",122207779,122266423,"novel transcript",3.24392896102721,16.6493893186344,4.2677852097386,3.90117789448317,9.57257710557199e-05,0.021031980359639
"8","ENSG00000100101","Z83844.1","22",37686414,37726503,"novel transcript",0.247425639912182,16.6054045870181,4.30003863610038,3.86168729918139,0.000112606635575794,0.0239491792542599
"89","ENSG00000212802","RPL15P3","6",12514110,12514724,"ribosomal protein L15 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:21538]",0.897450902875688,16.2776568215326,3.75085597602302,4.33971790055014,1.42665740688862e-05,0.00665398020388317
"118","ENSG00000253439","CDC42P5","5",173085342,173086210,"cell division cycle 42 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44429]",0.348295905746984,16.2173338724663,4.28720025155327,3.78273300077146,0.000155115777150695,0.0305463180411202
"54","ENSG00000168135","KCNJ4","22",38426327,38455199,"potassium voltage-gated channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]",0.314876906263315,16.1758541068491,4.29919383953197,3.76253193287281,0.000168201823764567,0.0321701114013023
"101","ENSG00000235363","SNRPGP10","1",205351247,205351471,"small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]",0.185569229934136,16.0441813025334,4.30144913571203,3.72994793064723,0.000191519345140823,0.0339436232784062
"111","ENSG00000242255","RPL39P34","19",52564076,52564231,"ribosomal protein L39 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36528]",0.185569229934136,16.0441810804261,4.30144913570325,3.7299478790194,0.000191519384383667,0.0339436232784062
"105","ENSG00000236616","BAK1P2","11",130546799,130547429,"BCL2 antagonist/killer 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:997]",0.185569229934136,16.0441810496637,4.30144913570567,3.72994787186565,0.000191519389821306,0.0339436232784062
"127","ENSG00000266145","RHOT1P1","18",14222008,14222331,"ras homolog family member T1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23777]",0.185569229934136,16.0441810496637,4.30144913570567,3.72994787186565,0.000191519389821306,0.0339436232784062
"110","ENSG00000241942","RPS20P20","8",71895991,71896330,"ribosomal protein S20 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36674]",0.185569229934136,16.044180940394,4.30144913570737,3.72994784646119,0.0001915194091315,0.0339436232784062
"145","ENSG00000285346","CTRB1","CHR_HSCHR16_5_CTG3_1",75221828,75224885,"chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]",0.185569229934136,16.044180940394,4.30144913570737,3.72994784646119,0.0001915194091315,0.0339436232784062
"4","ENSG00000086506","HBQ1","16",180459,181179,"hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]",0.253972071138523,15.9995536720001,4.30004238221247,3.72078976202274,0.000198600723962974,0.0342844187317988
"49","ENSG00000163012","ZSWIM2","2",186827835,186849208,"zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]",0.253972071138523,15.9995536231397,4.30004238224336,3.72078975063325,0.000198600732920708,0.0342844187317988
"40","ENSG00000139574","NPFF","12",53506690,53507638,"neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]",0.2324231137334,15.9488979840502,4.30004026538999,3.70901131145658,0.000208070133530838,0.0347895932083065
"108","ENSG00000240821","RPL9P25","15",66379337,66379915,"ribosomal protein L9 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36112]",0.2324231137334,15.9488979840502,4.30004026538999,3.70901131145658,0.000208070133530838,0.0347895932083065
"93","ENSG00000224200","FKBPL","CHR_HSCHR6_MHC_DBB_CTG1",32104478,32106062,"FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949]",0.2324231137334,15.9488978225931,4.30004026539037,3.70901127390845,0.00020807016438295,0.0347895932083065
"84","ENSG00000204352","C9orf129","9",93318199,93346414,"chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]",0.437272936716819,15.8732401572767,4.29256242744679,3.69784724755142,0.000217435662182922,0.0359038949014471
"88","ENSG00000206506","HLA-G","CHR_HSCHR6_MHC_QBL_CTG1",29824140,29828314,"major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]",0.214706508703883,15.8559590052507,4.30004056529476,3.68739754067037,0.000226559269548924,0.0371794949441861
"133","ENSG00000275300","MCCC2","CHR_HSCHR5_2_CTG1_1",70802600,70819771,"methylcrotonoyl-CoA carboxylase 2 [Source:HGNC Symbol;Acc:HGNC:6937]",1.74134334271157,15.7689968648973,4.25501704087285,3.70597737057771,0.000210577101555965,0.0349887015304083
"99","ENSG00000234163","MTND4LP11","10",33023368,33023647,"MT-ND4L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42245]",0.188926143757989,15.6606169523343,4.30143981858216,3.64078485642893,0.000271808197885949,0.0409847154595654
"103","ENSG00000235748","SEPT14P12","1",197138748,197139307,"septin 14 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:51699]",0.188926143757989,15.660616353243,4.30143981880293,3.64078471696515,0.000271808345133021,0.0409847154595654
"113","ENSG00000244921","MTCYBP18","5",134923303,134924049,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",0.188926143757989,15.660616353243,4.30143981880293,3.64078471696515,0.000271808345133021,0.0409847154595654
"129","ENSG00000271264","MZT1P1","1",9780822,9781240,"mitotic spindle organizing protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50605]",0.188926143757989,15.6606160357575,4.3014398188697,3.6407846430995,0.000271808423121041,0.0409847154595654
"123","ENSG00000259288","BUB1B-PAK6","15",40217428,40276396,"BUB1B-PAK6 readthrough [Source:HGNC Symbol;Acc:HGNC:52276]",0.190479053353892,15.644968310225,4.30144003717626,3.63714667065203,0.000275674969336582,0.0409847154595654
"97","ENSG00000230355","AC009474.2","2",66881087,66881222,"novel pseudogene",0.190479053353892,15.6449679152532,4.30144003728833,3.63714657873413,0.000275675067677668,0.0409847154595654
"117","ENSG00000253173","H2AFZP2","8",70103798,70104179,"H2A histone family member Z pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32279]",0.190479053353892,15.6449679152532,4.30144003728833,3.63714657873413,0.000275675067677668,0.0409847154595654
"106","ENSG00000236761","CTAGE9","6",131708684,131711017,"CTAGE family member 9 [Source:HGNC Symbol;Acc:HGNC:37275]",0.190479053353892,15.6449675425042,4.30144003731041,3.63714649205866,0.000275675160410018,0.0409847154595654
"146","ENSG00000285585","AC069444.2","3",119703076,119807570,"novel protein",0.190479053353892,15.6449671416242,4.30144003750278,3.63714639869929,0.00027567526029337,0.0409847154595654
"116","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,15.4615504252858,4.2891662613546,3.60479158026453,0.00031240353418071,0.0444381911718225
"94","ENSG00000226268","AC135977.1","11",49433480,49434438,"solute carrier family 25, member 33 (SLC25A33) pseudogene",0.52936178607373,15.4036601956504,4.28401197562185,3.59561557794535,0.000323625404902483,0.0457637307943219
"139","ENSG00000278673","AC136352.4","KI270727.1",20741,22392,"",0.519970895565696,15.3510633905488,4.27963175805045,3.58700567208191,0.00033449705026437,0.0470508152448586
"119","ENSG00000254274","TDGF1P5","8",54073114,54073566,"teratocarcinoma-derived growth factor 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:11705]",0.531175866860975,15.3201262714216,4.27823512054397,3.58094537578236,0.000342353230141568,0.0477276809710534
"76","ENSG00000185352","HS6ST3","13",96090839,96839562,"heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]",0.326366941091891,15.281084552929,4.29309436832018,3.55945694222144,0.000371622453459251,0.049938897084586
"2","ENSG00000048462","TNFRSF17","16",11965210,11968068,"TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]",0.291470551712165,15.2699576071226,4.29023478694444,3.55923588461648,0.000371935362901939,0.049938897084586
"98","ENSG00000232578","AC093311.1","5",94592771,94594791,"FAST kinase domains 1 (FASTKD1) pseudogene",0.323930539226589,15.2246038214492,4.29364209319741,3.54584837091338,0.000391351322309803,0.0513700955599512
"140","ENSG00000281703","AC245690.2","CHR_HSCHR5_1_CTG1_1",69930714,69941207,"glucuronidase, beta (GUSB) pseudogene",0.855029407916014,15.1468908101211,4.27811974698593,3.54054858347352,0.000399296112867866,0.0513715237516877
"57","ENSG00000170298","LGALS9B","17",20449395,20467539,"galectin 9B [Source:HGNC Symbol;Acc:HGNC:24842]",0.350757556196722,15.0955438865166,4.30023143582811,3.51040266362073,0.000447428584445592,0.0561079665919154
"59","ENSG00000171711","DEFB4A","8",7894629,7896711,"defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]",0.302248300052141,14.98246148462,4.29504557948777,3.48831257022581,0.000486079479604521,0.0588299219923565
"143","ENSG00000285013","AC243837.4","CHR_HSCHR7_3_CTG4_4",144396023,144396316,"",0.644849518491627,14.9572658604293,4.28975330886015,3.48674265942899,0.000488941590537464,0.0588299219923565
"92","ENSG00000222383","RNA5SP203","6",10752791,10752926,"RNA, 5S ribosomal pseudogene 203 [Source:HGNC Symbol;Acc:HGNC:43103]",0.59884613275994,14.9217080778906,4.27962856116371,3.48668298302812,0.000489050696268979,0.0588299219923565
"74","ENSG00000184961","RPL7AP49","9",39983821,39984401,"ribosomal protein L7a pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:35507]",0.781517528821994,14.884004874899,4.28236912304575,3.47564734548456,0.000509621951151495,0.0607547065980381
"115","ENSG00000249055","TBCAP3","4",98909537,98909848,"tubulin folding cofactor A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42632]",0.439304690580961,14.7219427711665,4.2881127574798,3.43319861295318,0.000596504965411941,0.0675362517470141
"109","ENSG00000240873","RPS29P22","17",28116239,28116406,"ribosomal protein S29 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:35799]",0.31152210847918,14.646163671386,4.2894880504719,3.41443162891541,0.000639152328181051,0.0698705644931281
"73","ENSG00000184414","IRS3P","7",100570131,100571136,"insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]",0.296024306716124,14.6244302903,4.28974879778959,3.40915773385977,0.00065163790311778,0.0707093618546374
"78","ENSG00000196166","C8orf86","8",38510834,38560939,"chromosome 8 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33774]",0.434364624621851,14.4545540347343,4.30844489038013,3.35493534268209,0.000793835364865875,0.0811696660575358
"95","ENSG00000227587","ATP6V1G2","CHR_HSCHR6_MHC_COX_CTG1",31531911,31534293,"ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]",0.571707378341336,14.453834797686,4.30208848128794,3.35972513363065,0.000780200537592263,0.0810295107624956
"121","ENSG00000258524","NT5CP1","14",73571159,73571667,"5',3'-nucleotidase, cytosolic pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20046]",0.504204575069556,14.4268921758635,4.30720764241177,3.34947682433655,0.000809643286918548,0.0821540716898076
"125","ENSG00000262248","AC027796.2","17",3619256,3619913,"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor pseudogene",0.519863808331106,14.4159130724424,4.29521735566682,3.3562709122096,0.000790011405658212,0.0810905529707473
"90","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,14.3638591713577,4.29465850744377,3.3445870367717,0.000824051689923152,0.0826694874588943
"107","ENSG00000240366","RPL36AP45","15",75186651,75186968,"ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]",0.31707273075087,14.3165130771541,4.29481606449798,3.3334403294935,0.000857790689380582,0.0841489501003054
"147","ENSG00000286015","CR589904.2","1",248681249,248748349,"novel protein",0.569940538381134,14.3042743090925,4.30747794808777,3.32080035730481,0.000897597191077521,0.0874088693215967
"85","ENSG00000204420","MPIG6B","6",31718594,31726714,"megakaryocyte and platelet inhibitory receptor G6b [Source:HGNC Symbol;Acc:HGNC:13937]",1.05814879335772,13.8524686704662,4.1136817788083,3.36741377075577,0.000758767508645567,0.0797305700290213
"130","ENSG00000273889","FAM83H","CHR_HSCHR8_3_CTG7",143710940,143720808,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",110.719546061644,6.47648295883709,1.94169244666834,3.33548341806129,0.000851512319591125,0.0840270617381093
"35","ENSG00000134121","CHL1","3",196763,409417,"cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]",16.868380532086,4.02911670961378,0.972296256345789,4.14391877302555,3.41420718851421e-05,0.0117878828709935
"61","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",39.0163653575936,3.40069222623519,0.983949714595478,3.45616465535872,0.000547920510101928,0.0641435025264582
"5","ENSG00000086967","MYBPC2","19",50432892,50466321,"myosin binding protein C, fast type [Source:HGNC Symbol;Acc:HGNC:7550]",5.7966330826137,3.37136477447768,0.98601221509074,3.41919169243499,0.000628074628447941,0.0692836680385416
"9","ENSG00000100362","PVALB","22",36800684,36819479,"parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]",10.629906840778,3.22929067698371,0.717603100148435,4.50010692026796,6.79192909983404e-06,0.0038712318059485
"132","ENSG00000274665","PVALB","CHR_HSCHR22_1_CTG5",36800684,36819479,"parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]",10.629906840778,3.22929067698371,0.717603100148435,4.50010692026796,6.79192909983404e-06,0.0038712318059485
"20","ENSG00000116183","PAPPA2","1",176463171,176845601,"pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]",22.9555454141755,2.75451546360328,0.667116452915961,4.1289874527353,3.64364284399621e-05,0.0124187493599537
"55","ENSG00000168530","MYL1","2",210290150,210315174,"myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]",20.3005570277424,2.30493498929981,0.55386087514658,4.16157755986972,3.1605661567457e-05,0.011510089216039
"114","ENSG00000248746","ACTN3","11",66546395,66563334,"actinin alpha 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:165]",20.424118402661,2.26374506512165,0.620205416739884,3.64999241222537,0.00026224805553461,0.0409847154595654
"126","ENSG00000264424","MYH4","17",10443290,10469559,"myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]",101.915080058195,2.20247259391611,0.255902665937489,8.60668092631017,7.52064065624511e-18,1.99936231846276e-13
"50","ENSG00000166897","ELFN2","22",37367960,37427479,"extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]",29.3736825406986,2.14898398785931,0.606083049271042,3.54569227838324,0.000391583190557812,0.0513700955599512
"87","ENSG00000206315","PBX2","CHR_HSCHR6_MHC_QBL_CTG1",32142341,32147792,"PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",29.6828177778153,2.11125275007211,0.591669840824255,3.56829536406811,0.00035931132345861,0.0492386161553977
"46","ENSG00000156414","TDRD9","14",103928456,104052667,"tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]",102.815722033711,2.08338371900532,0.603195947359016,3.45390868112931,0.000552524434025162,0.0641435025264582
"62","ENSG00000174792","ODAPH","4",75556048,75565885,"odontogenesis associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:26300]",198.486094152718,1.77121128340078,0.426000582519512,4.15776728032914,3.21373163122649e-05,0.0115455480292103
"32","ENSG00000130595","TNNT3","11",1919703,1938706,"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]",58.4670671753126,1.70299822922338,0.277328474407962,6.14072620151583,8.21450673605812e-10,3.63971102630175e-06
"18","ENSG00000112246","SIM1","6",100385015,100464929,"SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]",35.4837337584325,1.6334404553732,0.427024140203747,3.82517122941535,0.000130681225724882,0.0269314758596589
"128","ENSG00000267228","AC012254.2","18",47108188,47176345,"novel transcript",72.3344239102799,1.58672795462367,0.357293497205087,4.44096510861737,8.95563163277759e-06,0.00449217862183759
"33","ENSG00000130598","TNNI2","11",1838981,1841680,"troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]",33.4420059758717,1.47755483738054,0.327105924723358,4.51705311858887,6.27061795092177e-06,0.00381765797080361
"17","ENSG00000109061","MYH1","17",10492307,10518542,"myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]",87.5696130372966,1.4751530446572,0.271279671074018,5.4377574213982,5.3955364251489e-08,7.78058964120996e-05
"10","ENSG00000101470","TNNC2","20",45823214,45833745,"troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]",72.5253827816049,1.42316783059259,0.258613451353886,5.50306963207855,3.73234920381064e-08,6.61496690555372e-05
"22","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",336.985512703455,1.39402602776296,0.27157804153236,5.13305869612015,2.85070954884477e-07,0.000303144453424152
"79","ENSG00000196296","ATP2A1","16",28878405,28904509,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]",182.057874419896,1.36220771372174,0.240825769115481,5.65640346016517,1.54577859602833e-08,3.42454366461777e-05
"51","ENSG00000167244","IGF2","11",2129112,2149603,"insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]",374.177027894339,1.24433685126567,0.328247961300005,3.79084411168178,0.00015013616728412,0.0297863433376741
"12","ENSG00000104879","CKM","19",45306413,45322875,"creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]",75.9340777533919,1.21234595572681,0.268488882136407,4.51544192847013,6.31848601524766e-06,0.00381765797080361
"47","ENSG00000161544","CYGB","17",76527356,76551175,"cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]",87.4096814762165,1.09239015408238,0.318332131718855,3.43160506036243,0.000600020669239221,0.0675913114056131
"137","ENSG00000277111","PLEKHM1","CHR_HSCHR17_1_CTG5",45435832,45490687,"pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]",110.62720784437,1.07395094872231,0.269035434042055,3.99185688140407,6.55579356860404e-05,0.0168953466970348
"75","ENSG00000185070","FLRT2","14",85530144,85654428,"fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]",1403.28995029154,1.04415802824665,0.181421997243002,5.75541028163235,8.64316166765956e-09,2.08889502667936e-05
"80","ENSG00000196562","SULF2","20",47656348,47786616,"sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]",92.3478877114498,1.03111676166299,0.313889165856379,3.2849708553967,0.00101992921213309,0.0982420945817329
"3","ENSG00000086289","EPDR1","7",37683843,37951936,"ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572]",204.267630529665,0.992098819102469,0.279001115217756,3.55589553227468,0.000376693749941251,0.0500720167109409
"138","ENSG00000278318","ZNF229","19",44417519,44448578,"zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]",188.393251981175,0.918256592661824,0.167484274737388,5.4826436338673,4.19016548413836e-08,6.96222183723865e-05
"42","ENSG00000143320","CRABP2","1",156699606,156705816,"cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]",379.071557492627,0.764543790713921,0.166413703584976,4.59423577652378,4.34338074652595e-06,0.00274925659872363
"136","ENSG00000275903","PSMB3","CHR_HSCHR17_7_CTG4",38553523,38565018,"proteasome subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:9540]",403.297807628994,0.701950644427703,0.206477007933154,3.39965525195403,0.000674708639765125,0.0720366634062484
"30","ENSG00000125968","ID1","20",31605283,31606515,"inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]",1144.81460456948,0.6617364209923,0.161135540496493,4.10670680691142,4.01340132787578e-05,0.0134492546063395
"31","ENSG00000129009","ISLR","15",74173710,74176872,"immunoglobulin superfamily containing leucine rich repeat [Source:HGNC Symbol;Acc:HGNC:6133]",3627.3990980245,0.66146646041969,0.193593704747479,3.41677670398683,0.000633672312983256,0.0696123076060325
"53","ENSG00000167515","TRAPPC2L","16",88856220,88862686,"trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]",348.622804985032,0.66046385949689,0.14694052196597,4.49477006519582,6.96451620500077e-06,0.0038712318059485
"1","ENSG00000041353","RAB27B","18",54717860,54895516,"RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]",481.012109911523,0.642214853381166,0.154610727535534,4.15375351774066,3.27065476853823e-05,0.0115933809362119
"65","ENSG00000178882","RFLNA","12",123973241,124316024,"refilin A [Source:HGNC Symbol;Acc:HGNC:27051]",2777.72989805268,0.637970740147038,0.183646457650428,3.47390713825484,0.000512938521054248,0.0608771008135143
"81","ENSG00000197467","COL13A1","10",69801867,69964275,"collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]",225.311033649901,0.604046649736144,0.183588489518911,3.29022070675038,0.00100108827626178,0.0967779339069797
"48","ENSG00000161647","MPP3","17",43800799,43833170,"membrane palmitoylated protein 3 [Source:HGNC Symbol;Acc:HGNC:7221]",186.047167363074,0.576360394573395,0.165554612951899,3.48139133242306,0.00049881613687819,0.059734355850931
"82","ENSG00000197903","HIST1H2BK","6",27146418,27146798,"histone cluster 1 H2B family member k [Source:HGNC Symbol;Acc:HGNC:13954]",124.266996242655,0.571715972001794,0.157823700004638,3.62249758423477,0.000291772186745404,0.0428550474288761
"28","ENSG00000125845","BMP2","20",6767686,6780246,"bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]",10839.974385535,0.551319000214535,0.116652197239556,4.72617758825708,2.28785582158087e-06,0.00164385532477642
"134","ENSG00000275342","PRAG1","8",8317736,8386498,"PEAK1 related, kinase-activating pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:25438]",247.411826430629,0.550819616268671,0.160807164831128,3.42534250166724,0.000614024824723998,0.0685876048961659
"131","ENSG00000274474","YWHAE","CHR_HSCHR17_2_CTG2",1247054,1303157,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]",1134.50836573352,0.536723511758776,0.128368767481767,4.18110668418632,2.90093705887006e-05,0.0108741688534399
"96","ENSG00000228253","MT-ATP8","MT",8366,8572,"mitochondrially encoded ATP synthase membrane subunit 8 [Source:HGNC Symbol;Acc:HGNC:7415]",1313.64881018933,0.53372871316284,0.155471075414494,3.43297756023035,0.000596991505004638,0.0675362517470141
"122","ENSG00000258644","SYNJ2BP-COX16","14",70326064,70417074,"SYNJ2BP-COX16 readthrough [Source:HGNC Symbol;Acc:HGNC:48350]",154.708559761498,0.520705661237836,0.14901175855971,3.49439310206642,0.000475140844614164,0.0586978703231306
"24","ENSG00000119927","GPAM","10",112149865,112215377,"glycerol-3-phosphate acyltransferase, mitochondrial [Source:HGNC Symbol;Acc:HGNC:24865]",497.524773231341,0.493444028256091,0.14780234458685,3.33853992394646,0.000842199267923151,0.083857181789277
"6","ENSG00000090530","P3H2","3",189956728,190122437,"prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]",7016.6706578365,0.456674007055094,0.112095236762441,4.07398226940637,4.62160016132132e-05,0.0149835658888692
"34","ENSG00000131174","COX7B","X",77899438,77907376,"cytochrome c oxidase subunit 7B [Source:HGNC Symbol;Acc:HGNC:2291]",975.49243813595,0.439171211274839,0.121518799412907,3.61401868185501,0.000301487323828614,0.0440386840878225
"21","ENSG00000118985","ELL2","5",95885098,95961851,"elongation factor for RNA polymerase II 2 [Source:HGNC Symbol;Acc:HGNC:17064]",10452.111236329,0.417127315209935,0.0692535664815503,6.02318893310803,1.71013616848613e-09,6.49485286274338e-06
