"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"129","ENSG00000285404","Z82190.2","22",31754899,31956243,"novel protein, DEPDC5-YWHAH readthrough",1.04405940665371,-21.0275235690144,4.27360490244301,-4.92032465542006,8.6400774797411e-07,0.000717801436871616
"98","ENSG00000256349","AP002748.4","11",66509079,66533613,"novel protein",4.55174379193116,-20.9004433459894,4.24535279721072,-4.92313462375173,8.51688181895899e-07,0.000717801436871616
"117","ENSG00000277263","AL662796.1","CHR_HSCHR6_8_CTG1",32446915,32452117,"",3.38528793106693,-20.6640331293926,4.29608748431169,-4.80996562682973,1.50956252875583e-06,0.00121611272202951
"75","ENSG00000231287","HCG4B","CHR_HSCHR6_MHC_APD_CTG1",29920067,29921057,"HLA complex group 4B [Source:HGNC Symbol;Acc:HGNC:22919]",2.41039393603121,-20.5297452414717,2.67676305762326,-7.66961617428343,1.72511792306044e-14,2.29311299922809e-10
"31","ENSG00000154269","ENPP3","6",131628442,131747418,"ectonucleotide pyrophosphatase/phosphodiesterase 3 [Source:HGNC Symbol;Acc:HGNC:3358]",0.727396212228331,-20.5082843267707,4.32794324795536,-4.73857515032327,2.15226210790503e-06,0.00158938578162931
"92","ENSG00000249141","AL159163.1","6",166858094,166956124,"novel protein",0.84205720617122,-20.1405938049212,4.22113293371974,-4.77137160121915,1.82975607203168e-06,0.0014307077992636
"125","ENSG00000284554","AL022318.4","22",39014363,39033276,"novel protein",3.39799677684612,-19.9879849854375,4.26850779297774,-4.68266334626832,2.83171371751927e-06,0.00198108182053289
"94","ENSG00000251038","AC090958.1","3",11909634,11910765,"novel pseudogene",0.325464813298622,-19.231625458723,4.28358118832446,-4.48961385654173,7.1352401162865e-06,0.0038712318059485
"101","ENSG00000266695","AC090958.2","CHR_HSCHR3_1_CTG1",11911555,11912686,"novel pseudogene",0.325464813298622,-19.231625458723,4.28358118832446,-4.48961385654173,7.1352401162865e-06,0.0038712318059485
"88","ENSG00000239959","ENPP7P2","3",75446769,75491202,"ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48685]",0.310909472518247,-19.1403433381933,4.3071919122956,-4.44381019651202,8.83795794244034e-06,0.00449217862183759
"116","ENSG00000277219","AC146335.2","CHR_HSCHR5_2_CTG1_1",70249980,70275822,"NLR family, apoptosis inhibitory protein (NAIP) pseudogene",2.02006104017162,-19.0838249280922,4.26972946817654,-4.46956301806217,7.83795642246778e-06,0.00416744142982612
"42","ENSG00000173627","APOBEC4","1",183646275,183653316,"apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4 [Source:HGNC Symbol;Acc:HGNC:32152]",0.29149073168787,-19.0095444035595,4.27708199734934,-4.44451250065824,8.80913862714051e-06,0.00449217862183759
"91","ENSG00000241622","RARRES2P1","3",75658534,75659014,"retinoic acid receptor responder 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48700]",0.551192753672317,-17.9967995871403,4.28322143671532,-4.20169721622928,2.64921312833056e-05,0.0106661228530586
"105","ENSG00000269547","AC011455.2","19",38915404,38949855,"novel protein",0.376143103451881,-17.9719405110559,4.29862732416597,-4.18085569084378,2.90414139023597e-05,0.0108741688534399
"122","ENSG00000282835","AC011455.3","CHR_HG26_PATCH",38915440,38949891,"novel protein",0.376143103451881,-17.9719405110559,4.29862732416597,-4.18085569084378,2.90414139023597e-05,0.0108741688534399
"97","ENSG00000254899","BX248516.1","CHR_HSCHR6_MHC_SSTO_CTG1",31520968,31537331,"ATPase H+ transporting lysosomal 13kDa V1 subunit G isoform 2 (ATP6V1G2) and HLA-B associated transcript 1 (BAT1) readthrough",0.344103628795342,-17.9148485996678,4.29862672691471,-4.16757484140195,3.07857450544805e-05,0.0113672087815745
"67","ENSG00000225991","RPL23AP34","2",28308161,28308570,"ribosomal protein L23a pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36035]",0.497785403965885,-17.525957905294,4.26965634819144,-4.1047701444913,4.04717084260734e-05,0.0134492546063395
"72","ENSG00000230635","CYP4F60P","9",42950566,42951630,"cytochrome P450 family 4 subfamily F member 60, pseudogene [Source:HGNC Symbol;Acc:HGNC:42468]",0.229402419196894,-17.4446785796825,4.30004126513922,-4.05686306341009,4.97362226749817e-05,0.0156465523905609
"63","ENSG00000220868","MRPL35P1","6",13949095,13949666,"mitochondrial ribosomal protein L35 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29705]",0.229402419196894,-17.4446735092737,4.30004126503764,-4.0568618843524,4.97364736537096e-05,0.0156465523905609
"7","ENSG00000055118","KCNH2","7",150944961,150978315,"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",0.545392850889349,-17.3113088958402,4.28377630718126,-4.0411327890347,5.3193625549119e-05,0.0158999512778206
"107","ENSG00000273944","RDH13","CHR_HSCHR19LRC_LRC_J_CTG3_1",55077480,55096373,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"108","ENSG00000274418","RDH13","CHR_HSCHR19LRC_PGF1_CTG3_1",54972739,54991632,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"110","ENSG00000274504","RDH13","CHR_HSCHR19LRC_LRC_T_CTG3_1",54988322,55007215,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"112","ENSG00000275474","RDH13","CHR_HSCHR19LRC_LRC_S_CTG3_1",55052029,55070922,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"113","ENSG00000276341","RDH13","CHR_HSCHR19LRC_LRC_I_CTG3_1",55049943,55068836,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"115","ENSG00000276826","RDH13","CHR_HSCHR19LRC_COX2_CTG3_1",54715159,54734052,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"118","ENSG00000278149","RDH13","CHR_HSCHR19LRC_COX1_CTG3_1",54973355,54992248,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"119","ENSG00000278284","RDH13","CHR_HSCHR19LRC_PGF2_CTG3_1",54782118,54801011,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,-17.2993224771093,4.30004106023465,-4.02305983472756,5.74468943505549e-05,0.0158999512778206
"82","ENSG00000235028","HMGN1P30","18",58018794,58019061,"high mobility group nucleosome binding domain 1 pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:39374]",0.247189431432986,-17.282807083148,4.300048322997,-4.01921229366613,5.83930387481955e-05,0.0158999512778206
"3","ENSG00000008196","TFAP2B","6",50818723,50847619,"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]",0.245732398459492,-17.2326262734309,4.30004264529606,-4.0075477605512,6.13524573469061e-05,0.0163105527788767
"69","ENSG00000227348","MTND5P25","2",201212283,201213081,"MT-ND5 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:42287]",0.245732398459492,-17.2326261493029,4.30004264530017,-4.00754773168068,6.13524648443736e-05,0.0163105527788767
"114","ENSG00000276612","FP565260.2","21",5116343,5133805,"novel protein",0.740399843584747,-17.1863291333253,4.27698192391967,-4.01833101917224,5.86118196436493e-05,0.0158999512778206
"36","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-17.1553414193347,4.3279432479614,-3.96385544736877,7.37489196326889e-05,0.0184963681927833
"102","ENSG00000266953","AC092073.1","19",34396315,34409364,"novel protein, readthrough between GPI and PDCD2",0.305635222992748,-16.9332917395629,4.28974679695814,-3.94738723310437,7.90087114701661e-05,0.019448579578096
"93","ENSG00000249435","AC022137.2","19",53426019,53426499,"FSHD region gene 2 (FRG2) pseudogene",0.188835922193204,-16.9057319263271,4.3014518299915,-3.93023857862439,8.48616153269622e-05,0.0195376797846951
"80","ENSG00000232716","AC016831.3","7",130840204,130843725,"zinc finger protein 131 (ZNF131) pseudogene",0.185392073574739,-16.9037509143939,4.30145754434806,-3.92977281307931,8.50261586763421e-05,0.0195376797846951
"30","ENSG00000147873","IFNA5","9",21304326,21305312,"interferon alpha 5 [Source:HGNC Symbol;Acc:HGNC:5426]",0.185392073574739,-16.9037508854224,4.30145754434875,-3.92977280634341,8.50261610581468e-05,0.0195376797846951
"58","ENSG00000205184","SLC10A5P1","8",81634357,81635662,"SLC10A5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48930]",0.185392073574739,-16.9037508567793,4.30145754434892,-3.92977279968432,8.50261634127923e-05,0.0195376797846951
"104","ENSG00000268951","AL772155.3","9",63719864,63720441,"novel pseudogene",0.185392073574739,-16.9037508567793,4.30145754434892,-3.92977279968432,8.50261634127923e-05,0.0195376797846951
"100","ENSG00000260240","APOOP5","16",59709993,59755026,"apolipoprotein O pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:48743]",0.188071551725941,-16.8921274352118,4.3014518497757,-3.92707579327957,8.59848912842573e-05,0.0195376797846951
"49","ENSG00000187902","SHISA7","19",55428740,55442863,"shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409]",0.188071551725941,-16.892127344645,4.30145184977388,-3.92707577222631,8.59848988079491e-05,0.0195376797846951
"66","ENSG00000224442","AC017035.1","2",197028711,197030143,"ribosomal protein L4 (RPL4) pseudogene",0.188071551725941,-16.892127344645,4.30145184977388,-3.92707577222631,8.59848988079491e-05,0.0195376797846951
"109","ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1",21372682,21387280,"CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]",0.315488880792824,-16.8193551653197,4.2893106744849,-3.92122567977419,8.80997034990422e-05,0.0198485645552715
"54","ENSG00000198088","NUP62CL","X",107123427,107206433,"nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]",0.32838054083556,-16.7960922356483,4.29383400688969,-3.91167711856071,9.16573993450823e-05,0.02047657110579
"48","ENSG00000186652","PRG2","11",57386780,57390650,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]",0.633527278134628,-16.7621562265616,4.2893627262346,-3.90784302853216,9.31237736376374e-05,0.0206307960179716
"61","ENSG00000213860","RPL21P75","7",20002765,20003247,"ribosomal protein L21 pseudogene 75 [Source:HGNC Symbol;Acc:HGNC:36460]",0.428109163462592,-16.7000856110073,4.28552844133428,-3.89685562460247,9.74496722102812e-05,0.0212352420959863
"28","ENSG00000143107","FNDC7","1",108712908,108742742,"fibronectin type III domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26668]",0.315431475980045,-16.569776653742,4.29371508377919,-3.85907689039252,0.000113816126742666,0.0240142994401093
"96","ENSG00000254743","OR10V3P","11",59741325,59742049,"olfactory receptor family 10 subfamily V member 3 pseudogene [Source:HGNC Symbol;Acc:HGNC:15138]",0.313750918698449,-16.4576193629892,4.3071909581446,-3.82096348244532,0.000132931336188262,0.027003370420992
"79","ENSG00000232149","FERP1","X",123603139,123603931,"FER tyrosine kinase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:26443]",0.662769763574099,-16.4360747708525,4.30182428001708,-3.82072202418906,0.000133061558215157,0.027003370420992
"127","ENSG00000285171","AL590764.2","X",71103987,71111575,"novel protein, IL2RG-CXorf65 readthrough",0.325118930834596,-16.4304941539533,4.29396373093426,-3.82641661260106,0.000130022166246583,0.0269314758596589
"77","ENSG00000231802","AC009502.2","2",219684030,219684795,"DnaJ (Hsp40) homolog, subfamily B, member 6 (DNAJB6) pseudogene",0.695778685392084,-16.3624691578312,3.81023885924919,-4.29434210354347,1.75212125556376e-05,0.00782745317117104
"124","ENSG00000283909","AL593848.1","CHR_HG2030_PATCH",133391462,133391838,"",0.319170042490455,-16.190210320534,4.29389436984066,-3.77051900350654,0.000162908396092361,0.0316125526285796
"95","ENSG00000251135","AC008565.1","5",121040090,121044032,"serum response factor binding protein 1 (SRFBP1) pseudogene",0.313896566849007,-16.1630886139193,4.29400943804539,-3.76410179044149,0.000167148792133203,0.0321701114013023
"10","ENSG00000105675","ATP4A","19",35550043,35563658,"ATPase H+/K+ transporting subunit alpha [Source:HGNC Symbol;Acc:HGNC:819]",0.406668930529013,-16.0915028079682,4.31750701567406,-3.72703570591788,0.000193745019977192,0.0340354253431828
"55","ENSG00000198211","AC092143.1","16",89919165,89936092,"novel protein (MC1R-TUBB3 readthrough)",0.724705638835931,-16.0456996533185,4.28917363364903,-3.74097693957603,0.000183306341131376,0.0339436232784062
"73","ENSG00000230914","AC004840.1","7",2383698,2388652,"kinesin family member pseudogene",0.293213307486367,-16.0375528257138,4.29673781003284,-3.73249510088008,0.000189592385490388,0.0339436232784062
"83","ENSG00000235175","RPL26P37","Y",5793300,5793737,"ribosomal protein L26 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:36004]",0.252137250603656,-16.0219306406502,4.31860152964301,-3.70998123598004,0.000207274609240692,0.0347895932083065
"89","ENSG00000240974","RPS27AP10","5",141588935,141589142,"ribosomal protein S27a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:36570]",0.452597501393542,-15.902031002083,4.31638363114716,-3.68410974579123,0.000229503350583366,0.0373775630664968
"126","ENSG00000284964","AC242842.2","1",149607467,149608516,"poly(ADP-ribose) polymerase family member 8 (PARP8) pseudogene",0.447524919371794,-15.8536901081404,4.31268169436132,-3.67606311610443,0.000236860944949152,0.0381633225543831
"111","ENSG00000275400","AC006001.4","7",66553805,66554199,"translocase of outer mitochondrial membrane 20 homolog (yeast) (TOMM20) pseudogene",1.88031747073459,-15.8113926344481,3.16775108373559,-4.99136207880399,5.99549865920542e-07,0.000569251185196343
"70","ENSG00000227560","RPS15AP30","10",112987476,112987865,"ribosomal protein S15a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35495]",0.325027443055179,-15.7723224608976,4.32784913093498,-3.64437899374976,0.00026803820548726,0.0409847154595654
"21","ENSG00000134538","SLCO1B1","12",21131202,21239246,"solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]",0.316107830532481,-15.7382024573281,4.32794324798171,-3.63641608855834,0.000276457643446018,0.0409847154595654
"71","ENSG00000230201","ATP6V0CP1","17",4856757,4857374,"ATPase H+ transporting V0 subunit c pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31323]",0.318375233402001,-15.7305028150496,4.32697636527322,-3.63544921143943,0.000277496662882143,0.0409847154595654
"12","ENSG00000110848","CD69","12",9752486,9760901,"CD69 molecule [Source:HGNC Symbol;Acc:HGNC:1694]",0.323676634961238,-15.7014607949277,4.31375628548152,-3.63985810876079,0.000272788318306584,0.0409847154595654
"84","ENSG00000236060","HSPB1P1","9",72007881,72008136,"heat shock protein family B (small) member 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:5251]",0.371650725868916,-15.6617771281889,4.30434847148536,-3.63859414077232,0.000274130420677002,0.0409847154595654
"44","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-15.6006982853156,4.32794324796382,-3.60464483739599,0.000312580092124536,0.0444381911718225
"76","ENSG00000231395","ARL4AP4","3",23878981,23879498,"ADP ribosylation factor like GTPase 4A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52373]",0.4240527115688,-15.515531896942,4.30297155067189,-3.60577143358509,0.000311226986280155,0.0444381911718225
"78","ENSG00000232136","DUXAP7","20",18642782,18643634,"double homeobox A pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:32186]",0.382074262329051,-15.2937409102504,4.32128601032236,-3.53916423808048,0.000401396035558577,0.0513715237516877
"2","ENSG00000006047","YBX2","17",7288263,7294639,"Y-box binding protein 2 [Source:HGNC Symbol;Acc:HGNC:17948]",0.551548997063251,-15.2470883477809,4.30853045959894,-3.53881410164156,0.000401928792189244,0.0513715237516877
"68","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-14.7735482912396,4.32794324795763,-3.41352634376877,0.000641279583837625,0.0698705644931281
"99","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",2.1148858919434,-14.4364039507022,4.17312167547272,-3.45937767296634,0.000541425147428301,0.0636893254176168
"45","ENSG00000180921","FAM83H","8",143723933,143738234,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",74.7177580723219,-6.16614522993168,0.819590270656596,-7.52344854581035,5.33500017595671e-14,4.72769932259364e-10
"20","ENSG00000129991","TNNI3","19",55151767,55157773,"troponin I3, cardiac type [Source:NCBI gene;Acc:7137]",8.38726163266104,-5.82927222927175,1.17322908263274,-4.96857119855127,6.74480352760632e-07,0.00061831241993591
"85","ENSG00000237333","MSH5","CHR_HSCHR6_MHC_SSTO_CTG1",31730753,31755602,"mutS homolog 5 [Source:HGNC Symbol;Acc:HGNC:7328]",5.32243756260683,-3.57270981424523,1.03218972834569,-3.46129177236755,0.000537589820688647,0.0635192239244786
"57","ENSG00000203685","STUM","1",226548764,226609230,"stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]",234.48080225859,-1.82409169948045,0.334217080484572,-5.45780513920996,4.82056262529224e-08,7.53850925843495e-05
"18","ENSG00000118997","DNAH7","2",195737703,196068837,"dynein axonemal heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:18661]",21.2446440881696,-1.72551316146833,0.504366577724516,-3.42114889779791,0.000623571822121467,0.0692836680385416
"52","ENSG00000197616","MYH6","14",23381982,23408273,"myosin heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:7576]",99.9114896335996,-1.6941838717997,0.307821703908936,-5.50378303506791,3.71726978996626e-08,6.61496690555372e-05
"35","ENSG00000164736","SOX17","8",54457935,54460892,"SRY-box 17 [Source:HGNC Symbol;Acc:HGNC:18122]",27.8415235560374,-1.57469266760895,0.471956760791897,-3.33651893229959,0.000848346504325171,0.0840270617381093
"1","ENSG00000003989","SLC7A2","8",17497088,17570573,"solute carrier family 7 member 2 [Source:HGNC Symbol;Acc:HGNC:11060]",636.570975285974,-1.57345114606794,0.364385229447727,-4.31809804270253,1.57379522607861e-05,0.00721368035953445
"60","ENSG00000213160","KLHL23","2",169694488,169776989,"kelch like family member 23 [Source:HGNC Symbol;Acc:HGNC:27506]",24.4520391803504,-1.39628352284569,0.415819155487251,-3.35791053495249,0.000785340270138434,0.0810905529707473
"90","ENSG00000241506","PSMC1P1","3",68635705,68637024,"proteasome 26S subunit, ATPase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:30147]",377.12499946516,-1.34630653601794,0.230930104237416,-5.82993083757421,5.54503533398856e-09,1.47414764354086e-05
"53","ENSG00000197872","FAM49A","2",16549459,16666331,"family with sequence similarity 49 member A [Source:HGNC Symbol;Acc:HGNC:25373]",75.6666776733291,-1.27865859609361,0.381719945228567,-3.34972959122682,0.000808904868364369,0.0821540716898076
"16","ENSG00000118194","TNNT2","1",201359008,201377762,"troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]",26.7638296359486,-1.25493755267507,0.352174641682941,-3.56339555476818,0.000366088394516609,0.0499100511190977
"11","ENSG00000106479","ZNF862","7",149838375,149867479,"zinc finger protein 862 [Source:HGNC Symbol;Acc:HGNC:34519]",93.9223700115577,-1.1271250501536,0.284630929077271,-3.95995281963056,7.49645723842932e-05,0.0186255435218358
"38","ENSG00000169436","COL22A1","8",138588235,138914041,"collagen type XXII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22989]",320.278537151582,-1.0758547456765,0.316412385521887,-3.40016634905742,0.000673448690272517,0.0720366634062484
"128","ENSG00000285283","AL035078.4","11",31812391,32104665,"novel protein",338.689397619171,-1.03448268314996,0.30197466130741,-3.4257267767803,0.000613156835806742,0.0685876048961659
"34","ENSG00000163673","DCLK3","3",36712422,36764349,"doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005]",227.676219155336,-0.960568267594651,0.275195889685638,-3.49048915189805,0.000482137186525712,0.0588299219923565
"41","ENSG00000173611","SCAI","9",124942608,125143506,"suppressor of cancer cell invasion [Source:HGNC Symbol;Acc:HGNC:26709]",106.221831846253,-0.819744539905583,0.231224007218071,-3.54523974291505,0.000392256136869291,0.0513700955599512
"43","ENSG00000176971","FIBIN","11",26994184,26996121,"fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]",332.057446520439,-0.817733276365069,0.171604680081619,-4.76521547067444,1.88651939122551e-06,0.00143294622902086
"46","ENSG00000183160","TMEM119","12",108589851,108598320,"transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]",316.270796981055,-0.811627265063356,0.230237405275003,-3.52517552086692,0.000423202284071739,0.0535753939145103
"62","ENSG00000214944","ARHGEF28","5",73626158,73941993,"Rho guanine nucleotide exchange factor 28 [Source:HGNC Symbol;Acc:HGNC:30322]",1073.2891631661,-0.742493537917435,0.220711609045485,-3.36408918918452,0.000767967209736062,0.0803795601213906
"120","ENSG00000278718","GSDMD","CHR_HSCHR8_3_CTG7",143553207,143563062,"gasdermin D [Source:HGNC Symbol;Acc:HGNC:25697]",482.41230298235,-0.695642458483516,0.203439448768175,-3.41940790095348,0.000627575730429646,0.0692836680385416
"103","ENSG00000268173","AC007192.1","19",18153158,18178117,"novel protein, readthrough between PIK3R2 and IFI30",627.985681220224,-0.683139888505816,0.172137488846099,-3.96857124549193,7.2304840851823e-05,0.0183068970861497
"33","ENSG00000159263","SIM2","21",36699133,36749917,"SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]",211.805046502153,-0.676636991059708,0.20289745546809,-3.33487174345626,0.000853387499315008,0.0840270617381093
"39","ENSG00000171408","PDE7B","6",135851701,136195574,"phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]",175.265918022765,-0.637669472182821,0.188554388068271,-3.38188614285622,0.000719899757913536,0.0761119363766941
"8","ENSG00000087253","LPCAT2","16",55509072,55586666,"lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]",324.931450823389,-0.637089039103771,0.16789173145001,-3.79464213991661,0.000147856558576994,0.0297689958489047
"47","ENSG00000185946","RNPC3","1",103525691,103555239,"RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]",185.821048767434,-0.621206879517403,0.177822526145576,-3.49340937271831,0.000476894823712681,0.0586978703231306
"121","ENSG00000282752","CTDP1","CHR_HSCHR18_3_CTG2_1",79685555,79723770,"CTD phosphatase subunit 1 [Source:HGNC Symbol;Acc:HGNC:2498]",233.799948695212,-0.614935904193221,0.184071745679919,-3.34074032884182,0.000835553307103951,0.0835082130427013
"50","ENSG00000196549","MME","3",155024124,155183729,"membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]",2213.67580153987,-0.592808644277738,0.126816578222821,-4.67453587366279,2.94619136048815e-06,0.00200832044406609
"32","ENSG00000158270","COLEC12","18",316737,500722,"collectin subfamily member 12 [Source:HGNC Symbol;Acc:HGNC:16016]",1048.84285021726,-0.574804551059387,0.174388314810865,-3.29611850245126,0.000980306554401544,0.0951147801049819
"29","ENSG00000143387","CTSK","1",150796208,150808260,"cathepsin K [Source:HGNC Symbol;Acc:HGNC:2536]",2289.63280405643,-0.567942191536736,0.152796580836077,-3.71698233317168,0.000201616535853142,0.0345804877784243
"27","ENSG00000142920","AZIN2","1",33081104,33123492,"antizyme inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:29957]",155.969640251693,-0.546384296440127,0.152933055136364,-3.57270242167684,0.000353316181188268,0.0489214097754693
"81","ENSG00000233608","TWIST2","2",238848032,238910534,"twist family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:20670]",456.31562183858,-0.527046399600946,0.132094321321994,-3.98992473201186,6.60942658074713e-05,0.0168953466970348
"64","ENSG00000221869","CEBPD","8",47736909,47739086,"CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]",2381.08924094801,-0.495437893337067,0.0924411873331993,-5.35949296660684,8.34558428974066e-08,0.000100848799246707
"5","ENSG00000022976","ZNF839","14",102317377,102342702,"zinc finger protein 839 [Source:HGNC Symbol;Acc:HGNC:20345]",199.193147265763,-0.485562606409215,0.144525605506298,-3.35969951281786,0.000780272889042651,0.0810295107624956
