"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"57","ENSG00000281991","TMEM265","16",30740381,30744281,"transmembrane protein 265 [Source:HGNC Symbol;Acc:HGNC:51241]",0.275441135592861,16.0871083416151,4.29919459630993,3.74188885411768,0.000182642295680479,0.0291346224865783,1.03746620628117
"46","ENSG00000261375","AC135983.4","15",32489267,32491586,"golgin subfamily A member 6-like pseudogene",0.271825384733131,16.0488021752865,4.3000450525567,3.73224047170023,0.000189784192096648,0.0300904011138467,1.03746620628117
"34","ENSG00000236998","AL354794.2","9",68788307,68789670,"adaptor-related protein complex 3, mu 2 subunit (AP3M2) pseudogene",0.220352908474289,15.9275162009513,4.30004022342201,3.70403888647256,0.00021219370867393,0.0320118726413223,1.06453651622411
"55","ENSG00000277103","AL445670.1","9",97151894,97152694,"sorting nexin 18 (SNX18) pseudogene",0.503912454377064,15.8362068174226,4.12762442104908,3.83663948121463,0.000124729367648723,0.0180211382880385,1.42708297354738
"60","ENSG00000285269","AL160269.1","9",96235331,96352058,"solute carrier family 35 member D2 [Source:NCBI gene;Acc:11046]",0.491066883942693,15.775734532789,4.27957972959413,3.68628125413735,0.000227554859093734,0.0202862183981896,2.15919442053721
"30","ENSG00000226981","ABHD17AP6","17",20814620,20844257,"abhydrolase domain containing 17A pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:34044]",0.203869038549849,15.7738862931723,4.30144860359405,3.66711025676152,0.000245307039662955,0.0359439705888698,1.06453651622411
"39","ENSG00000251785","RNA5SP20","1",77614869,77614952,"RNA, 5S ribosomal pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:42588]",0.203869038549848,15.7738862795398,4.30144860359533,3.66711025359117,0.000245307042703257,0.0359439705888698,1.06453651622411
"40","ENSG00000254445","HSPB2-C11orf52","11",111912736,111926871,"HSPB2-C11orf52 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:41996]",0.486573290946316,15.474342911358,4.28179481844314,3.61398515517482,0.000301526333146538,0.025483330743358,2.15919442053721
"45","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",1.52463794173228,15.411789937103,3.77131145763755,4.08658635337358,4.37766595379108e-05,0.0445021469077029,0.149153850633211
"59","ENSG00000284780","CADM2","CHR_HSCHR3_4_CTG1",84974171,86089619,"cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:29849]",0.465927993822039,15.3862382406143,4.28675948904979,3.58924690781399,0.000331634626731181,0.0368023823936487,1.38177240439148
"22","ENSG00000175161","CADM2","3",84958981,86074429,"cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:29849]",0.465927993822039,15.3862382406143,4.28675948904979,3.58924690781399,0.000331634626731181,0.025746050665376,2.2849866370119
"38","ENSG00000251648","AC008958.1","5",65732973,65733654,"PRAME family pseudogene",0.411275362734663,15.2055262908428,4.2852828006297,3.54831337819956,0.000387706636163082,0.0285143428678129,2.2849866370119
"50","ENSG00000270808","AC022400.4","10",73740538,73740823,"ataxin 1-like (ATXN1L) pseudogene",0.52310209732832,15.1160665541754,4.280377363744,3.53147988357587,0.000413241292854098,0.0311043647555091,2.15919442053721
"56","ENSG00000278673","AC136352.4","KI270727.1",20741,22392,"",0.458613228826526,15.0833698730485,4.28024988401615,3.52394609701987,0.000425170732909021,0.0446746755668372,1.42708297354738
"27","ENSG00000196872","KIAA1211L","2",98793846,98936259,"KIAA1211 like [Source:HGNC Symbol;Acc:HGNC:33454]",0.36587542497529,15.0832928500991,4.29810231053413,3.50929125468506,0.000449302593831721,0.027338540340724,2.80538405015301
"48","ENSG00000267623","AC005357.2","19",27902595,27984743,"cyclin Y-like pseudogene",0.332230050057996,15.0617315683613,4.29351677488852,3.50801740346115,0.000451459515091492,0.0479331987930712,1.38177240439148
"36","ENSG00000244065","MARK2P17","3",128843564,128844404,"microtubule affinity regulating kinase 2 pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:50318]",0.352455206143451,14.9615287395639,4.29353547982516,3.4846640513084,0.000492755292990607,0.0340286744178889,2.2849866370119
"24","ENSG00000178343","SHISA3","4",42397488,42402487,"shisa family member 3 [Source:HGNC Symbol;Acc:HGNC:25159]",0.43460397807409,14.3217952610149,4.28545498206389,3.34195442979954,0.000831907173766844,0.0446746755668372,2.80538405015301
"54","ENSG00000276429","PLCH2","CHR_HSCHR1_1_CTG3",2467459,2505530,"phospholipase C eta 2 [Source:HGNC Symbol;Acc:HGNC:29037]",222.135599762117,2.75630777376915,0.619121567233826,4.45196536454716,8.50878928916727e-06,0.0017989867906532,2.33401127686422
"17","ENSG00000156466","GDF6","8",96142333,96160806,"growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]",228.203961258376,2.39686107491222,0.642351640123709,3.73138468900089,0.000190430171901438,0.0194094589079636,1.95798458221905
"3","ENSG00000092054","MYH7","14",23412740,23435660,"myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]",54.1589331461842,2.20455701445234,0.315859676465871,6.97954559796602,2.96136307555574e-12,3.86144376686311e-09,1.73454887356272
"21","ENSG00000168140","VASN","16",4371848,4383538,"vasorin [Source:HGNC Symbol;Acc:HGNC:18517]",926.696512069074,1.62860603229803,0.426879223870143,3.81514475577628,0.000136103125577371,0.025746050665376,0.941249509401261
"29","ENSG00000226642","ACTG1P12","3",12070195,12071360,"actin gamma 1 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:44496]",34.4638055917522,1.55735191208305,0.340292933014384,4.57650383241201,4.72811051366838e-06,0.00129515680729151,1.96329444963736
"20","ENSG00000165959","CLMN","14",95181940,95319908,"calmin [Source:HGNC Symbol;Acc:HGNC:19972]",47.1233336077345,1.50927561637042,0.353204865630342,4.27308840629055,1.92783976195794e-05,0.00568171846404031,1.18065351833922
"9","ENSG00000124126","PREX1","20",48624252,48827999,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:32594]",384.091821164568,1.33785201633653,0.243610743785241,5.49176114135563,3.97945361336319e-08,1.92812461945697e-05,2.33401127686422
"12","ENSG00000143632","ACTA1","1",229431245,229434098,"actin, alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]",45.3610058061873,1.31034946739869,0.284863688475995,4.59991750583934,4.22658284465546e-06,0.00170210840620141,1.2480565233188
"10","ENSG00000125414","MYH2","17",10521148,10549700,"myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]",56.2865944871023,1.2355103171148,0.239979291093434,5.14840389554183,2.62712328310896e-07,0.000120904047552156,1.73454887356272
"18","ENSG00000158813","EDA","X",69616067,70039472,"ectodysplasin A [Source:HGNC Symbol;Acc:HGNC:3157]",90.6661895108877,1.04396850417166,0.307009549430438,3.40044310057593,0.000672767359497506,0.0492063097686403,1.96339715470411
"19","ENSG00000160808","MYL3","3",46857872,46882169,"myosin light chain 3 [Source:HGNC Symbol;Acc:HGNC:7584]",59.4296931331493,0.949724342981949,0.233526942671563,4.06687267908809,4.76482584741661e-05,0.00774940774547844,1.96329444963736
"1","ENSG00000050344","NFE2L3","7",26152198,26187137,"nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]",301.223469815913,0.894464519974485,0.186174352860392,4.80444543639814,1.55181011084506e-06,0.000524651957773902,1.95798458221905
"5","ENSG00000101470","TNNC2","20",45823214,45833745,"troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]",80.5429401381997,0.774771890097041,0.192624202754156,4.02219388331939,5.76585646289865e-05,0.0121735765903303,1.2480565233188
"2","ENSG00000076555","ACACB","12",109116595,109268226,"acetyl-CoA carboxylase beta [Source:HGNC Symbol;Acc:HGNC:85]",243.191337426661,0.69785119409316,0.197701761716827,3.52981778226494,0.000415845966290951,0.025746050665376,2.9014098575325
"53","ENSG00000275079","LPCAT1","CHR_HSCHR5_3_CTG1",1460716,1505839,"lysophosphatidylcholine acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:25718]",1033.44085217718,0.679584307650321,0.13896821756436,4.89021388891016,1.00726467442473e-06,0.000593307438209375,1.09708522123551
"25","ENSG00000196296","ATP2A1","16",28878405,28904509,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]",302.31441724315,0.570744088090644,0.121764633423685,4.68727307792828,2.76869424121443e-06,0.000816570557418362,1.95798458221905
"15","ENSG00000151136","BTBD11","12",107318421,107659642,"BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:23844]",671.807989671061,0.567940712910729,0.146400317199173,3.87936804903273,0.000104728192895175,0.0179291004581677,1.2480565233188
"7","ENSG00000113448","PDE4D","5",58969038,60522120,"phosphodiesterase 4D [Source:HGNC Symbol;Acc:HGNC:8783]",329.685452546893,0.566090793799479,0.166721999026875,3.39541750401054,0.000685240206242942,0.0477175117753047,2.11822978172764
"11","ENSG00000132563","REEP2","5",138439057,138446969,"receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975]",260.010461185635,0.552276291604095,0.137382892697313,4.01997862150778,5.82034228294786e-05,0.00837936858027855,2.11822978172764
"6","ENSG00000106144","CASP2","7",143288215,143307696,"caspase 2 [Source:HGNC Symbol;Acc:HGNC:1503]",1302.55984055092,0.325955514647671,0.0851945951593223,3.82601166233729,0.000130236122369461,0.0220885352907791,1.09708522123551
"14","ENSG00000147324","MFHAS1","8",8783354,8893630,"malignant fibrous histiocytoma amplified sequence 1 [Source:HGNC Symbol;Acc:HGNC:16982]",1107.59776283522,0.31407183564805,0.0867455730389983,3.62060938264657,0.000293909962122452,0.0363156004634291,1.2480565233188
"16","ENSG00000153048","CARHSP1","16",8852942,8869012,"calcium regulated heat stable protein 1 [Source:HGNC Symbol;Acc:HGNC:17150]",2306.02750760175,0.247424274919843,0.0609609630102763,4.05873304327779,4.93396788348724e-05,0.0291346224865783,0.281428367438849
