"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"40","ENSG00000135925","WNT10A","2",218880852,218899581,"Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]",0.653845804100093,-19.8550176054935,4.26378677342267,-4.65666288221896,3.21376037901611e-06,0.00224836367568798
"131","ENSG00000249055","TBCAP3","4",98909537,98909848,"tubulin folding cofactor A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42632]",0.439304690580961,-19.553963776839,4.28819443486907,-4.55995269660295,5.11651448716294e-06,0.00326228313225724
"161","ENSG00000284330","AC256236.2","CHR_HG926_PATCH",22801555,22808047,"",0.925858630867303,-19.5093781033742,4.296989824592,-4.54024303053279,5.61894231240023e-06,0.0033949904857991
"128","ENSG00000242931","RPL7P49","17",76430417,76431124,"ribosomal protein L7 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:36912]",0.501061666646065,-19.2971235616274,4.24969232661776,-4.54082838909554,5.6033628033628e-06,0.0033949904857991
"160","ENSG00000283976","AC244216.3","CHR_HG1342_HG2282_PATCH",13185912,13187021,"",0.84529341416719,-18.9611167197804,4.29699995845569,-4.41264065699339,1.02117408705746e-05,0.00522075252008124
"120","ENSG00000236516","KLF2P4","2",131299220,131300444,"Kruppel like factor 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49283]",0.431902361733136,-18.8892627038825,4.23463592467854,-4.46065802110635,8.17083852272739e-06,0.00434443484253415
"134","ENSG00000253439","CDC42P5","5",173085342,173086210,"cell division cycle 42 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44429]",0.348295905746984,-18.5996814119206,4.28749895895916,-4.33811916689909,1.43707234192732e-05,0.00694628512911599
"93","ENSG00000204352","C9orf129","9",93318199,93346414,"chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]",0.437272936716819,-18.2118753958216,4.29307642541117,-4.24215028831622,2.21388352549044e-05,0.00964853992215794
"98","ENSG00000212802","RPL15P3","6",12514110,12514724,"ribosomal protein L15 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:21538]",0.897450902875688,-18.1196860794379,3.75088142264403,-4.83078083195315,1.35998642907802e-06,0.00132014819901327
"135","ENSG00000254274","TDGF1P5","8",54073114,54073566,"teratocarcinoma-derived growth factor 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:11705]",0.531175866860975,-18.0083722001892,4.27822410809531,-4.20931015888427,2.56151561420248e-05,0.0108091893021544
"107","ENSG00000227587","ATP6V1G2","CHR_HSCHR6_MHC_COX_CTG1",31531911,31534293,"ATPase H+ transporting V1 subunit G2 [Source:HGNC Symbol;Acc:HGNC:862]",0.571707378341336,-17.7278991918866,4.30208763451894,-4.12076663656085,3.77613764224448e-05,0.0137518656464479
"59","ENSG00000168135","KCNJ4","22",38426327,38455199,"potassium voltage-gated channel subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:6265]",0.314876906263315,-17.5033438342058,4.29919468796023,-4.07130755981427,4.67499751931277e-05,0.0161369480425777
"102","ENSG00000224200","FKBPL","CHR_HSCHR6_MHC_DBB_CTG1",32104478,32106062,"FKBP prolyl isomerase like [Source:HGNC Symbol;Acc:HGNC:13949]",0.2324231137334,-17.4813418523414,4.30004136460261,-4.06538923003058,4.79523655858971e-05,0.0161369480425777
"41","ENSG00000139574","NPFF","12",53506690,53507638,"neuropeptide FF-amide peptide precursor [Source:HGNC Symbol;Acc:HGNC:7901]",0.2324231137334,-17.4813377173022,4.30004136453123,-4.06538826847028,4.79525633012465e-05,0.0161369480425777
"124","ENSG00000240821","RPL9P25","15",66379337,66379915,"ribosomal protein L9 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36112]",0.2324231137334,-17.4813377173022,4.30004136453123,-4.06538826847028,4.79525633012465e-05,0.0161369480425777
"83","ENSG00000184961","RPL7AP49","9",39983821,39984401,"ribosomal protein L7a pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:35507]",0.781517528821994,-17.3438784124397,4.28229343824436,-4.05013777373237,5.11874870861833e-05,0.0165521386451449
"104","ENSG00000226268","AC135977.1","11",49433480,49434438,"solute carrier family 25, member 33 (SLC25A33) pseudogene",0.52936178607373,-17.3400049216139,4.28369225524234,-4.04791098155882,5.16767917076182e-05,0.0165521386451449
"53","ENSG00000163012","ZSWIM2","2",186827835,186849208,"zinc finger SWIM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:30990]",0.253972071138523,-17.2947080405664,4.30004324422842,-4.02198467742844,5.7709812893565e-05,0.0170441271896819
"4","ENSG00000086506","HBQ1","16",180459,181179,"hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]",0.253972071138523,-17.2947064032038,4.30004324433716,-4.02198429654855,5.77099062353999e-05,0.0170441271896819
"8","ENSG00000100101","Z83844.1","22",37686414,37726503,"novel transcript",0.247425639912182,-17.2939912960341,4.30004819516092,-4.02181336374229,5.77518109934723e-05,0.0170441271896819
"158","ENSG00000278673","AC136352.4","KI270727.1",20741,22392,"",0.519970895565696,-17.2935513264592,4.27973849468668,-4.04079626545624,5.32700219097865e-05,0.0166089278073339
"58","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-17.2127044510717,4.3279432479614,-3.977109556411,6.97580308150369e-05,0.0183615569229481
"142","ENSG00000262248","AC027796.2","17",3619256,3619913,"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor pseudogene",0.519863808331106,-17.1500593373262,4.29515544673164,-3.99288443690122,6.5274385026555e-05,0.0177485619762003
"97","ENSG00000206506","HLA-G","CHR_HSCHR6_MHC_QBL_CTG1",29824140,29828314,"major histocompatibility complex, class I, G [Source:HGNC Symbol;Acc:HGNC:4964]",0.214706508703883,-17.1254750023142,4.30004299962336,-3.98262877925041,6.81571715513873e-05,0.0181195840569363
"101","ENSG00000222383","RNA5SP203","6",10752791,10752926,"RNA, 5S ribosomal pseudogene 203 [Source:HGNC Symbol;Acc:HGNC:43103]",0.59884613275994,-17.1214902063773,4.2796827398481,-4.00064473166647,6.31701368396585e-05,0.0177485619762003
"119","ENSG00000235748","SEPT14P12","1",197138748,197139307,"septin 14 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:51699]",0.188926143757989,-17.0113933220376,4.30145095529142,-3.95480350673558,7.65975783183204e-05,0.0188551246042713
"129","ENSG00000244921","MTCYBP18","5",134923303,134924049,"MT-CYB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:51976]",0.188926143757989,-17.0113933220376,4.30145095529142,-3.95480350673558,7.65975783183204e-05,0.0188551246042713
"113","ENSG00000234163","MTND4LP11","10",33023368,33023647,"MT-ND4L pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:42245]",0.188926143757989,-17.0113926541408,4.30145095528561,-3.95480335146849,7.65976280616159e-05,0.0188551246042713
"147","ENSG00000271264","MZT1P1","1",9780822,9781240,"mitotic spindle organizing protein 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50605]",0.188926143757989,-17.0113898684076,4.30145095520071,-3.95480270392014,7.65978355185743e-05,0.0188551246042713
"132","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,-16.9446025896683,4.28921937896057,-3.95050965981939,7.79849501319441e-05,0.0190204577913554
"126","ENSG00000241942","RPS20P20","8",71895991,71896330,"ribosomal protein S20 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36674]",0.185569229934136,-16.9050731590456,4.30145752293722,-3.93008022720217,8.49175231451004e-05,0.0193672728044663
"164","ENSG00000285346","CTRB1","CHR_HSCHR16_5_CTG3_1",75221828,75224885,"chymotrypsinogen B1 [Source:HGNC Symbol;Acc:HGNC:2521]",0.185569229934136,-16.9050731590456,4.30145752293722,-3.93008022720217,8.49175231451004e-05,0.0193672728044663
"117","ENSG00000235363","SNRPGP10","1",205351247,205351471,"small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]",0.185569229934136,-16.905073145396,4.30145752293746,-3.93008022402871,8.49175242658756e-05,0.0193672728044663
"127","ENSG00000242255","RPL39P34","19",52564076,52564231,"ribosomal protein L39 pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36528]",0.185569229934136,-16.905073145396,4.30145752293746,-3.93008022402871,8.49175242658756e-05,0.0193672728044663
"121","ENSG00000236616","BAK1P2","11",130546799,130547429,"BCL2 antagonist/killer 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:997]",0.185569229934136,-16.9050731417267,4.30145752293878,-3.93008022317447,8.49175245675677e-05,0.0193672728044663
"145","ENSG00000266145","RHOT1P1","18",14222008,14222331,"ras homolog family member T1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:23777]",0.185569229934136,-16.9050731417267,4.30145752293878,-3.93008022317447,8.49175245675677e-05,0.0193672728044663
"63","ENSG00000170298","LGALS9B","17",20449395,20467539,"galectin 9B [Source:HGNC Symbol;Acc:HGNC:24842]",0.350757556196722,-16.8961511268506,4.30016899983195,-3.92918304548284,8.52349414377488e-05,0.0193672728044663
"2","ENSG00000048462","TNFRSF17","16",11965210,11968068,"TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]",0.291470551712165,-16.8796206449972,4.29028109025032,-3.93438571737321,8.34097436809139e-05,0.0193672728044663
"122","ENSG00000236761","CTAGE9","6",131708684,131711017,"CTAGE family member 9 [Source:HGNC Symbol;Acc:HGNC:37275]",0.190479053353892,-16.8124305344239,4.30145865771508,-3.90854169998104,9.28549216382179e-05,0.0202340092731401
"109","ENSG00000230355","AC009474.2","2",66881087,66881222,"novel pseudogene",0.190479053353892,-16.8124304901537,4.30145865767969,-3.90854168972129,9.28549255808279e-05,0.0202340092731401
"133","ENSG00000253173","H2AFZP2","8",70103798,70104179,"H2A histone family member Z pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:32279]",0.190479053353892,-16.8124304901537,4.30145865767969,-3.90854168972129,9.28549255808279e-05,0.0202340092731401
"139","ENSG00000259288","BUB1B-PAK6","15",40217428,40276396,"BUB1B-PAK6 readthrough [Source:HGNC Symbol;Acc:HGNC:52276]",0.190479053353892,-16.812430169754,4.30145865766655,-3.90854161524696,9.28549541997928e-05,0.0202340092731401
"165","ENSG00000285585","AC069444.2","3",119703076,119807570,"novel protein",0.190479053353892,-16.812430096459,4.30145865764975,-3.90854159822265,9.28549607418882e-05,0.0202340092731401
"82","ENSG00000184414","IRS3P","7",100570131,100571136,"insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]",0.296024306716124,-16.6541335789873,4.2898107192959,-3.88225370972097,0.000103492815945546,0.022188358967035
"125","ENSG00000240873","RPS29P22","17",28116239,28116406,"ribosomal protein S29 pseudogene 22 [Source:HGNC Symbol;Acc:HGNC:35799]",0.31152210847918,-16.6241863349104,4.28940018611594,-3.87564358968418,0.00010634324633973,0.0222609071176513
"159","ENSG00000281703","AC245690.2","CHR_HSCHR5_1_CTG1_1",69930714,69941207,"glucuronidase, beta (GUSB) pseudogene",0.855029407916014,-16.616421062671,4.27809432948515,-3.88407075275283,0.000102721994192804,0.022188358967035
"85","ENSG00000185352","HS6ST3","13",96090839,96839562,"heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]",0.326366941091891,-16.5949008730033,4.29310344574288,-3.86547892049028,0.00011087142502791,0.0228489677082712
"94","ENSG00000204420","MPIG6B","6",31718594,31726714,"megakaryocyte and platelet inhibitory receptor G6b [Source:HGNC Symbol;Acc:HGNC:13937]",1.05814879335772,-16.5346721091873,4.11369672883088,-4.01941932017106,5.83417556615028e-05,0.0170441271896819
"111","ENSG00000232578","AC093311.1","5",94592771,94594791,"FAST kinase domains 1 (FASTKD1) pseudogene",0.323930539226589,-16.5206014468355,4.29367257411768,-3.8476621497461,0.000119250348602999,0.0240172008909904
"27","ENSG00000125823","CSTL1","20",23439685,23444930,"cystatin like 1 [Source:HGNC Symbol;Acc:HGNC:15958]",0.31037109180883,-16.4912475648254,4.30320606155244,-3.83231649354852,0.000126942282605529,0.0253741397223157
"65","ENSG00000171711","DEFB4A","8",7894629,7896711,"defensin beta 4A [Source:HGNC Symbol;Acc:HGNC:2767]",0.302248300052141,-16.4203615884918,4.29512127698957,-3.82302629647765,0.000131823714650928,0.025959507066629
"116","ENSG00000235324","BX649210.2","CHR_HSCHR6_MHC_SSTO_CTG1",32621929,32622868,"protein kinase interferon-inducible double stranded RNA dependent activator (PRKRA) pseudogene",0.621567008739871,-16.3919291749574,4.30358245995935,-3.80890323990962,0.000139584563799317,0.0270865374350718
"137","ENSG00000258524","NT5CP1","14",73571159,73571667,"5',3'-nucleotidase, cytosolic pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:20046]",0.504204575069556,-16.3046390124209,4.30720112166607,-3.78543712073378,0.000153438629316567,0.0279394928793215
"123","ENSG00000240366","RPL36AP45","15",75186651,75186968,"ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]",0.31707273075087,-16.2990028879825,4.29498637902073,-3.79489047220185,0.000147708648276665,0.0275500194770987
"87","ENSG00000196166","C8orf86","8",38510834,38560939,"chromosome 8 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33774]",0.434364624621851,-16.2441183619477,4.3084457166169,-3.77029662908298,0.000163053629035354,0.0290924881067442
"99","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,-16.2010906324181,4.29480531292701,-3.77225262892689,0.00016178032979078,0.0290603382938371
"162","ENSG00000285013","AC243837.4","CHR_HSCHR7_3_CTG4_4",144396023,144396316,"",0.644849518491627,-15.9299493154465,4.28990559649733,-3.7133566128945,0.000204528365993887,0.033105314841059
"69","ENSG00000176635","HORMAD2","22",30080174,30177075,"HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]",0.350903053244723,-15.8980173228854,4.29720795991648,-3.69961553436069,0.000215926326210555,0.0340052992887549
"151","ENSG00000275156","NCR1","CHR_HSCHR19_4_CTG3_1",54914255,54924255,"natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]",0.500557059528162,-15.8714524159173,4.30078526666407,-3.69036151117306,0.00022393557825106,0.0347479829429649
"112","ENSG00000233701","PRR23C","3",139042102,139044892,"proline rich 23C [Source:HGNC Symbol;Acc:HGNC:37173]",0.372043280814091,-15.79518821235,4.32270675918309,-3.6540040979636,0.000258182143387971,0.0389987061475523
"103","ENSG00000224464","PGAM1P6","2",23872268,23873014,"phosphoglycerate mutase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42453]",0.259286882438742,-15.7395681403516,4.3273267068319,-3.63724978645645,0.000275564668542411,0.0411566669280899
"74","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-15.6841003076111,4.32794324796381,-3.62391542795531,0.000290176523527975,0.0419286550787356
"46","ENSG00000145708","CRHBP","5",76953045,76981158,"corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]",0.249951724148888,-15.6795952397004,4.32757836345045,-3.62317996876174,0.000291003197424185,0.0419286550787356
"76","ENSG00000180871","CXCR2","2",218125289,218137251,"C-X-C motif chemokine receptor 2 [Source:HGNC Symbol;Acc:HGNC:6027]",0.457100981685739,-15.5446800290588,4.30720905952793,-3.60899130137938,0.000307389915523866,0.0432378883820211
"115","ENSG00000235299","MRPL53P1","1",112625906,112626224,"mitochondrial ribosomal protein L53 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29725]",0.382337840591676,-15.448736870354,4.30721918550183,-3.58670785140322,0.000334879151203227,0.0466113206007215
"110","ENSG00000232344","AC087163.2","17",18010643,18011822,"ribosomal protein S2 (RPS2) pseudogene",0.446796233731938,-15.2500026073939,4.31904277742445,-3.53087556509172,0.000414186550367238,0.0524340449595858
"42","ENSG00000139988","RDH12","14",67701886,67734452,"retinol dehydrogenase 12 [Source:HGNC Symbol;Acc:HGNC:19977]",0.355360609293396,-15.0475508443843,4.31609708969045,-3.48637913644882,0.000489606567936983,0.0594346603132635
"62","ENSG00000169862","CTNND2","5",10971836,11904446,"catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]",0.348359808038885,-14.9620591534424,4.31839227096454,-3.4647290506799,0.000530765937088918,0.0629929126674504
"105","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-14.7203722127302,4.32794324795764,-3.40123965804698,0.000670809900574397,0.0717489791492077
"140","ENSG00000259753","AC068234.1","17",47253897,47344292,"novel transcript",2.1148858919434,-14.4741301627043,4.17312452295165,-3.46841559198593,0.000523536963658577,0.0624135882460236
"148","ENSG00000273889","FAM83H","CHR_HSCHR8_3_CTG7",143710940,143720808,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",110.719546061644,-6.47648022965777,1.94169498912816,-3.33547764500632,0.000851529999875395,0.084342943870566
"36","ENSG00000134121","CHL1","3",196763,409417,"cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]",16.868380532086,-4.029117498182,0.972297263583098,-4.14391529122889,3.41425905424981e-05,0.0129450927583924
"67","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",39.0163653575936,-3.40069167573751,0.983950459846399,-3.45616147815854,0.000547926968831997,0.0644254581039147
"5","ENSG00000086967","MYBPC2","19",50432892,50466321,"myosin binding protein C, fast type [Source:HGNC Symbol;Acc:HGNC:7550]",5.7966330826137,-3.37136513974365,0.986014159618566,-3.41918531986177,0.000628089338664448,0.0687150414337216
"9","ENSG00000100362","PVALB","22",36800684,36819479,"parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]",10.629906840778,-3.22929084275901,0.717603859525946,-4.50010238920998,6.79207387814969e-06,0.00376181841772103
"150","ENSG00000274665","PVALB","CHR_HSCHR22_1_CTG5",36800684,36819479,"parvalbumin [Source:HGNC Symbol;Acc:HGNC:9704]",10.629906840778,-3.22929084275901,0.717603859525946,-4.50010238920998,6.79207387814969e-06,0.00376181841772103
"20","ENSG00000116183","PAPPA2","1",176463171,176845601,"pappalysin 2 [Source:HGNC Symbol;Acc:HGNC:14615]",22.9555454141755,-2.75451279109967,0.66711628723237,-4.12898447214828,3.64369007222795e-05,0.0134538195236361
"60","ENSG00000168530","MYL1","2",210290150,210315174,"myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]",20.3005570277424,-2.30493433809968,0.553860944918963,-4.16157585987026,3.16058968969864e-05,0.0125409368508415
"130","ENSG00000248746","ACTN3","11",66546395,66563334,"actinin alpha 3 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:165]",20.424118402661,-2.263744257718,0.620205563525471,-3.64999024654031,0.000262250266617322,0.039389397389952
"144","ENSG00000264424","MYH4","17",10443290,10469559,"myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]",101.915080058195,-2.2024722542755,0.255902690314127,-8.60667877923406,7.52078146156738e-18,1.99939975155769e-13
"54","ENSG00000166897","ELFN2","22",37367960,37427479,"extracellular leucine rich repeat and fibronectin type III domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29396]",29.3736825406986,-2.14898194864196,0.606083043568227,-3.54568894716167,0.000391588140332426,0.05111482044126
"96","ENSG00000206315","PBX2","CHR_HSCHR6_MHC_QBL_CTG1",32142341,32147792,"PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]",29.6828177778153,-2.1112506267017,0.591669943605269,-3.56829115543212,0.000359317093874379,0.04873696398291
"50","ENSG00000156414","TDRD9","14",103928456,104052667,"tudor domain containing 9 [Source:HGNC Symbol;Acc:HGNC:20122]",102.815722033711,-2.08338216570991,0.603195954136644,-3.45390606721138,0.000552529789268104,0.0644254581039147
"68","ENSG00000174792","ODAPH","4",75556048,75565885,"odontogenesis associated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:26300]",198.486094152718,-1.77120971553792,0.426000520541029,-4.15776420481469,3.21377488559839e-05,0.0125644419608284
"33","ENSG00000130595","TNNT3","11",1919703,1938706,"troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]",58.4670671753126,-1.7029978300945,0.27732847528806,-6.14072474283645,8.21458217596501e-10,3.63974445246716e-06
"18","ENSG00000112246","SIM1","6",100385015,100464929,"SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]",35.4837337584325,-1.63343983647682,0.427024182589755,-3.82516940040859,0.000130682195950172,0.0259267625323532
"146","ENSG00000267228","AC012254.2","18",47108188,47176345,"novel transcript",72.3344239102799,-1.58672724846758,0.357293502289139,-4.44096306902195,8.9557165256086e-06,0.00466838674182951
"34","ENSG00000130598","TNNI2","11",1838981,1841680,"troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]",33.4420059758717,-1.47755437579882,0.327105943988144,-4.51705144145094,6.27066759739152e-06,0.0036516977386504
"17","ENSG00000109061","MYH1","17",10492307,10518542,"myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]",87.5696130372966,-1.47515269115288,0.271279663364681,-5.43775627283136,5.39557119687412e-08,6.83053620328088e-05
"10","ENSG00000101470","TNNC2","20",45823214,45833745,"troponin C2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11944]",72.5253827816049,-1.42316749198735,0.258613452740363,-5.50306829326527,3.73237755840274e-08,5.51251429945205e-05
"22","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",336.985512703455,-1.39402548202039,0.271578034622529,-5.13305681719792,2.85073801915107e-07,0.000329508131474483
"88","ENSG00000196296","ATP2A1","16",28878405,28904509,"ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]",182.057874419896,-1.36220737617639,0.240825774235251,-5.656401938298,1.5457922958337e-08,2.73965921231592e-05
"55","ENSG00000167244","IGF2","11",2129112,2149603,"insulin like growth factor 2 [Source:HGNC Symbol;Acc:HGNC:5466]",374.177027894339,-1.24433600853465,0.328247916350596,-3.79084206342865,0.000150137405542138,0.0275500194770987
"12","ENSG00000104879","CKM","19",45306413,45322875,"creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]",75.9340777533919,-1.21234560376173,0.268488890093729,-4.51544048373286,6.31852909452393e-06,0.0036516977386504
"51","ENSG00000161544","CYGB","17",76527356,76551175,"cytoglobin [Source:HGNC Symbol;Acc:HGNC:16505]",87.4096814762165,-1.09238959132706,0.318332194206304,-3.43160261892677,0.000600026070312677,0.0673067218534283
"156","ENSG00000277111","PLEKHM1","CHR_HSCHR17_1_CTG5",45435832,45490687,"pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]",110.62720784437,-1.07395066086918,0.26903522092767,-3.99185897357993,6.55573571742353e-05,0.0177485619762003
"84","ENSG00000185070","FLRT2","14",85530144,85654428,"fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]",1403.28995029154,-1.04415767752067,0.181421993787356,-5.75540845805345,8.64325497576485e-09,1.76754564254391e-05
"89","ENSG00000196562","SULF2","20",47656348,47786616,"sulfatase 2 [Source:HGNC Symbol;Acc:HGNC:20392]",92.3478877114498,-1.03111618434044,0.31388916669219,-3.28496900739359,0.00101993590174496,0.0985293797663329
"3","ENSG00000086289","EPDR1","7",37683843,37951936,"ependymin related 1 [Source:HGNC Symbol;Acc:HGNC:17572]",204.267630529665,-0.992098266737974,0.279001111662134,-3.55589359779824,0.000376696522047928,0.0500723851932208
