"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","weight"
"95","ENSG00000281429","FAM20C","CHR_HSCHR7_1_CTG1",196274,199037,"FAM20C, golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]",1.09305852420619,-19.1414535066798,4.29672508315894,-4.45489370071753,8.39347711194828e-06,0.00437965609721214,1.54391940391119
"7","ENSG00000114547","ROPN1B","3",125969160,125983454,"rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]",0.296193880441776,-19.0928510073526,4.2837382575534,-4.4570535965139,8.30938336008848e-06,0.00414175251890561,1.72051958930663
"63","ENSG00000232230","TPM4P1","10",100114417,100115223,"tropomyosin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45234]",0.303164340671442,-19.0814760683231,4.28369854886435,-4.45443951077785,8.4112638350182e-06,0.0042538006009746,1.64274749534221
"94","ENSG00000277219","AC146335.2","CHR_HSCHR5_2_CTG1_1",70249980,70275822,"NLR family, apoptosis inhibitory protein (NAIP) pseudogene",2.02006104017162,-19.0701651122477,4.32794324794641,-4.40628816500689,1.05157048467564e-05,0.0192910938558145,0.114107575448986
"102","ENSG00000284964","AC242842.2","1",149607467,149608516,"poly(ADP-ribose) polymerase family member 8 (PARP8) pseudogene",0.447524919371794,-18.8784651343771,4.25695301025972,-4.43473655661171,9.21849471601056e-06,0.00205048234714008,4.78080062219426
"78","ENSG00000240974","RPS27AP10","5",141588935,141589142,"ribosomal protein S27a pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:36570]",0.452597501393542,-18.7674797911653,4.25723183024089,-4.40837627348648,1.04148489705305e-05,0.00459792597542558,1.72051958930663
"50","ENSG00000227315","NEU1","CHR_HSCHR6_MHC_COX_CTG1",31845195,31850443,"neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]",0.975943990979198,-18.6749003352506,4.27336445830231,-4.37006965295669,1.24206911072495e-05,0.00532993362719248,1.5488188792895
"57","ENSG00000231287","HCG4B","CHR_HSCHR6_MHC_APD_CTG1",29920067,29921057,"HLA complex group 4B [Source:HGNC Symbol;Acc:HGNC:22919]",2.41039393603121,-18.6620475409218,2.70170589617359,-6.90750520526783,4.93250864817844e-12,4.96117223409839e-08,0.714878061087807
"79","ENSG00000241622","RARRES2P1","3",75658534,75659014,"retinoic acid receptor responder 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:48700]",0.551192753672317,-18.5053601758842,4.27632189903806,-4.32740112011841,1.50879042249228e-05,0.00528681505314805,1.99658529751156
"90","ENSG00000272104","Z84492.2","3",50350892,50367923,"novel protein",0.834491690631406,-18.429868222038,4.30432682515385,-4.28170744710569,1.85464711670558e-05,0.0114508894446782,0.688944220387752
"85","ENSG00000256349","AP002748.4","11",66509079,66533613,"novel protein",4.55174379193116,-18.0890070330348,4.27704755515373,-4.22932099766767,2.34397696557883e-05,0.0148634676158996,0.391819535336995
"36","ENSG00000198211","AC092143.1","16",89919165,89936092,"novel protein (MC1R-TUBB3 readthrough)",0.724705638835931,-18.0522969647869,4.27584029880461,-4.22192965668848,2.42219708967344e-05,0.0083502567289593,1.54391940391119
"96","ENSG00000281887","GIMAP1-GIMAP5","7",150716668,150743646,"GIMAP1-GIMAP5 readthrough [Source:HGNC Symbol;Acc:HGNC:51257]",0.386796719560902,-18.02340351174,4.29862724189476,-4.19282773255669,2.754986523434e-05,0.0083502567289593,1.72051958930663
"73","ENSG00000237669","AL671277.2","6",30006121,30007116,"HLA complex group 4 pseudogene 3",0.427226883728811,-18.0213229874909,4.29822389469348,-4.19273714655482,2.7560872453399e-05,0.0083502567289593,1.72051958930663
"93","ENSG00000276612","FP565260.2","21",5116343,5133805,"novel protein",0.740399843584747,-17.7900600717371,4.27487018271299,-4.16154393265035,3.16103168650757e-05,0.009865115870436,1.5488188792895
"34","ENSG00000196993","NPIPB9","16",28751787,28772807,"nuclear pore complex interacting protein family member B9 [Source:HGNC Symbol;Acc:HGNC:41987]",0.390548432705039,-17.7015720392016,4.32794324796215,-4.0900656559063,4.31251094831915e-05,0.0103630460308818,1.90744249790793
"3","ENSG00000055118","KCNH2","7",150944961,150978315,"potassium voltage-gated channel subfamily H member 2 [Source:HGNC Symbol;Acc:HGNC:6251]",0.545392850889349,-17.6629116159856,4.27949779258847,-4.12733280212819,3.66995083665742e-05,0.00904930617680263,1.99658529751156
"88","ENSG00000260873","SNTB2","CHR_HSCHR16_2_CTG3_1",69187122,69187739,"syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]",0.298044678674681,-17.534526100753,4.29919855279205,-4.07855694158751,4.5316104070361e-05,0.0113584969364303,1.76773481188137
"104","ENSG00000285779","AL358472.7","1",153959151,153975887,"novel protein",0.364352841402064,-17.507983949408,4.2986283231315,-4.07292341494034,4.6426693862877e-05,0.00614687667193291,4.78080062219426
"27","ENSG00000169885","CALML6","1",1915108,1917296,"calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]",0.364352841402064,-17.5079835327691,4.29862832311447,-4.07292331803279,4.64267131872854e-05,0.0109673357009491,1.90744249790793
"51","ENSG00000227507","LTB","6",31580525,31582522,"lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]",0.285016794577989,-17.4629681045788,4.29862627385947,-4.0624532099414,4.85596831900465e-05,0.0117291595218425,1.64274749534221
"82","ENSG00000250090","AL390198.2","20",25835985,25836832,"novel zinc finger pseudogene",0.318978897999787,-17.4320091480987,4.29919617126253,-4.05471359148971,5.01957667673555e-05,0.0117291595218425,1.72051958930663
"70","ENSG00000237165","CDSN","CHR_HSCHR6_MHC_MCF_CTG1",31193614,31198966,"corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]",0.319829358882392,-17.4046394771323,4.29919476433331,-4.04834868648508,5.15802638668973e-05,0.0114508894446782,1.90744249790793
"53","ENSG00000229767","DDR1","CHR_HSCHR6_MHC_APD_CTG1",30949136,30953340,"discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]",0.319829358882392,-17.404639376795,4.29919476433458,-4.04834866314526,5.15802690095089e-05,0.0117471962559812,1.71487806108781
"89","ENSG00000268400","AC008763.2","19",7629796,7643048,"novel transcript",0.257864479707268,-17.404577246211,4.30004458414992,-4.04753413728888,5.17600349608556e-05,0.0114508894446782,1.90744249790793
"43","ENSG00000214067","AL360182.1","10",110257064,110257843,"ribosomal protein L21 (RPL21) pseudogene",0.242901894268043,-17.3345460934287,4.30003753157904,-4.03125460327394,5.5479903589463e-05,0.0117291595218425,1.90744249790793
"101","ENSG00000284787","AC275440.1","CHR_HG708_PATCH",143711804,143712471,"",0.244129647845035,-17.2723375748597,4.30004814823843,-4.01677771490431,5.89993265335581e-05,0.0117471962559812,1.90744249790793
"13","ENSG00000132972","RNF17","13",24764169,24879921,"ring finger protein 17 [Source:HGNC Symbol;Acc:HGNC:10060]",0.244129647845035,-17.2723375748597,4.30004814823843,-4.01677771490431,5.89993265335581e-05,0.0123600080858423,1.71487806108781
"97","ENSG00000281948","CES1P1","CHR_HSCHR16_1_CTG3_1",55773402,55790834,"carboxylesterase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18546]",0.244129647845035,-17.2723375748597,4.30004814823843,-4.01677771490431,5.89993265335581e-05,0.0123600080858423,1.71487806108781
"75","ENSG00000239861","AP001486.1","11",103045237,103045712,"ribosomal protein L21 (RPL21) pseudogene",0.446204958947707,-17.2635148314745,4.31949797234547,-3.99664843970292,6.42456023105467e-05,0.0123600080858423,1.90744249790793
"49","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-17.259256959805,4.28474398753455,-4.02807192448761,5.62361413724039e-05,0.0116999588955132,1.99658529751156
"55","ENSG00000230914","AC004840.1","7",2383698,2388652,"kinesin family member pseudogene",0.293213307486367,-17.2301374548764,4.29681759880101,-4.00997646716126,6.0724799666554e-05,0.0124912994845334,1.71487806108781
"69","ENSG00000236146","AL353803.3","9",129380136,129380470,"novel pseudogene",0.191897615329435,-17.1797341963265,4.30145100408864,-3.99393929629717,6.49845075861811e-05,0.0123600080858423,1.90744249790793
"17","ENSG00000143001","TMEM61","1",54980628,54992288,"transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]",0.191897615329435,-17.1797341963265,4.30145100408864,-3.99393929629717,6.49845075861811e-05,0.0126160516432787,1.64274749534221
"33","ENSG00000188801","ZNF322P1","9",97198303,97199511,"zinc finger protein 322 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14003]",0.191897615329435,-17.1797340980996,4.30145100408843,-3.99393927346159,6.49845138482354e-05,0.0126160516432787,1.64274749534221
"20","ENSG00000151962","RBM46","4",154781213,154828813,"RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]",0.191897615329435,-17.1797340675639,4.30145100409637,-3.99393926635529,6.4984515796948e-05,0.0126160516432787,1.72051958930663
"58","ENSG00000231395","ARL4AP4","3",23878981,23879498,"ADP ribosylation factor like GTPase 4A pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:52373]",0.4240527115688,-17.172709023652,4.2815700914361,-4.01084383927299,6.05021192397536e-05,0.00747642714682014,4.78080062219426
"42","ENSG00000213860","RPL21P75","7",20002765,20003247,"ribosomal protein L21 pseudogene 75 [Source:HGNC Symbol;Acc:HGNC:36460]",0.428109163462592,-17.1606709335823,4.28279544816476,-4.00688548899432,6.15246729746262e-05,0.0117471962559812,1.99658529751156
"32","ENSG00000186652","PRG2","11",57386780,57390650,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]",0.633527278134628,-17.1322976982816,4.32794324795752,-3.95853104274573,7.54121408505623e-05,0.0217164621397486,0.688944220387752
"19","ENSG00000151631","AKR1C6P","10",4871901,4891975,"aldo-keto reductase family 1 member C6, pseudogene [Source:HGNC Symbol;Acc:HGNC:44680]",0.193398359780451,-17.1265831681561,4.30145099385907,-3.98158277116413,6.84578729606076e-05,0.0124912994845334,1.90744249790793
"60","ENSG00000232101","AC108059.2","2",128151154,128151304,"coiled-coil domain containing 72 (CCDC72) pseudogene",0.193398359780451,-17.1265830082647,4.30145099386156,-3.98158273399033,6.84578836694244e-05,0.0126160516432787,1.72051958930663
"98","ENSG00000282881","TMEM275","1",46532166,46543969,"transmembrane protein 275 [Source:HGNC Symbol;Acc:HGNC:53938]",0.193398359780451,-17.1265827995891,4.30145099386302,-3.98158268547614,6.8457897645123e-05,0.0129685028109571,1.64274749534221
"18","ENSG00000143107","FNDC7","1",108712908,108742742,"fibronectin type III domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26668]",0.315431475980045,-17.0975980385347,4.28826608278517,-3.98706556647016,6.68955432995522e-05,0.0126160516432787,1.72051958930663
"103","ENSG00000285171","AL590764.2","X",71103987,71111575,"novel protein, IL2RG-CXorf65 readthrough",0.325118930834596,-17.0423603236732,4.28864519249116,-3.97383312415587,7.07251238897058e-05,0.0083502567289593,4.78080062219426
"23","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,-17.0237033973901,4.28938245064806,-3.9688005425625,7.22353115334871e-05,0.0124912994845334,1.99658529751156
"71","ENSG00000237378","AL445989.1","13",63746741,63751080,"keratin-associated protein 21-1-like [Source:NCBI gene;Acc:112267897]",0.183097235883776,-16.8878951586659,4.30145726877165,-3.92608692902079,8.63389635355945e-05,0.0132236287687342,1.90744249790793
"74","ENSG00000239544","AL442663.1","14",72963645,72964008,"ribosomal protein S12 (RPS12) pseudogene",0.183097235883776,-16.8878950262012,4.30145726877314,-3.92608689822414,8.63389745840507e-05,0.0137987163692562,1.72051958930663
"65","ENSG00000233737","AP003072.1","11",93221486,93221630,"chromosome 14 open reading frame 2 (C14orf2) pseudogene",0.183097235883776,-16.8878948898608,4.30145726877581,-3.92608686652537,8.63389859561498e-05,0.0137987163692562,1.76773481188137
"47","ENSG00000225509","AIFM1P1","10",18735745,18738631,"apoptosis inducing factor, mitochondria associated 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44884]",0.183097235883776,-16.887894751078,4.3014572687757,-3.92608683426134,8.63389975310374e-05,0.0137987163692562,1.71487806108781
"87","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,-16.8231322970481,4.28765030537474,-3.92362508573977,8.72264434363932e-05,0.0129685028109571,1.99658529751156
"83","ENSG00000251135","AC008565.1","5",121040090,121044032,"serum response factor binding protein 1 (SRFBP1) pseudogene",0.313896566849007,-16.8216545569447,4.28856003249042,-3.92244819461606,8.76537441943549e-05,0.0138175684239035,1.71487806108781
"48","ENSG00000225991","RPL23AP34","2",28308161,28308570,"ribosomal protein L23a pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:36035]",0.497785403965885,-16.7778938388863,4.2905831113152,-3.91039945005128,9.21436123876733e-05,0.0133360189170033,1.99658529751156
"39","ENSG00000204006","C1orf185","1",51102221,51148086,"chromosome 1 open reading frame 185 [Source:HGNC Symbol;Acc:HGNC:28096]",0.528524432997159,-16.7302500876651,4.30435072578374,-3.88682315951817,0.000101564687987323,0.0100853446477149,4.78080062219426
"66","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,-16.6945864315038,4.28695847796676,-3.89427294836358,9.84936972506374e-05,0.0144942645603352,1.72051958930663
"67","ENSG00000235175","RPL26P37","Y",5793300,5793737,"ribosomal protein L26 pseudogene 37 [Source:HGNC Symbol;Acc:HGNC:36004]",0.252137250603656,-16.6486180191699,4.32794324799306,-3.84677364401444,0.000119683446029336,0.0158100820724992,1.76773481188137
"12","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,-16.621996919348,4.29181761030243,-3.87295044399073,0.00010752569731996,0.0103630460308818,4.78080062219426
"100","ENSG00000283909","AL593848.1","CHR_HG2030_PATCH",133391462,133391838,"",0.319170042490455,-16.6103516751907,4.28842862011567,-3.87329559300037,0.000107373466294177,0.0140166941723463,1.99658529751156
"24","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-16.433156775847,4.29215227657256,-3.82865185504777,0.00012884712022763,0.0155966320712248,1.99658529751156
"54","ENSG00000230201","ATP6V0CP1","17",4856757,4857374,"ATPase H+ transporting V0 subunit c pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31323]",0.318375233402001,-16.3088121173437,4.31282334485396,-3.78147000544396,0.000155905009168695,0.0191190613566386,1.72051958930663
"29","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-16.1691683401489,4.29382791915315,-3.76567683768236,0.000166098514249209,0.019960869610066,1.71487806108781
"91","ENSG00000274439","CXADRP2","CHR_HSCHR15_1_CTG1",21372682,21387280,"CXADR pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33973]",0.315488880792824,-16.1187402439551,4.29463934279425,-3.75322325284425,0.000174575246210329,0.0188820706176541,1.99658529751156
"81","ENSG00000249141","AL159163.1","6",166858094,166956124,"novel protein",0.84205720617122,-16.0874180724484,4.30908448523846,-3.73337262881679,0.000188932757837697,0.0428855462372492,0.688944220387752
"14","ENSG00000134538","SLCO1B1","12",21131202,21239246,"solute carrier organic anion transporter family member 1B1 [Source:HGNC Symbol;Acc:HGNC:10959]",0.316107830532481,-15.801816013641,4.31293573006704,-3.66381903247035,0.000248482376220461,0.0138175684239035,4.78080062219426
"92","ENSG00000275400","AC006001.4","7",66553805,66554199,"translocase of outer mitochondrial membrane 20 homolog (yeast) (TOMM20) pseudogene",1.88031747073459,-15.7633809623055,3.18159655712569,-4.95455054695761,7.24976692220812e-07,0.00469184580302445,0.114107575448986
"52","ENSG00000227560","RPS15AP30","10",112987476,112987865,"ribosomal protein S15a pseudogene 30 [Source:HGNC Symbol;Acc:HGNC:35495]",0.325027443055179,-15.7276344737773,4.31139664644455,-3.64792102502267,0.00026437086852161,0.02553248621362,1.90744249790793
"5","ENSG00000105675","ATP4A","19",35550043,35563658,"ATPase H+/K+ transporting subunit alpha [Source:HGNC Symbol;Acc:HGNC:819]",0.406668930529013,-15.7157307872132,4.31696928715801,-3.64045462031984,0.000272157073629459,0.0259807677657415,1.90744249790793
"44","ENSG00000214676","RPL9P16","4",168755816,168756382,"ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]",0.383995841825681,-15.4837541190392,4.30720821362429,-3.59484690572003,0.000324582387323554,0.0309590038769905,1.72051958930663
"26","ENSG00000168004","HRASLS5","11",63461404,63491194,"HRAS like suppressor family member 5 [Source:HGNC Symbol;Acc:HGNC:24978]",0.403378173849709,-15.2114078524181,4.31565447143174,-3.52470475871336,0.000423955020789253,0.0188820706176541,4.78080062219426
"30","ENSG00000180921","FAM83H","8",143723933,143738234,"family with sequence similarity 83 member H [Source:HGNC Symbol;Acc:HGNC:24797]",74.7177580723219,-6.34696440917253,0.818878325378065,-7.75080279019745,9.13134059868152e-15,2.18861720328943e-10,0.554589193238297
"11","ENSG00000129991","TNNI3","19",55151767,55157773,"troponin I3, cardiac type [Source:NCBI gene;Acc:7137]",8.38726163266104,-5.56291930009345,1.17683908407196,-4.72700080697973,2.27860359961294e-06,0.00376648327448419,0.554589193238297
"22","ENSG00000156466","GDF6","8",96142333,96160806,"growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]",97.9713725369736,-2.34817602472608,0.475982882391185,-4.93332031801144,8.0843412280975e-07,0.00125267407622597,0.714878061087807
"38","ENSG00000203685","STUM","1",226548764,226609230,"stum, mechanosensory transduction mediator homolog [Source:HGNC Symbol;Acc:HGNC:30491]",234.48080225859,-2.30732659234488,0.333432303347436,-6.91992518175617,4.51882239946572e-12,4.96117223409839e-08,0.605365465162229
"35","ENSG00000197616","MYH6","14",23381982,23408273,"myosin heavy chain 6 [Source:HGNC Symbol;Acc:HGNC:7576]",99.9114896335996,-1.4140948586447,0.309163927229589,-4.57393225437512,4.78654664337502e-06,0.00532993362719248,0.605365465162229
"9","ENSG00000118194","TNNT2","1",201359008,201377762,"troponin T2, cardiac type [Source:HGNC Symbol;Acc:HGNC:11949]",26.7638296359486,-1.40329325930417,0.351701260889688,-3.99001486589584,6.60691541897147e-05,0.0232876197259885,0.554589193238297
"4","ENSG00000104267","CA2","8",85463968,85481493,"carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]",706.417691813035,-0.827517689546487,0.189401286582072,-4.36912390871171,1.24745974833251e-05,0.00878024713659379,0.714878061087807
"84","ENSG00000251705","RNA5-8SP6","Y",10200155,10200306,"RNA, 5.8S ribosomal pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:41960]",1436.35408765617,-0.722815485909546,0.182249878158763,-3.96606841777902,7.30678964580554e-05,0.0137987163692562,1.46756033530133
"16","ENSG00000135454","B4GALNT1","12",57623409,57633239,"beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]",237.001173394692,-0.585238232560056,0.150996124802329,-3.87584935259894,0.000106253410571713,0.0158100820724992,1.56537844953773
"41","ENSG00000213190","MLLT11","1",151057758,151068497,"MLLT11, transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]",910.555039154011,-0.541997922197044,0.1353047032404,-4.00575818295142,6.181886815595e-05,0.0126160516432787,1.60820094885364
"28","ENSG00000176692","FOXC2","16",86566829,86569728,"forkhead box C2 [Source:HGNC Symbol;Acc:HGNC:3801]",773.632478780903,-0.48366324963064,0.121680208289317,-3.97487197326817,7.04171255915468e-05,0.0201437181630093,0.714878061087807
"10","ENSG00000124208","TMEM189-UBE2V1","20",50081124,50153637,"TMEM189-UBE2V1 readthrough [Source:HGNC Symbol;Acc:HGNC:33521]",338.053803307932,-0.464234929178407,0.118706380968859,-3.91078327373313,9.19972940124865e-05,0.0282516517887813,0.554589193238297
"31","ENSG00000183153","GJD3","17",40362931,40363815,"gap junction protein delta 3 [Source:HGNC Symbol;Acc:HGNC:19147]",764.743970733163,-0.458156586408121,0.108400023093476,-4.22653587456382,2.3731645144823e-05,0.0083502567289593,1.60820094885364
"2","ENSG00000033627","ATP6V0A1","17",42458844,42522611,"ATPase H+ transporting V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]",475.028476835386,-0.359843146123128,0.0931177799392569,-3.86438708437704,0.000111368493172018,0.0169533716086681,1.46756033530133
"45","ENSG00000221869","CEBPD","8",47736909,47739086,"CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]",2381.08924094801,-0.328484895690804,0.0926055658515686,-3.54713987944646,0.00038943776230961,0.040144720806878,1.54429339066073
"8","ENSG00000116199","FAM20B","1",179025804,179076567,"FAM20B, glycosaminoglycan xylosylkinase [Source:HGNC Symbol;Acc:HGNC:23017]",1633.15219001016,-0.29331764298891,0.073432555699237,-3.9943815137018,6.48633481897475e-05,0.0129685028109571,1.54429339066073
"77","ENSG00000240682","ISY1","3",129127415,129161293,"ISY1 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:29201]",948.244280464563,-0.265837252386517,0.0678437022264298,-3.91837773680568,8.91469276869125e-05,0.0141699850421124,1.60820094885364
"6","ENSG00000106588","PSMA2","7",42916861,42932185,"proteasome subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]",4337.37896588667,-0.193962631887487,0.0460865267114732,-4.20866239501621,2.56886871877311e-05,0.00878024713659379,1.46756033530133
