"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"60","ENSG00000282835","AC011455.3","CHR_HG26_PATCH",38915440,38949891,"novel protein",0.376143103451881,16.300298948237,4.29862572111545,3.79197911280522,0.000149451486612165,0.0364510804732515
"39","ENSG00000254899","BX248516.1","CHR_HSCHR6_MHC_SSTO_CTG1",31520968,31537331,"ATPase H+ transporting lysosomal 13kDa V1 subunit G isoform 2 (ATP6V1G2) and HLA-B associated transcript 1 (BAT1) readthrough",0.344103628795342,16.2061308918987,4.29862410665316,3.77007397944283,0.000163199163765744,0.0370824766556606
"55","ENSG00000277219","AC146335.2","CHR_HSCHR5_2_CTG1_1",70249980,70275822,"NLR family, apoptosis inhibitory protein (NAIP) pseudogene",2.02006104017162,16.1576359883827,4.26964121938283,3.78430766384587,0.000154137053958734,0.03699640260472
"64","ENSG00000285447","ZNF883","9",112997120,113050043,"zinc finger protein 883 [Source:NCBI gene;Acc:169834]",0.954426132193175,16.1561773734207,4.2725026152583,3.78143182773546,0.000155928924750575,0.0370122362901254
"46","ENSG00000269307","AC010463.1","19",17267418,17282966,"novel transcript",0.835607725376223,16.0880055698694,4.2735239609053,3.76457596050574,0.000166831949093706,0.0375866725987812
"48","ENSG00000273944","RDH13","CHR_HSCHR19LRC_LRC_J_CTG3_1",55077480,55096373,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"50","ENSG00000274418","RDH13","CHR_HSCHR19LRC_PGF1_CTG3_1",54972739,54991632,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"51","ENSG00000274504","RDH13","CHR_HSCHR19LRC_LRC_T_CTG3_1",54988322,55007215,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"52","ENSG00000275474","RDH13","CHR_HSCHR19LRC_LRC_S_CTG3_1",55052029,55070922,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"53","ENSG00000276341","RDH13","CHR_HSCHR19LRC_LRC_I_CTG3_1",55049943,55068836,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"54","ENSG00000276826","RDH13","CHR_HSCHR19LRC_COX2_CTG3_1",54715159,54734052,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"57","ENSG00000278149","RDH13","CHR_HSCHR19LRC_COX1_CTG3_1",54973355,54992248,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"58","ENSG00000278284","RDH13","CHR_HSCHR19LRC_PGF2_CTG3_1",54782118,54801011,"retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978]",0.250762068967921,15.9819228410294,4.30004375453561,3.71668842303569,0.000201851117902941,0.0405886579253155
"1","ENSG00000008196","TFAP2B","6",50818723,50847619,"transcription factor AP-2 beta [Source:HGNC Symbol;Acc:HGNC:11743]",0.245732398459492,15.9438784325164,4.30004091830319,3.70784342182676,0.000209031832565715,0.0411637871759965
"23","ENSG00000227348","MTND5P25","2",201212283,201213081,"MT-ND5 pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:42287]",0.245732398459492,15.9438784325164,4.30004091830319,3.70784342182676,0.000209031832565715,0.0411637871759965
"19","ENSG00000220868","MRPL35P1","6",13949095,13949666,"mitochondrial ribosomal protein L35 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29705]",0.229402419196894,15.8216133634967,4.30004023534495,3.67941053980102,0.000233773676537563,0.0447698928529328
"26","ENSG00000230635","CYP4F60P","9",42950566,42951630,"cytochrome P450 family 4 subfamily F member 60, pseudogene [Source:HGNC Symbol;Acc:HGNC:42468]",0.229402419196894,15.8216133634967,4.30004023534495,3.67941053980102,0.000233773676537563,0.0447698928529328
"20","ENSG00000221930","FAM45BP","X",130494965,130496588,"family with sequence similarity 45 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:30886]",0.472981028140983,15.745215462627,4.2796649997126,3.679076624849,0.000234079936300833,0.0447698928529328
"14","ENSG00000187902","SHISA7","19",55428740,55442863,"shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409]",0.188071551725941,15.6692017098223,4.30144003459101,3.64278046045391,0.00026970885943993,0.0501413346932067
"21","ENSG00000224442","AC017035.1","2",197028711,197030143,"ribosomal protein L4 (RPL4) pseudogene",0.188071551725941,15.6692017098223,4.30144003459101,3.64278046045391,0.00026970885943993,0.0501413346932067
"41","ENSG00000260240","APOOP5","16",59709993,59755026,"apolipoprotein O pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:48743]",0.188071551725941,15.6692015812145,4.30144003458151,3.64278043056317,0.000269708890770305,0.0501413346932067
"36","ENSG00000249435","AC022137.2","19",53426019,53426499,"FSHD region gene 2 (FRG2) pseudogene",0.188835922193204,15.5955940427876,4.30143992727043,3.62566821959179,0.000288215204274744,0.0528427669354764
"44","ENSG00000266953","AC092073.1","19",34396315,34409364,"novel protein, readthrough between GPI and PDCD2",0.305635222992748,15.5814746563723,4.28968184498415,3.63231475420291,0.00028089021032972,0.0518574044556639
"29","ENSG00000233494","AC009963.2","2",107902997,107903134,"pseudogene similar to part of plasminogen (PLG)",0.653575675103002,15.4582392303084,4.28012812053867,3.61163002484207,0.000304278458418796,0.0548475576367057
"24","ENSG00000229376","CICP3","1",722092,724903,"capicua transcriptional repressor pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37742]",0.311713998904542,15.4153943136942,4.28904865924694,3.59412903382652,0.000325478515477501,0.0573036181057574
"65","ENSG00000285558","AC112504.2","3",141738474,141807919,"novel protein",0.357482225638238,15.3336410268898,4.28665254233745,3.57706645813859,0.000347471854944858,0.0607732846296647
"40","ENSG00000256407","AL357673.1","1",54132686,54200073,"novel transcript",0.829947019734747,15.2216766039717,4.31043834711151,3.5313523540296,0.000413440602994337,0.0702841860189372
"59","ENSG00000278695","GSTT2B","CHR_HSCHR22_1_CTG7",23957418,23961206,"glutathione S-transferase theta 2B (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:33437]",0.564913398537322,15.0191148338572,4.28344150173669,3.50631958619438,0.000454349332510683,0.0736516890536372
"22","ENSG00000226896","OR2I1P","CHR_HSCHR6_MHC_APD_CTG1",29553320,29554267,"olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]",0.487697386067072,14.8484834748465,4.28425053076259,3.46582987344661,0.000528597641367781,0.0836474303319194
"10","ENSG00000170074","FAM153A","5",177707981,177783398,"family with sequence similarity 153 member A [Source:HGNC Symbol;Acc:HGNC:29940]",0.392068229106916,14.7936063517139,4.30577866672217,3.43575633974139,0.000590902156900535,0.0902823783977053
"13","ENSG00000186652","PRG2","11",57386780,57390650,"proteoglycan 2, pro eosinophil major basic protein [Source:HGNC Symbol;Acc:HGNC:9362]",0.633527278134628,14.7582780823326,4.28910420144501,3.44087655351449,0.00057983300706321,0.089270674442186
"16","ENSG00000198088","NUP62CL","X",107123427,107206433,"nucleoporin 62 C-terminal like [Source:HGNC Symbol;Acc:HGNC:25960]",0.32838054083556,14.6743200399269,4.29378470822935,3.41757238359028,0.000631822906820896,0.0943652358305254
"34","ENSG00000240925","RPS20P31","12",120247460,120247791,"ribosomal protein S20 pseudogene 31 [Source:HGNC Symbol;Acc:HGNC:35767]",0.459238873465425,14.6559493784199,4.29469776380319,3.41256828406972,0.000643538021249473,0.0955779793012136
"18","ENSG00000214694","ARHGEF33","2",38889841,38975449,"Rho guanine nucleotide exchange factor 33 [Source:HGNC Symbol;Acc:HGNC:37252]",17.0232592094272,2.17201855850358,0.578071615030858,3.75735203394762,0.00017172084290514,0.0383630135179256
"6","ENSG00000143546","S100A8","1",153390032,153391073,"S100 calcium binding protein A8 [Source:HGNC Symbol;Acc:HGNC:10498]",17.9691199582043,2.03303831820021,0.476223608279746,4.26908343654806,1.96277843015553e-05,0.0153471954604955
"12","ENSG00000183160","TMEM119","12",108589851,108598320,"transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]",316.270796981055,1.07896076184697,0.230841533885247,4.67403219727058,2.95342999443717e-06,0.00327153901675468
"30","ENSG00000234539","ATF6B","CHR_HSCHR6_MHC_COX_CTG1",32063716,32076703,"activating transcription factor 6 beta [Source:HGNC Symbol;Acc:HGNC:2349]",648.911335653073,0.997010500884188,0.235716637465235,4.2296993186628,2.3400386863901e-05,0.0168134941831569
"11","ENSG00000176971","FIBIN","11",26994184,26996121,"fin bud initiation factor homolog [Source:HGNC Symbol;Acc:HGNC:33747]",332.057446520439,0.600217949181321,0.170941827388002,3.51124097801384,0.000446019884504971,0.0727450222672678
"15","ENSG00000196549","MME","3",155024124,155183729,"membrane metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:7154]",2213.67580153987,0.575459281804303,0.126875205209173,4.53563232355424,5.74311566356988e-06,0.0058723357660002
"9","ENSG00000154237","LRRK1","15",100919327,101078257,"leucine rich repeat kinase 1 [Source:HGNC Symbol;Acc:HGNC:18608]",1052.60561940251,0.412266094302719,0.117257585109992,3.51590128618117,0.000438263900158755,0.0723679862467112
"4","ENSG00000126070","AGO3","1",35930718,36072500,"argonaute RISC catalytic component 3 [Source:HGNC Symbol;Acc:HGNC:18421]",591.13549712711,0.326868413818442,0.0854996916288953,3.82303617230795,0.000131818432832676,0.0346969607609573
"3","ENSG00000122870","BICC1","10",58513140,58831437,"BicC family RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19351]",2167.23752669992,0.284876390780446,0.0835215617973344,3.41081254528861,0.000647696042400906,0.0956611071512672
"2","ENSG00000100099","HPS4","22",26443423,26483837,"HPS4, biogenesis of lysosomal organelles complex 3 subunit 2 [Source:HGNC Symbol;Acc:HGNC:15844]",572.80649160992,0.278869736330913,0.0723867389854236,3.8524975739972,0.000116919135464082,0.0320442805805425
"5","ENSG00000131653","TRAF7","16",2155698,2178129,"TNF receptor associated factor 7 [Source:HGNC Symbol;Acc:HGNC:20456]",2158.48224066567,0.237960899289429,0.0675697157834306,3.52170934168383,0.000428773978671288,0.0712434763936012
