"","ensembl_gene_id","external_gene_name","chromosome_name","start_position","end_position","description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"7","ENSG00000114547","ROPN1B","3",125969160,125983454,"rhophilin associated tail protein 1B [Source:HGNC Symbol;Acc:HGNC:31927]",0.296193880441776,-19.1091872607289,4.2837382575534,-4.46086714729458,8.16286839606022e-06,0.00742685899253967
"67","ENSG00000232230","TPM4P1","10",100114417,100115223,"tropomyosin 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:45234]",0.303164340671442,-19.0848017007189,4.28369854886436,-4.45521585681571,8.38088282024412e-06,0.00742685899253967
"62","ENSG00000227315","NEU1","CHR_HSCHR6_MHC_COX_CTG1",31845195,31850443,"neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]",0.975943990979198,-18.7016698588299,4.27336445830231,-4.37633392642096,1.20692069959409e-05,0.0103503183221642
"43","ENSG00000196166","C8orf86","8",38510834,38560939,"chromosome 8 open reading frame 86 [Source:HGNC Symbol;Acc:HGNC:33774]",0.434364624621851,-18.6175217409792,4.27305368420805,-4.35695947602626,1.3188167340836e-05,0.0109564821486289
"109","ENSG00000281703","AC245690.2","CHR_HSCHR5_1_CTG1_1",69930714,69941207,"glucuronidase, beta (GUSB) pseudogene",0.855029407916014,-18.5228661960959,4.263368550521,-4.3446551656512,1.39494614579067e-05,0.0112377706926803
"30","ENSG00000169862","CTNND2","5",10971836,11904446,"catenin delta 2 [Source:HGNC Symbol;Acc:HGNC:2516]",0.348359808038885,-18.3218455763127,4.30285765336764,-4.25806453577964,2.06204426942381e-05,0.0156626991150377
"110","ENSG00000281887","GIMAP1-GIMAP5","7",150716668,150743646,"GIMAP1-GIMAP5 readthrough [Source:HGNC Symbol;Acc:HGNC:51257]",0.386796719560902,-18.0581632595233,4.29862724189476,-4.20091397633343,2.65839594451733e-05,0.0176923926887068
"80","ENSG00000237669","AL671277.2","6",30006121,30007116,"HLA complex group 4 pseudogene 3",0.427226883728811,-18.0256351061129,4.29822389469348,-4.193740379222,2.74392013302566e-05,0.0176923926887068
"74","ENSG00000235324","BX649210.2","CHR_HSCHR6_MHC_SSTO_CTG1",32621929,32622868,"protein kinase interferon-inducible double stranded RNA dependent activator (PRKRA) pseudogene",0.621567008739871,-17.9594095412824,4.28121634539442,-4.19493155504803,2.72953998136218e-05,0.0176923926887068
"97","ENSG00000262113","AC010614.1","CHR_HSCHR19_1_CTG3_1",34303449,34303913,"ribosomal protein L29 (RPL29) pseudogene",0.68637032181742,-17.9490292578715,4.30031679403394,-4.17388534788255,2.99448493930987e-05,0.0185135772352448
"96","ENSG00000260873","SNTB2","CHR_HSCHR16_2_CTG3_1",69187122,69187739,"syntrophin beta 2 [Source:HGNC Symbol;Acc:HGNC:11169]",0.298044678674681,-17.535608214185,4.29919855279205,-4.07880864278686,4.52670766385133e-05,0.023222367355002
"115","ENSG00000285779","AL358472.7","1",153959151,153975887,"novel protein",0.364352841402064,-17.5261310505099,4.2986283231315,-4.07714501767912,4.55920595220696e-05,0.023222367355002
"31","ENSG00000169885","CALML6","1",1915108,1917296,"calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]",0.364352841402064,-17.526130946203,4.29862832311447,-4.0771449934301,4.55920642751102e-05,0.023222367355002
"98","ENSG00000262248","AC027796.2","17",3619256,3619913,"pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor pseudogene",0.519863808331106,-17.5046734677479,4.30704637919454,-4.0641943286948,4.81986575410412e-05,0.023222367355002
"63","ENSG00000227507","LTB","6",31580525,31582522,"lymphotoxin beta [Source:HGNC Symbol;Acc:HGNC:6711]",0.285016794577989,-17.4956703709978,4.29862627385947,-4.0700608185902,4.70008661615497e-05,0.023222367355002
"87","ENSG00000250090","AL390198.2","20",25835985,25836832,"novel zinc finger pseudogene",0.318978897999787,-17.4505630806012,4.29919617126253,-4.05902926627247,4.92771380814058e-05,0.023222367355002
"102","ENSG00000268400","AC008763.2","19",7629796,7643048,"novel transcript",0.257864479707268,-17.4369722407742,4.30004458414992,-4.05506777884287,5.01197677210124e-05,0.023222367355002
"78","ENSG00000237165","CDSN","CHR_HSCHR6_MHC_MCF_CTG1",31193614,31198966,"corneodesmosin [Source:HGNC Symbol;Acc:HGNC:1802]",0.319829358882392,-17.4231965026102,4.29919476433331,-4.05266508211151,5.06374688705127e-05,0.023222367355002
"65","ENSG00000229767","DDR1","CHR_HSCHR6_MHC_APD_CTG1",30949136,30953340,"discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]",0.319829358882392,-17.4231963626143,4.29919476433458,-4.05266504954701,5.06374759213017e-05,0.023222367355002
"52","ENSG00000214067","AL360182.1","10",110257064,110257843,"ribosomal protein L21 (RPL21) pseudogene",0.242901894268043,-17.3517259792087,4.30003753157904,-4.03524989067639,5.45442147051123e-05,0.023222367355002
"14","ENSG00000132972","RNF17","13",24764169,24879921,"ring finger protein 17 [Source:HGNC Symbol;Acc:HGNC:10060]",0.244129647845035,-17.2749581504914,4.30004814823843,-4.0173871442738,5.88470022645795e-05,0.023222367355002
"111","ENSG00000281948","CES1P1","CHR_HSCHR16_1_CTG3_1",55773402,55790834,"carboxylesterase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18546]",0.244129647845035,-17.2749581504914,4.30004814823843,-4.0173871442738,5.88470022645795e-05,0.023222367355002
"113","ENSG00000284787","AC275440.1","CHR_HG708_PATCH",143711804,143712471,"",0.244129647845035,-17.2749581504914,4.30004814823843,-4.0173871442738,5.88470022645795e-05,0.023222367355002
"59","ENSG00000226668","AL136981.1","9",92882567,92899608,"pseudogene similar to family with sequence similarity 75, member A1",0.472203412630603,-17.2445223922667,4.28474398753455,-4.02463308016432,5.70642173631776e-05,0.023222367355002
"42","ENSG00000188801","ZNF322P1","9",97198303,97199511,"zinc finger protein 322 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:14003]",0.191897615329435,-17.1983832892035,4.30145100408843,-3.99827483164562,6.38058396730126e-05,0.023222367355002
"17","ENSG00000143001","TMEM61","1",54980628,54992288,"transmembrane protein 61 [Source:HGNC Symbol;Acc:HGNC:27296]",0.191897615329435,-17.1983832819282,4.30145100408864,-3.99827482995405,6.38058401289127e-05,0.023222367355002
"76","ENSG00000236146","AL353803.3","9",129380136,129380470,"novel pseudogene",0.191897615329435,-17.1983832819282,4.30145100408864,-3.99827482995405,6.38058401289127e-05,0.023222367355002
"21","ENSG00000151962","RBM46","4",154781213,154828813,"RNA binding motif protein 46 [Source:HGNC Symbol;Acc:HGNC:28401]",0.191897615329435,-17.1983831648864,4.30145100409637,-3.99827480273703,6.38058474642662e-05,0.023222367355002
"20","ENSG00000151631","AKR1C6P","10",4871901,4891975,"aldo-keto reductase family 1 member C6, pseudogene [Source:HGNC Symbol;Acc:HGNC:44680]",0.193398359780451,-17.1579557951893,4.30145099385907,-3.98887626981795,6.63870354870964e-05,0.023222367355002
"66","ENSG00000232101","AC108059.2","2",128151154,128151304,"coiled-coil domain containing 72 (CCDC72) pseudogene",0.193398359780451,-17.1579556881433,4.30145099386156,-3.98887624492963,6.63870424513877e-05,0.023222367355002
"112","ENSG00000282881","TMEM275","1",46532166,46543969,"transmembrane protein 275 [Source:HGNC Symbol;Acc:HGNC:53938]",0.193398359780451,-17.1579554595131,4.30145099386302,-3.9888761917764,6.63870573248128e-05,0.023222367355002
"38","ENSG00000180828","BHLHE22","8",64580367,64583628,"basic helix-loop-helix family member e22 [Source:HGNC Symbol;Acc:HGNC:11963]",0.303905117161802,-17.1028395836186,4.32088205993343,-3.95818246052339,7.55222579179096e-05,0.0254146737562991
"26","ENSG00000166930","MS4A5","11",60429572,60455214,"membrane spanning 4-domains A5 [Source:HGNC Symbol;Acc:HGNC:13374]",0.311839284087528,-17.0633732105123,4.28938245064806,-3.97804891656008,6.94830792016075e-05,0.023883546696779
"104","ENSG00000275156","NCR1","CHR_HSCHR19_4_CTG3_1",54914255,54924255,"natural cytotoxicity triggering receptor 1 [Source:HGNC Symbol;Acc:HGNC:6731]",0.500557059528162,-17.0386381685185,4.28533463152678,-3.97603446021857,7.00739756384715e-05,0.023883546696779
"79","ENSG00000237378","AL445989.1","13",63746741,63751080,"keratin-associated protein 21-1-like [Source:NCBI gene;Acc:112267897]",0.183097235883776,-16.8894200622489,4.30145726877165,-3.92644143761818,8.6211870245937e-05,0.0266376184207485
"81","ENSG00000239544","AL442663.1","14",72963645,72964008,"ribosomal protein S12 (RPS12) pseudogene",0.183097235883776,-16.889419937788,4.30145726877314,-3.92644140868223,8.62118806124175e-05,0.0266376184207485
"71","ENSG00000233737","AP003072.1","11",93221486,93221630,"chromosome 14 open reading frame 2 (C14orf2) pseudogene",0.183097235883776,-16.8894198373285,4.30145726877581,-3.92644138532502,8.62118889802793e-05,0.0266376184207485
"57","ENSG00000225509","AIFM1P1","10",18735745,18738631,"apoptosis inducing factor, mitochondria associated 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44884]",0.183097235883776,-16.8894197237109,4.3014572687757,-3.92644135891139,8.62118984431266e-05,0.0266376184207485
"70","ENSG00000233701","PRR23C","3",139042102,139044892,"proline rich 23C [Source:HGNC Symbol;Acc:HGNC:37173]",0.372043280814091,-16.8775456502408,4.29651503239297,-3.92819425115352,8.5586070417077e-05,0.0266376184207485
"95","ENSG00000260836","AC245033.1","15",82536788,82573194,"novel protein",0.358269168077045,-16.8371335309147,4.28765030537474,-3.92689056516775,8.6051109368687e-05,0.0266376184207485
"41","ENSG00000184961","RPL7AP49","9",39983821,39984401,"ribosomal protein L7a pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:35507]",0.781517528821994,-16.8367230971215,4.32794324795395,-3.89023657024179,0.000100146541781126,0.0286279119704435
"47","ENSG00000204352","C9orf129","9",93318199,93346414,"chromosome 9 open reading frame 129 [Source:HGNC Symbol;Acc:HGNC:31116]",0.437272936716819,-16.7876782824943,4.29187987249386,-3.91149770758602,9.17255271225713e-05,0.0277104902108359
"46","ENSG00000204006","C1orf185","1",51102221,51148086,"chromosome 1 open reading frame 185 [Source:HGNC Symbol;Acc:HGNC:28096]",0.528524432997159,-16.7773069993104,4.30435072578374,-3.89775556596995,9.70883397173159e-05,0.028363664960273
"73","ENSG00000234981","AC244034.1","1",206528915,206529706,"ribosomal protein L7a (RPL7A) pseudogene",0.38480961526917,-16.7105693703485,4.28695847796676,-3.8980012184009,9.69899286139826e-05,0.028363664960273
"51","ENSG00000213253","RPL12P42","19",13157959,13158788,"ribosomal protein L12 pseudogene 42 [Source:HGNC Symbol;Acc:HGNC:36165]",0.308696691605473,-16.6442159398226,4.28948988745772,-3.88023200345793,0.000104356874367146,0.0295141223941551
"13","ENSG00000132911","NMUR2","5",152391532,152433368,"neuromedin U receptor 2 [Source:HGNC Symbol;Acc:HGNC:16454]",0.396577132638659,-16.6275400086659,4.29181761030243,-3.87424199219272,0.000106957091176532,0.0299310975676641
"19","ENSG00000145708","CRHBP","5",76953045,76981158,"corticotropin releasing hormone binding protein [Source:HGNC Symbol;Acc:HGNC:2356]",0.249951724148888,-16.4826768008709,4.31974132467265,-3.81566292100141,0.000135817807387884,0.0353991804843813
"88","ENSG00000250349","AF241726.2","X",37349330,38687674,"novel proline rich Gla (G-carboxyglutamic acid) 1 (PRRG1) and tetraspanin 7 (TSPAN7) protein",0.310867741477797,-16.4815682112546,4.2946000209127,-3.83774231150679,0.000124170684339651,0.0330107764316962
"28","ENSG00000167664","TMIGD2","19",4292232,4302431,"transmembrane and immunoglobulin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28324]",0.403529172187652,-16.4724501058354,4.29215227657256,-3.83780654655368,0.000124138216287077,0.0330107764316962
"16","ENSG00000135925","WNT10A","2",218880852,218899581,"Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]",0.653845804100093,-16.3190763019475,4.31291446929099,-3.78376998156196,0.000154470592030239,0.03699640260472
"40","ENSG00000184414","IRS3P","7",100570131,100571136,"insulin receptor substrate 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:6127]",0.296024306716124,-16.2998183062026,4.29527886464396,-3.79482190094163,0.000147749476381585,0.0364510804732515
"68","ENSG00000232344","AC087163.2","17",18010643,18011822,"ribosomal protein S2 (RPS2) pseudogene",0.446796233731938,-16.2411889465376,4.30496544021775,-3.77266418791879,0.000161513610925106,0.0370824766556606
"36","ENSG00000176635","HORMAD2","22",30080174,30177075,"HORMA domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28383]",0.350903053244723,-16.2256414407755,4.32794324796883,-3.7490420994754,0.000177511288176854,0.0390011371585262
"54","ENSG00000220793","RPL21P119","16",9156402,9156881,"ribosomal protein L21 pseudogene 119 [Source:HGNC Symbol;Acc:HGNC:35614]",1.33123433928356,-16.2202968160606,4.30067532899028,-3.77156971295223,0.000162223821483651,0.0370824766556606
"37","ENSG00000180284","AL049610.1","X",103651735,103652106,"novel pseudogene",0.334640476068692,-16.2066345736669,4.29382791915315,-3.77440243969145,0.00016039166048203,0.0370824766556606
"82","ENSG00000240366","RPL36AP45","15",75186651,75186968,"ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]",0.31707273075087,-16.1453362902003,4.32794324796474,-3.73048706167596,0.000191109957929243,0.0405886579253155
"77","ENSG00000236516","KLF2P4","2",131299220,131300444,"Kruppel like factor 2 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49283]",0.431902361733136,-16.1421644362808,4.27443156045539,-3.77644704517412,0.000159081361823388,0.0370824766556606
"86","ENSG00000249055","TBCAP3","4",98909537,98909848,"tubulin folding cofactor A pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:42632]",0.439304690580961,-16.040083574555,4.31744265294245,-3.71518161651164,0.000203057795902462,0.0405886579253155
"84","ENSG00000242931","RPL7P49","17",76430417,76431124,"ribosomal protein L7 pseudogene 49 [Source:HGNC Symbol;Acc:HGNC:36912]",0.501061666646065,-15.9357169888946,4.31263021599822,-3.69512714764626,0.000219776777949339,0.0429615120719351
"56","ENSG00000224464","PGAM1P6","2",23872268,23873014,"phosphoglycerate mutase 1 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42453]",0.259286882438742,-15.6821848883113,4.32794324799011,-3.62347285759676,0.000290673719301638,0.0529284988194114
"53","ENSG00000214676","RPL9P16","4",168755816,168756382,"ribosomal protein L9 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:36851]",0.383995841825681,-15.4830404086702,4.30720821362429,-3.59468120433445,0.000324789029136187,0.0573036181057574
"10","ENSG00000125823","CSTL1","20",23439685,23444930,"cystatin like 1 [Source:HGNC Symbol;Acc:HGNC:15958]",0.31037109180883,-15.3730599019997,4.32457431555275,-3.55481459682924,0.000378245706599457,0.0652965072074453
"58","ENSG00000226268","AC135977.1","11",49433480,49434438,"solute carrier family 25, member 33 (SLC25A33) pseudogene",0.52936178607373,-15.2581803009339,4.31507260684824,-3.53601936540265,0.000406204915510896,0.0696706947023043
"29","ENSG00000168004","HRASLS5","11",63461404,63491194,"HRAS like suppressor family member 5 [Source:HGNC Symbol;Acc:HGNC:24978]",0.403378173849709,-15.2283578796294,4.31565447143174,-3.52863232690112,0.000417713048372845,0.0702841860189372
"90","ENSG00000254274","TDGF1P5","8",54073114,54073566,"teratocarcinoma-derived growth factor 1 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:11705]",0.531175866860975,-15.1240497008493,4.32794324795598,-3.49451201976647,0.000474929223761996,0.0765211722043192
"55","ENSG00000222383","RNA5SP203","6",10752791,10752926,"RNA, 5S ribosomal pseudogene 203 [Source:HGNC Symbol;Acc:HGNC:43103]",0.59884613275994,-14.8897197780021,4.32794324797332,-3.44036853648084,0.000580922575832168,0.089270674442186
"34","ENSG00000173809","AC008736.1","19",32719753,32829580,"tudor domain containing 12 [Source:NCBI gene;Acc:91646]",39.0163653575936,-4.12008143045286,0.983419179379772,-4.18954756714359,2.79511187859954e-05,0.0176923926887068
"8","ENSG00000115896","PLCL1","2",197804593,198572581,"phospholipase C like 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:9063]",19.5916477867094,-3.19872576168976,0.932979570128587,-3.42850568662388,0.000606913820679626,0.0921681555689704
"103","ENSG00000272693","AC073107.1","7",65647010,65770810,"nuclear protein 2, transcriptional regulator (NUPR2) pseudogene",11.4956308885942,-3.06419582231681,0.82474829627395,-3.71531027849374,0.000202954497038197,0.0405886579253155
"25","ENSG00000156466","GDF6","8",96142333,96160806,"growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]",97.9713725369736,-1.94135193865128,0.472004620176219,-4.11299350825527,3.90561372761533e-05,0.0225719002062291
"6","ENSG00000112246","SIM1","6",100385015,100464929,"SIM bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10882]",35.4837337584325,-1.80455555029565,0.426522134922149,-4.23086025916339,2.32799269466268e-05,0.0168134941831569
"61","ENSG00000227222","DHX16","CHR_HSCHR6_MHC_APD_CTG1",30723385,30736950,"DEAH-box helicase 16 [Source:HGNC Symbol;Acc:HGNC:2739]",57.4412933130394,-1.70420143252929,0.497724025972542,-3.42398868368734,0.000617091905643985,0.0926858096697477
"24","ENSG00000154898","CCDC144CP","17",20321164,20403557,"coiled-coil domain containing 144C, pseudogene [Source:HGNC Symbol;Acc:HGNC:29073]",47.3412851338264,-1.69026831350484,0.481183671463054,-3.51272999012109,0.000443527956181052,0.0727450222672678
"93","ENSG00000259529","AL136295.5","14",24147548,24166452,"novel transcript",28.1331511420945,-1.66412497799467,0.481200859391817,-3.45827515789962,0.000543645838386225,0.0850166153735165
"114","ENSG00000284845","AL136295.10","CHR_HG1_PATCH",24147547,24166451,"novel transcript",28.1331511420945,-1.66412497799467,0.481200859391817,-3.45827515789962,0.000543645838386225,0.0850166153735165
"23","ENSG00000154529","CNTNAP3B","9",41890314,42129510,"contactin associated protein like 3B [Source:HGNC Symbol;Acc:HGNC:32035]",167.859069204944,-1.63072221418839,0.417347208990078,-3.90735143080149,9.3313383153334e-05,0.0278734414733863
"32","ENSG00000169946","ZFPM2","8",104590733,105804539,"zinc finger protein, FOG family member 2 [Source:HGNC Symbol;Acc:HGNC:16700]",92.9989891781902,-1.52477729764445,0.368584099351712,-4.13685045102684,3.52105424781437e-05,0.0209353095223669
"33","ENSG00000171345","KRT19","17",41523617,41528308,"keratin 19 [Source:HGNC Symbol;Acc:HGNC:6436]",285.894825730866,-1.4476802881425,0.308862050730263,-4.68714199339043,2.77046755349427e-06,0.00327153901675468
"101","ENSG00000267228","AC012254.2","18",47108188,47176345,"novel transcript",72.3344239102799,-1.33986857787056,0.358915970749369,-3.7330982376546,0.000189138782370816,0.0405886579253155
"9","ENSG00000119630","PGF","14",74941834,74955626,"placental growth factor [Source:HGNC Symbol;Acc:HGNC:8893]",336.985512703455,-1.09014009356705,0.272157009149439,-4.00555582593306,6.18718184427466e-05,0.023222367355002
"106","ENSG00000277111","PLEKHM1","CHR_HSCHR17_1_CTG5",45435832,45490687,"pleckstrin homology and RUN domain containing M1 [Source:HGNC Symbol;Acc:HGNC:29017]",110.62720784437,-0.951625093093229,0.269592456478318,-3.52986543289932,0.000415771080139198,0.0702841860189372
"83","ENSG00000242612","DECR2","16",401858,412487,"2,4-dienoyl-CoA reductase 2 [Source:HGNC Symbol;Acc:HGNC:2754]",126.66306748974,-0.949036821881161,0.276925356409238,-3.4270492026692,0.000610178498406575,0.0921681555689704
"4","ENSG00000105963","ADAP1","7",897900,955407,"ArfGAP with dual PH domains 1 [Source:HGNC Symbol;Acc:HGNC:16486]",263.093948708829,-0.806454890543676,0.232371513155477,-3.47054111578681,0.000519410815813616,0.0831839550506324
"89","ENSG00000251705","RNA5-8SP6","Y",10200155,10200306,"RNA, 5.8S ribosomal pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:41960]",1436.35408765617,-0.738803856859101,0.182206193919851,-4.05476806778636,5.01840705204417e-05,0.023222367355002
"3","ENSG00000104267","CA2","8",85463968,85481493,"carbonic anhydrase 2 [Source:HGNC Symbol;Acc:HGNC:1373]",706.417691813035,-0.691877537596907,0.189129995740293,-3.65821156442561,0.000253981358071659,0.0482292457452505
"11","ENSG00000125845","BMP2","20",6767686,6780246,"bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]",10839.974385535,-0.656831262919272,0.116640461044479,-5.63124714217991,1.78911134191022e-08,6.79478928924045e-05
"44","ENSG00000197467","COL13A1","10",69801867,69964275,"collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]",225.311033649901,-0.655917148338693,0.183457517514397,-3.57530809980146,0.000349815689597882,0.0607833340389523
"107","ENSG00000278318","ZNF229","19",44417519,44448578,"zinc finger protein 229 [Source:HGNC Symbol;Acc:HGNC:13022]",188.393251981175,-0.651280821490217,0.167282203360107,-3.89330609238935,9.88872501953451e-05,0.0285751907222092
"99","ENSG00000262771","SSBP1","CHR_HSCHR7_1_CTG6",141744329,141752534,"single stranded DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:11317]",406.265573525181,-0.620347369062603,0.17593840242925,-3.52593498916225,0.000421990543795688,0.0705573497283545
"92","ENSG00000258644","SYNJ2BP-COX16","14",70326064,70417074,"SYNJ2BP-COX16 readthrough [Source:HGNC Symbol;Acc:HGNC:48350]",154.708559761498,-0.609618914317131,0.150892745606945,-4.04008099836096,5.34327447060543e-05,0.023222367355002
"18","ENSG00000143320","CRABP2","1",156699606,156705816,"cellular retinoic acid binding protein 2 [Source:HGNC Symbol;Acc:HGNC:2339]",379.071557492627,-0.603240671029128,0.16706899909227,-3.61072774905396,0.000305339045711207,0.0548475576367057
"12","ENSG00000125968","ID1","20",31605283,31606515,"inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]",1144.81460456948,-0.558989880659413,0.161262891918668,-3.46632677864499,0.000527621591363803,0.0836474303319194
"27","ENSG00000167515","TRAPPC2L","16",88856220,88862686,"trafficking protein particle complex 2 like [Source:HGNC Symbol;Acc:HGNC:30887]",348.622804985032,-0.509280330661073,0.147495301617127,-3.45285798989773,0.000554680929548632,0.0862350439301192
"50","ENSG00000213190","MLLT11","1",151057758,151068497,"MLLT11, transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]",910.555039154011,-0.48651303046292,0.135187209185309,-3.5988096314351,0.000319677083462411,0.0570376863345517
"5","ENSG00000112139","MDGA1","6",37630679,37699306,"MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:HGNC Symbol;Acc:HGNC:19267]",1231.01770705713,-0.415228835743201,0.0877947969323214,-4.72953808485131,2.25031240081734e-06,0.00284878834170138
"2","ENSG00000101160","CTSZ","20",58995185,59007254,"cathepsin Z [Source:HGNC Symbol;Acc:HGNC:2547]",17840.7424100626,-0.371386794997505,0.0990580651083583,-3.74918281102351,0.000177411728834404,0.0390011371585262
"39","ENSG00000181751","C5orf30","5",103258763,103278660,"chromosome 5 open reading frame 30 [Source:HGNC Symbol;Acc:HGNC:25052]",4534.61694623142,-0.328833760306112,0.0687090283590733,-4.78588866935546,1.70232405559717e-06,0.00226281425090254
